,Date,rs,rf,rh,h
2,2020-08-26 20:00:00+00:00,0.0472584569774165,0.0164719805789212,0.033689918675874495,0.823734476648506
3,2020-08-25 20:00:00+00:00,-0.1164141965067753,-0.0427781220128041,-0.08117638255855218,0.823734476648506
4,2020-08-24 20:00:00+00:00,-0.0121715038264611,0.0067227143948767,-0.017709235450182235,0.823734476648506
0,2020-08-21 20:00:00+00:00,-0.0351921973092665,-0.0163081180635549,-0.021731142284820038,0.825420503579073
1,2020-08-20 20:00:00+00:00,0.0194240730026999,0.0175736740223855,0.004918402141407985,0.825420503579073
2,2020-08-19 20:00:00+00:00,-0.0639156621949803,-0.0287101058824313,-0.04021775213969534,0.825420503579073
3,2020-08-18 20:00:00+00:00,-0.0341643676038393,-0.0350630316682434,-0.005222622347228846,0.825420503579073
4,2020-08-17 20:00:00+00:00,0.0209633345258685,0.0474445352807485,-0.018198357677642017,0.825420503579073
0,2020-08-14 20:00:00+00:00,0.0235442916548997,0.0282183389378009,-0.0001449549190890298,0.839498264805904
1,2020-08-13 20:00:00+00:00,0.0154156840167735,-0.0055378203293112,0.020064674574037114,0.839498264805904
2,2020-08-12 20:00:00+00:00,-0.0320408461776228,0.0188684843043827,-0.047880906010669515,0.839498264805904
3,2020-08-11 20:00:00+00:00,-0.0416915239166156,-0.0477589173006864,-0.0015979957136807027,0.839498264805904
4,2020-08-10 20:00:00+00:00,0.0442566284106391,0.035710578784512,0.014277659485826752,0.839498264805904
0,2020-08-07 20:00:00+00:00,-0.0495277154289155,-0.0361232051571913,-0.018876391661001742,0.8485217088166326
1,2020-08-06 20:00:00+00:00,0.0064186282714001,0.0158007445313436,-0.006988646478910634,0.8485217088166326
2,2020-08-05 20:00:00+00:00,-0.0020477190335039,0.0384498452184044,-0.03467324740195943,0.8485217088166326
3,2020-08-04 20:00:00+00:00,0.0464706380500781,-0.018555009144722,0.062214966116665854,0.8485217088166326
4,2020-08-03 20:00:00+00:00,-0.0158385729812419,-0.000427441767568,-0.015475879362205498,0.8485217088166326
0,2020-07-31 20:00:00+00:00,-0.0161675679360927,0.0286105340412658,-0.04055892949687234,0.8525308030112013
1,2020-07-30 20:00:00+00:00,-0.025046213432136,-0.0048256290178236,-0.02093221605053669,0.8525308030112013
2,2020-07-29 20:00:00+00:00,-0.0039856560533222,0.0185517688080968,-0.019801610412567124,0.8525308030112013
3,2020-07-28 20:00:00+00:00,0.0231058718876513,0.0134651944691587,0.011626378834157448,0.8525308030112013
4,2020-07-27 20:00:00+00:00,0.1545286509177907,0.1326925476003381,0.04140416675847239,0.8525308030112013
0,2020-07-24 20:00:00+00:00,-0.0183283048078153,-0.0030911925696728,-0.01572092510209295,0.8434866631419019
1,2020-07-23 20:00:00+00:00,0.0262990935470157,0.0250013022054171,0.005210828575566158,0.8434866631419019
2,2020-07-22 20:00:00+00:00,-0.0149036495896569,0.0021119332031435,-0.016685037079954997,0.8434866631419019
3,2020-07-21 20:00:00+00:00,0.036334530242401,0.021908437038326,0.017855055790288947,0.8434866631419019
4,2020-07-20 20:00:00+00:00,-0.03876999174822,0.0005403945011269,-0.03922580730275576,0.8434866631419019
