Date,BITW20,% Change
Sat Mar 02 2019 16:00:00 GMT-0500,5180.84,-1.66%
Sun Mar 03 2019 16:00:00 GMT-0500,5178.8,-0.04%
Mon Mar 04 2019 16:00:00 GMT-0500,4954.8,-4.33%
Tue Mar 05 2019 16:00:00 GMT-0500,5179.49,4.53%
Wed Mar 06 2019 16:00:00 GMT-0500,5146.98,-0.63%
Thu Mar 07 2019 16:00:00 GMT-0500,5283.43,2.65%
Fri Mar 08 2019 16:00:00 GMT-0500,5309.08,0.49%
Sat Mar 09 2019 16:00:00 GMT-0500,5346.58,0.71%
Sun Mar 10 2019 16:00:00 GMT-0400,5361.3,0.28%
Mon Mar 11 2019 16:00:00 GMT-0400,5284.21,-1.44%
Tue Mar 12 2019 16:00:00 GMT-0400,5467.9,3.48%
Wed Mar 13 2019 16:00:00 GMT-0400,5501.17,0.61%
Thu Mar 14 2019 16:00:00 GMT-0400,5626.91,2.29%
Fri Mar 15 2019 16:00:00 GMT-0400,5727.35,1.78%
Sat Mar 16 2019 16:00:00 GMT-0400,5779.19,0.91%
Sun Mar 17 2019 16:00:00 GMT-0400,5777.52,-0.03%
Mon Mar 18 2019 16:00:00 GMT-0400,5696.1,-1.41%
Tue Mar 19 2019 16:00:00 GMT-0400,5762.59,1.17%
Wed Mar 20 2019 16:00:00 GMT-0400,5924.43,2.81%
Thu Mar 21 2019 16:00:00 GMT-0400,5972.45,0.81%
Fri Mar 22 2019 16:00:00 GMT-0400,6096.99,2.09%
Sat Mar 23 2019 16:00:00 GMT-0400,6062.6,-0.56%
Sun Mar 24 2019 16:00:00 GMT-0400,6061.53,-0.02%
Mon Mar 25 2019 16:00:00 GMT-0400,5844.81,-3.58%
Tue Mar 26 2019 16:00:00 GMT-0400,5837.85,-0.12%
Wed Mar 27 2019 16:00:00 GMT-0400,6064.21,3.88%
Thu Mar 28 2019 16:00:00 GMT-0400,6187.64,2.04%
Fri Mar 29 2019 16:00:00 GMT-0400,6522.73,5.42%
Sat Mar 30 2019 16:00:00 GMT-0400,6512.95,-0.15%
Sun Mar 31 2019 16:00:00 GMT-0400,6658.29,2.23%
Mon Apr 01 2019 16:00:00 GMT-0400,6716.81,0.88%
Tue Apr 02 2019 16:00:00 GMT-0400,7362.43,9.61%
Wed Apr 03 2019 16:00:00 GMT-0400,8080.67,9.76%
Thu Apr 04 2019 16:00:00 GMT-0400,7300.8,-9.65%
Fri Apr 05 2019 16:00:00 GMT-0400,7964.95,9.10%
Sat Apr 06 2019 16:00:00 GMT-0400,8082.72,1.48%
Sun Apr 07 2019 16:00:00 GMT-0400,8317.9,2.91%
Mon Apr 08 2019 16:00:00 GMT-0400,8039.01,-3.35%
Tue Apr 09 2019 16:00:00 GMT-0400,7943.37,-1.19%
Wed Apr 10 2019 16:00:00 GMT-0400,8064.29,1.52%
Thu Apr 11 2019 16:00:00 GMT-0400,7268.36,-9.87%
Fri Apr 12 2019 16:00:00 GMT-0400,7322.54,0.75%
Sat Apr 13 2019 16:00:00 GMT-0400,7268.44,-0.74%
Sun Apr 14 2019 16:00:00 GMT-0400,7311.63,0.59%
Mon Apr 15 2019 16:00:00 GMT-0400,7010.73,-4.12%
Tue Apr 16 2019 16:00:00 GMT-0400,7248.66,3.39%
Wed Apr 17 2019 16:00:00 GMT-0400,7326.7,1.08%
Thu Apr 18 2019 16:00:00 GMT-0400,7508.51,2.48%
Fri Apr 19 2019 16:00:00 GMT-0400,7498.2,-0.14%
Sat Apr 20 2019 16:00:00 GMT-0400,7543.88,0.61%
Sun Apr 21 2019 16:00:00 GMT-0400,7215.09,-4.36%
Mon Apr 22 2019 16:00:00 GMT-0400,7377.1,2.25%
Tue Apr 23 2019 16:00:00 GMT-0400,7222.61,-2.09%
Wed Apr 24 2019 16:00:00 GMT-0400,6805.61,-5.77%
Thu Apr 25 2019 16:00:00 GMT-0400,6936.41,1.92%
Fri Apr 26 2019 16:00:00 GMT-0400,6228.05,-10.21%
Sat Apr 27 2019 16:00:00 GMT-0400,6548.67,5.15%
Sun Apr 28 2019 16:00:00 GMT-0400,6410.14,-2.12%
Mon Apr 29 2019 16:00:00 GMT-0400,6486.56,1.19%
Tue Apr 30 2019 16:00:00 GMT-0400,6569.53,1.28%
Wed May 01 2019 16:00:00 GMT-0400,6619.66,0.76%
Thu May 02 2019 16:00:00 GMT-0400,6604.41,-0.23%
Fri May 03 2019 16:00:00 GMT-0400,6775.44,2.59%
Sat May 04 2019 16:00:00 GMT-0400,6610.25,-2.44%
Sun May 05 2019 16:00:00 GMT-0400,6565.93,-0.67%
Mon May 06 2019 16:00:00 GMT-0400,6591.48,0.39%
Tue May 07 2019 16:00:00 GMT-0400,6482.03,-1.66%
Wed May 08 2019 16:00:00 GMT-0400,6486.09,0.06%
Thu May 09 2019 16:00:00 GMT-0400,6222.39,-4.07%
Fri May 10 2019 16:00:00 GMT-0400,6500.69,4.47%
Sat May 11 2019 16:00:00 GMT-0400,7142.51,9.87%
Sun May 12 2019 16:00:00 GMT-0400,6888.15,-3.56%
Mon May 13 2019 16:00:00 GMT-0400,7246.73,5.21%
Tue May 14 2019 16:00:00 GMT-0400,7431.77,2.55%
Wed May 15 2019 16:00:00 GMT-0400,8589.6,15.58%
Thu May 16 2019 16:00:00 GMT-0400,8341.54,-2.89%
Fri May 17 2019 16:00:00 GMT-0400,7594.21,-8.96%
Sat May 18 2019 16:00:00 GMT-0400,7749.2,2.04%
Sun May 19 2019 16:00:00 GMT-0400,8212.66,5.98%
Mon May 20 2019 16:00:00 GMT-0400,8011.85,-2.45%
Tue May 21 2019 16:00:00 GMT-0400,8448.53,5.45%
Wed May 22 2019 16:00:00 GMT-0400,8259.02,-2.24%
Thu May 23 2019 16:00:00 GMT-0400,7847.94,-4.98%
Fri May 24 2019 16:00:00 GMT-0400,8075.72,2.90%
Sat May 25 2019 16:00:00 GMT-0400,7926.64,-1.85%
Sun May 26 2019 16:00:00 GMT-0400,8197.4,3.42%
Mon May 27 2019 16:00:00 GMT-0400,8571.92,4.57%
Tue May 28 2019 16:00:00 GMT-0400,8791.32,2.56%
Wed May 29 2019 16:00:00 GMT-0400,9288.57,5.66%
Thu May 30 2019 16:00:00 GMT-0400,9117.19,-1.85%
Fri May 31 2019 16:00:00 GMT-0400,8959.93,-1.72%
Sat Jun 01 2019 16:00:00 GMT-0400,9039.93,0.89%
Sun Jun 02 2019 16:00:00 GMT-0400,9270.39,2.55%
Mon Jun 03 2019 16:00:00 GMT-0400,9298.79,0.31%
Tue Jun 04 2019 16:00:00 GMT-0400,8016,-13.80%
Wed Jun 05 2019 16:00:00 GMT-0400,8316.25,3.75%
Thu Jun 06 2019 16:00:00 GMT-0400,8069.27,-2.97%
Fri Jun 07 2019 16:00:00 GMT-0400,8675.92,7.52%
Sat Jun 08 2019 16:00:00 GMT-0400,8449.37,-2.61%
Sun Jun 09 2019 16:00:00 GMT-0400,8186.19,-3.11%
Mon Jun 10 2019 16:00:00 GMT-0400,8498.12,3.81%
Tue Jun 11 2019 16:00:00 GMT-0400,8411.32,-1.02%
Wed Jun 12 2019 16:00:00 GMT-0400,8798.89,4.61%
Thu Jun 13 2019 16:00:00 GMT-0400,9050.21,2.86%
Fri Jun 14 2019 16:00:00 GMT-0400,8692.73,-3.95%
Sat Jun 15 2019 16:00:00 GMT-0400,9081.27,4.47%
Sun Jun 16 2019 16:00:00 GMT-0400,9114.37,0.36%
Mon Jun 17 2019 16:00:00 GMT-0400,9551.63,4.80%
Tue Jun 18 2019 16:00:00 GMT-0400,9293.17,-2.71%
Wed Jun 19 2019 16:00:00 GMT-0400,9374.57,0.88%
Thu Jun 20 2019 16:00:00 GMT-0400,9175.42,-2.12%
Fri Jun 21 2019 16:00:00 GMT-0400,9268.44,1.01%
Sat Jun 22 2019 16:00:00 GMT-0400,9866.46,6.45%
Sun Jun 23 2019 16:00:00 GMT-0400,9904.13,0.38%
Mon Jun 24 2019 16:00:00 GMT-0400,9778.26,-1.27%
Tue Jun 25 2019 16:00:00 GMT-0400,9940.11,1.66%
Wed Jun 26 2019 16:00:00 GMT-0400,10387.45,4.50%
Thu Jun 27 2019 16:00:00 GMT-0400,8932.62,-14.01%
Fri Jun 28 2019 16:00:00 GMT-0400,9764.45,9.31%
Sat Jun 29 2019 16:00:00 GMT-0400,10392.09,6.43%
Sun Jun 30 2019 16:00:00 GMT-0400,9807.19,-5.63%
Mon Jul 01 2019 16:00:00 GMT-0400,9230.9,-5.88%
Tue Jul 02 2019 16:00:00 GMT-0400,9552.3,3.48%
Wed Jul 03 2019 16:00:00 GMT-0400,9581.29,0.30%
Thu Jul 04 2019 16:00:00 GMT-0400,9579.87,-0.01%
Fri Jul 05 2019 16:00:00 GMT-0400,9408.61,-1.79%
Sat Jul 06 2019 16:00:00 GMT-0400,9498.72,0.96%
Sun Jul 07 2019 16:00:00 GMT-0400,9530.17,0.33%
Mon Jul 08 2019 16:00:00 GMT-0400,9572.22,0.44%
Tue Jul 09 2019 16:00:00 GMT-0400,9204.42,-3.84%
Wed Jul 10 2019 16:00:00 GMT-0400,8699.04,-5.49%
Thu Jul 11 2019 16:00:00 GMT-0400,8091.06,-6.99%
Fri Jul 12 2019 16:00:00 GMT-0400,8396.49,3.77%
Sat Jul 13 2019 16:00:00 GMT-0400,8070.95,-3.88%
Sun Jul 14 2019 16:00:00 GMT-0400,7278.68,-9.82%
Mon Jul 15 2019 16:00:00 GMT-0400,7158.32,-1.65%
Tue Jul 16 2019 16:00:00 GMT-0400,6360.34,-11.15%
Wed Jul 17 2019 16:00:00 GMT-0400,6682.05,5.06%
Thu Jul 18 2019 16:00:00 GMT-0400,7080.88,5.97%
Fri Jul 19 2019 16:00:00 GMT-0400,6943.42,-1.94%
Sat Jul 20 2019 16:00:00 GMT-0400,7481.45,7.75%
Sun Jul 21 2019 16:00:00 GMT-0400,7117.97,-4.86%
Mon Jul 22 2019 16:00:00 GMT-0400,6887.4,-3.24%
Tue Jul 23 2019 16:00:00 GMT-0400,6908.09,0.30%
Wed Jul 24 2019 16:00:00 GMT-0400,6819.07,-1.29%
Thu Jul 25 2019 16:00:00 GMT-0400,6894.85,1.11%
Fri Jul 26 2019 16:00:00 GMT-0400,6975.8,1.17%
Sat Jul 27 2019 16:00:00 GMT-0400,6597.07,-5.43%
Sun Jul 28 2019 16:00:00 GMT-0400,6620.69,0.36%
Mon Jul 29 2019 16:00:00 GMT-0400,6540.73,-1.21%
Tue Jul 30 2019 16:00:00 GMT-0400,6563.5,0.35%
Wed Jul 31 2019 16:00:00 GMT-0400,6647.16,1.27%
Thu Aug 01 2019 16:00:00 GMT-0400,6530.25,-1.76%
Fri Aug 02 2019 16:00:00 GMT-0400,6589.79,0.91%
Sat Aug 03 2019 16:00:00 GMT-0400,6695.58,1.61%
Sun Aug 04 2019 16:00:00 GMT-0400,6696.91,0.02%
Mon Aug 05 2019 16:00:00 GMT-0400,6814.35,1.75%
Tue Aug 06 2019 16:00:00 GMT-0400,6497.95,-4.64%
Wed Aug 07 2019 16:00:00 GMT-0400,6351.07,-2.26%
Thu Aug 08 2019 16:00:00 GMT-0400,6186.26,-2.59%
Fri Aug 09 2019 16:00:00 GMT-0400,5961.35,-3.64%
Sat Aug 10 2019 16:00:00 GMT-0400,6031.03,1.17%
Sun Aug 11 2019 16:00:00 GMT-0400,6270.24,3.97%
Mon Aug 12 2019 16:00:00 GMT-0400,6134.94,-2.16%
Tue Aug 13 2019 16:00:00 GMT-0400,6028.14,-1.74%
Wed Aug 14 2019 16:00:00 GMT-0400,5580.93,-7.42%
Thu Aug 15 2019 16:00:00 GMT-0400,5590.62,0.17%
Fri Aug 16 2019 16:00:00 GMT-0400,5602.68,0.22%
Sat Aug 17 2019 16:00:00 GMT-0400,5511.96,-1.62%
Sun Aug 18 2019 16:00:00 GMT-0400,5784.29,4.94%
Mon Aug 19 2019 16:00:00 GMT-0400,5785.32,0.02%
Tue Aug 20 2019 16:00:00 GMT-0400,5749.31,-0.62%
Wed Aug 21 2019 16:00:00 GMT-0400,5517.08,-4.04%
Thu Aug 22 2019 16:00:00 GMT-0400,5856.64,6.15%
Fri Aug 23 2019 16:00:00 GMT-0400,5871.28,0.25%
Sat Aug 24 2019 16:00:00 GMT-0400,5861.85,-0.16%
Sun Aug 25 2019 16:00:00 GMT-0400,5772.41,-1.53%
Mon Aug 26 2019 16:00:00 GMT-0400,5838.82,1.15%
Tue Aug 27 2019 16:00:00 GMT-0400,5744.37,-1.62%
Wed Aug 28 2019 16:00:00 GMT-0400,5264.68,-8.35%
Thu Aug 29 2019 16:00:00 GMT-0400,5102.13,-3.09%
Fri Aug 30 2019 16:00:00 GMT-0400,5183.14,1.59%
Sat Aug 31 2019 16:00:00 GMT-0400,5053.73,-2.50%
Sun Sep 01 2019 16:00:00 GMT-0400,5097.9,0.87%
Mon Sep 02 2019 16:00:00 GMT-0400,5295.53,3.88%
Tue Sep 03 2019 16:00:00 GMT-0400,5277.5,-0.34%
Wed Sep 04 2019 16:00:00 GMT-0400,5198.86,-1.49%
Thu Sep 05 2019 16:00:00 GMT-0400,5101.63,-1.87%
Fri Sep 06 2019 16:00:00 GMT-0400,5042.54,-1.16%
Sat Sep 07 2019 16:00:00 GMT-0400,5165.24,2.43%
Sun Sep 08 2019 16:00:00 GMT-0400,5295.86,2.53%
Mon Sep 09 2019 16:00:00 GMT-0400,5265.36,-0.58%
Tue Sep 10 2019 16:00:00 GMT-0400,5140.17,-2.38%
Wed Sep 11 2019 16:00:00 GMT-0400,5024.86,-2.24%
Thu Sep 12 2019 16:00:00 GMT-0400,5116.81,1.83%
Fri Sep 13 2019 16:00:00 GMT-0400,5012.97,-2.03%
Sat Sep 14 2019 16:00:00 GMT-0400,5194.82,3.63%
Sun Sep 15 2019 16:00:00 GMT-0400,5242.47,0.92%
Mon Sep 16 2019 16:00:00 GMT-0400,5148.68,-1.79%
Tue Sep 17 2019 16:00:00 GMT-0400,5489.12,6.61%
Wed Sep 18 2019 16:00:00 GMT-0400,5695.46,3.76%
Thu Sep 19 2019 16:00:00 GMT-0400,5620.53,-1.32%
Fri Sep 20 2019 16:00:00 GMT-0400,5514.7,-1.88%
Sat Sep 21 2019 16:00:00 GMT-0400,5473.07,-0.75%
Sun Sep 22 2019 16:00:00 GMT-0400,5258.33,-3.92%
Mon Sep 23 2019 16:00:00 GMT-0400,5277.86,0.37%
Tue Sep 24 2019 16:00:00 GMT-0400,4264.95,-19.19%
Wed Sep 25 2019 16:00:00 GMT-0400,4450.33,4.35%
Thu Sep 26 2019 16:00:00 GMT-0400,4340.48,-2.47%
Fri Sep 27 2019 16:00:00 GMT-0400,4350.3,0.23%
Sat Sep 28 2019 16:00:00 GMT-0400,4500.17,3.45%
Sun Sep 29 2019 16:00:00 GMT-0400,4342.2,-3.51%
Mon Sep 30 2019 16:00:00 GMT-0400,4581.02,5.50%
Tue Oct 01 2019 16:00:00 GMT-0400,4608.43,0.60%
Wed Oct 02 2019 16:00:00 GMT-0400,4651.67,0.94%
Thu Oct 03 2019 16:00:00 GMT-0400,4593.41,-1.25%
Fri Oct 04 2019 16:00:00 GMT-0400,4703.28,2.39%
Sat Oct 05 2019 16:00:00 GMT-0400,4679.6,-0.50%
Sun Oct 06 2019 16:00:00 GMT-0400,4631.67,-1.02%
Mon Oct 07 2019 16:00:00 GMT-0400,4909.41,6.00%
Tue Oct 08 2019 16:00:00 GMT-0400,4954.11,0.91%
Wed Oct 09 2019 16:00:00 GMT-0400,5222.55,5.42%
Thu Oct 10 2019 16:00:00 GMT-0400,5125.78,-1.85%
Fri Oct 11 2019 16:00:00 GMT-0400,5046.86,-1.54%
Sat Oct 12 2019 16:00:00 GMT-0400,5024.19,-0.45%
Sun Oct 13 2019 16:00:00 GMT-0400,5088.26,1.28%
Mon Oct 14 2019 16:00:00 GMT-0400,5127.29,0.77%
Tue Oct 15 2019 16:00:00 GMT-0400,5009.76,-2.29%
Wed Oct 16 2019 16:00:00 GMT-0400,4764.64,-4.89%
Thu Oct 17 2019 16:00:00 GMT-0400,4970.49,4.32%
Fri Oct 18 2019 16:00:00 GMT-0400,4851.43,-2.40%
Sat Oct 19 2019 16:00:00 GMT-0400,4837.59,-0.29%
Sun Oct 20 2019 16:00:00 GMT-0400,4955.36,2.43%
Mon Oct 21 2019 16:00:00 GMT-0400,5015.02,1.20%
Tue Oct 22 2019 16:00:00 GMT-0400,5044.01,0.58%
Wed Oct 23 2019 16:00:00 GMT-0400,4683.97,-7.14%
Thu Oct 24 2019 16:00:00 GMT-0400,4798.43,2.44%
Fri Oct 25 2019 16:00:00 GMT-0400,5146.24,7.25%
Sat Oct 26 2019 16:00:00 GMT-0400,5092.72,-1.04%
Sun Oct 27 2019 16:00:00 GMT-0400,5494.73,7.89%
Mon Oct 28 2019 16:00:00 GMT-0400,5518.96,0.44%
Tue Oct 29 2019 16:00:00 GMT-0400,5379.31,-2.53%
Wed Oct 30 2019 16:00:00 GMT-0400,5415.89,0.68%
Thu Oct 31 2019 16:00:00 GMT-0400,5428.68,0.24%
Fri Nov 01 2019 16:00:00 GMT-0400,5430.11,0.03%
Sat Nov 02 2019 16:00:00 GMT-0400,5560.65,2.40%
Sun Nov 03 2019 16:00:00 GMT-0500,5465.75,-1.71%
Mon Nov 04 2019 16:00:00 GMT-0500,5651.62,3.40%
Tue Nov 05 2019 16:00:00 GMT-0500,5735.49,1.48%
Wed Nov 06 2019 16:00:00 GMT-0500,5730.5,-0.09%
Thu Nov 07 2019 16:00:00 GMT-0500,5714.75,-0.27%
Fri Nov 08 2019 16:00:00 GMT-0500,5560.42,-2.70%
Sat Nov 09 2019 16:00:00 GMT-0500,5663.07,1.85%
Sun Nov 10 2019 16:00:00 GMT-0500,5812.69,2.64%
Mon Nov 11 2019 16:00:00 GMT-0500,5739.69,-1.26%
Tue Nov 12 2019 16:00:00 GMT-0500,5821.83,1.43%
Wed Nov 13 2019 16:00:00 GMT-0500,5907.25,1.47%
Thu Nov 14 2019 16:00:00 GMT-0500,5826.31,-1.37%
Fri Nov 15 2019 16:00:00 GMT-0500,5696.28,-2.23%
Sat Nov 16 2019 16:00:00 GMT-0500,5715.97,0.35%
Sun Nov 17 2019 16:00:00 GMT-0500,5698.79,-0.30%
Mon Nov 18 2019 16:00:00 GMT-0500,5402.06,-5.21%
Tue Nov 19 2019 16:00:00 GMT-0500,5285.93,-2.15%
Wed Nov 20 2019 16:00:00 GMT-0500,5265.33,-0.39%
Thu Nov 21 2019 16:00:00 GMT-0500,4953.15,-5.93%
Fri Nov 22 2019 16:00:00 GMT-0500,4706.47,-4.98%
Sat Nov 23 2019 16:00:00 GMT-0500,4775.39,1.46%
Sun Nov 24 2019 16:00:00 GMT-0500,4563.59,-4.44%
Mon Nov 25 2019 16:00:00 GMT-0500,4589.02,0.56%
Tue Nov 26 2019 16:00:00 GMT-0500,4625.65,0.80%
Wed Nov 27 2019 16:00:00 GMT-0500,4748.88,2.66%
Thu Nov 28 2019 16:00:00 GMT-0500,4842.22,1.97%
Fri Nov 29 2019 16:00:00 GMT-0500,4971.21,2.66%
Sat Nov 30 2019 16:00:00 GMT-0500,4779.57,-3.85%
Sun Dec 01 2019 16:00:00 GMT-0500,4692.07,-1.83%
Mon Dec 02 2019 16:00:00 GMT-0500,4594.2,-2.09%
Tue Dec 03 2019 16:00:00 GMT-0500,4596.97,0.06%
Wed Dec 04 2019 16:00:00 GMT-0500,4473.76,-2.68%
Thu Dec 05 2019 16:00:00 GMT-0500,4529.39,1.24%
Fri Dec 06 2019 16:00:00 GMT-0500,4601.81,1.60%
Sat Dec 07 2019 16:00:00 GMT-0500,4679.35,1.68%
Sun Dec 08 2019 16:00:00 GMT-0500,4712.92,0.72%
Mon Dec 09 2019 16:00:00 GMT-0500,4589.11,-2.63%
Tue Dec 10 2019 16:00:00 GMT-0500,4492.42,-2.11%
Wed Dec 11 2019 16:00:00 GMT-0500,4552.29,1.33%
Thu Dec 12 2019 16:00:00 GMT-0500,4628.46,1.67%
Fri Dec 13 2019 16:00:00 GMT-0500,4665.73,0.81%
Sat Dec 14 2019 16:00:00 GMT-0500,4593.83,-1.54%
Sun Dec 15 2019 16:00:00 GMT-0500,4741.66,3.22%
Mon Dec 16 2019 16:00:00 GMT-0500,4367.45,-7.89%
Tue Dec 17 2019 16:00:00 GMT-0500,3957.15,-9.39%
Wed Dec 18 2019 16:00:00 GMT-0500,4357.77,10.12%
Thu Dec 19 2019 16:00:00 GMT-0500,4279.01,-1.81%
Fri Dec 20 2019 16:00:00 GMT-0500,4417.76,3.24%
Sat Dec 21 2019 16:00:00 GMT-0500,4344.07,-1.67%
Sun Dec 22 2019 16:00:00 GMT-0500,4440.08,2.21%
Mon Dec 23 2019 16:00:00 GMT-0500,4374.86,-1.47%
Tue Dec 24 2019 16:00:00 GMT-0500,4308.7,-1.51%
Wed Dec 25 2019 16:00:00 GMT-0500,4268.88,-0.92%
Thu Dec 26 2019 16:00:00 GMT-0500,4389.39,2.82%
Fri Dec 27 2019 16:00:00 GMT-0500,4348.79,-0.92%
Sat Dec 28 2019 16:00:00 GMT-0500,4421.64,1.68%
Sun Dec 29 2019 16:00:00 GMT-0500,4479.91,1.32%
Mon Dec 30 2019 16:00:00 GMT-0500,4379.79,-2.23%
Tue Dec 31 2019 16:00:00 GMT-0500,4281.87,-2.24%
Wed Jan 01 2020 16:00:00 GMT-0500,4414.33,3.09%
Thu Jan 02 2020 16:00:00 GMT-0500,4180.44,-5.30%
Fri Jan 03 2020 16:00:00 GMT-0500,4402.84,5.32%
Sat Jan 04 2020 16:00:00 GMT-0500,4484.06,1.84%
Sun Jan 05 2020 16:00:00 GMT-0500,4647,3.63%
Mon Jan 06 2020 16:00:00 GMT-0500,4739.68,1.99%
Tue Jan 07 2020 16:00:00 GMT-0500,4728.96,-0.23%
Wed Jan 08 2020 16:00:00 GMT-0500,4592.73,-2.88%
Thu Jan 09 2020 16:00:00 GMT-0500,4588.54,-0.09%
Fri Jan 10 2020 16:00:00 GMT-0500,4783.21,4.24%
Sat Jan 11 2020 16:00:00 GMT-0500,5050.28,5.58%
Sun Jan 12 2020 16:00:00 GMT-0500,5005.36,-0.89%
Mon Jan 13 2020 16:00:00 GMT-0500,5079.85,1.49%
Tue Jan 14 2020 16:00:00 GMT-0500,5645.35,11.13%
Wed Jan 15 2020 16:00:00 GMT-0500,6547.19,15.97%
Thu Jan 16 2020 16:00:00 GMT-0500,6777.45,3.52%
Fri Jan 17 2020 16:00:00 GMT-0500,7067.46,4.28%
Sat Jan 18 2020 16:00:00 GMT-0500,6543.37,-7.42%
Sun Jan 19 2020 16:00:00 GMT-0500,6255.48,-4.40%
Mon Jan 20 2020 16:00:00 GMT-0500,6602.46,5.55%
Tue Jan 21 2020 16:00:00 GMT-0500,6589.57,-0.20%
Wed Jan 22 2020 16:00:00 GMT-0500,6566.04,-0.36%
Thu Jan 23 2020 16:00:00 GMT-0500,6125.89,-6.70%
Fri Jan 24 2020 16:00:00 GMT-0500,6271.55,2.38%
Sat Jan 25 2020 16:00:00 GMT-0500,6160.81,-1.77%
Sun Jan 26 2020 16:00:00 GMT-0500,6541.5,6.18%
Mon Jan 27 2020 16:00:00 GMT-0500,6916.04,5.73%
Tue Jan 28 2020 16:00:00 GMT-0500,7003.38,1.26%
Wed Jan 29 2020 16:00:00 GMT-0500,7413.31,5.85%
Thu Jan 30 2020 16:00:00 GMT-0500,7523.06,1.48%
Fri Jan 31 2020 16:00:00 GMT-0500,7255.88,-3.55%
Sat Feb 01 2020 16:00:00 GMT-0500,7317.28,0.85%
Sun Feb 02 2020 16:00:00 GMT-0500,7532.63,2.94%
Mon Feb 03 2020 16:00:00 GMT-0500,7458.69,-0.98%
Tue Feb 04 2020 16:00:00 GMT-0500,7436.51,-0.30%
Wed Feb 05 2020 16:00:00 GMT-0500,7860.79,5.71%
Thu Feb 06 2020 16:00:00 GMT-0500,8096.42,3.00%
Fri Feb 07 2020 16:00:00 GMT-0500,8126.59,0.37%
Sat Feb 08 2020 16:00:00 GMT-0500,8403.27,3.40%
Sun Feb 09 2020 16:00:00 GMT-0500,8494.46,1.09%
Mon Feb 10 2020 16:00:00 GMT-0500,8498.5,0.05%
Tue Feb 11 2020 16:00:00 GMT-0500,8997.28,5.87%
Wed Feb 12 2020 16:00:00 GMT-0500,9382.35,4.28%
Thu Feb 13 2020 16:00:00 GMT-0500,9133.34,-2.65%
Fri Feb 14 2020 16:00:00 GMT-0500,9662.9,5.80%
Sat Feb 15 2020 16:00:00 GMT-0500,8963.89,-7.23%
Sun Feb 16 2020 16:00:00 GMT-0500,8318.03,-7.21%
Mon Feb 17 2020 16:00:00 GMT-0500,8392.04,0.89%
Tue Feb 18 2020 16:00:00 GMT-0500,8900.35,6.06%
Wed Feb 19 2020 16:00:00 GMT-0500,8700.78,-2.24%
Thu Feb 20 2020 16:00:00 GMT-0500,8042.83,-7.56%
Fri Feb 21 2020 16:00:00 GMT-0500,8294.19,3.13%
Sat Feb 22 2020 16:00:00 GMT-0500,8201.57,-1.12%
Sun Feb 23 2020 16:00:00 GMT-0500,8404.55,2.47%
Mon Feb 24 2020 16:00:00 GMT-0500,7862.13,-6.45%
Tue Feb 25 2020 16:00:00 GMT-0500,7401.49,-5.86%
Wed Feb 26 2020 16:00:00 GMT-0500,6841.86,-7.56%
Thu Feb 27 2020 16:00:00 GMT-0500,7185.43,5.02%
Fri Feb 28 2020 16:00:00 GMT-0500,6851.94,-4.64%
Sat Feb 29 2020 16:00:00 GMT-0500,6951.78,1.46%
Sun Mar 01 2020 16:00:00 GMT-0500,6647.94,-4.37%
Mon Mar 02 2020 16:00:00 GMT-0500,7234.02,8.82%
Tue Mar 03 2020 16:00:00 GMT-0500,7087.79,-2.02%
Wed Mar 04 2020 16:00:00 GMT-0500,7122.49,0.49%
Thu Mar 05 2020 16:00:00 GMT-0500,7463.85,4.79%
Fri Mar 06 2020 16:00:00 GMT-0500,7459.54,-0.06%
Sat Mar 07 2020 16:00:00 GMT-0500,7130.28,-4.41%
Sun Mar 08 2020 16:00:00 GMT-0400,6545.97,-8.19%
Mon Mar 09 2020 16:00:00 GMT-0400,5946.57,-9.16%
Tue Mar 10 2020 16:00:00 GMT-0400,6203.77,4.33%
Wed Mar 11 2020 16:00:00 GMT-0400,5885.75,-5.13%
Thu Mar 12 2020 16:00:00 GMT-0400,4316.49,-26.66%
Fri Mar 13 2020 16:00:00 GMT-0400,3900.75,-9.63%
Sat Mar 14 2020 16:00:00 GMT-0400,3979.98,2.03%
Sun Mar 15 2020 16:00:00 GMT-0400,3856.37,-3.11%
Mon Mar 16 2020 16:00:00 GMT-0400,3449.34,-10.55%
Tue Mar 17 2020 16:00:00 GMT-0400,3764.11,9.13%
Wed Mar 18 2020 16:00:00 GMT-0400,3901.74,3.66%
Thu Mar 19 2020 16:00:00 GMT-0400,4481.39,14.86%
Fri Mar 20 2020 16:00:00 GMT-0400,4422.98,-1.30%
Sat Mar 21 2020 16:00:00 GMT-0400,4490.27,1.52%
Sun Mar 22 2020 16:00:00 GMT-0400,4125.96,-8.11%
Mon Mar 23 2020 16:00:00 GMT-0400,4408.44,6.85%
Tue Mar 24 2020 16:00:00 GMT-0400,4626.19,4.94%
Wed Mar 25 2020 16:00:00 GMT-0400,4506.52,-2.59%
Thu Mar 26 2020 16:00:00 GMT-0400,4607.52,2.24%
Fri Mar 27 2020 16:00:00 GMT-0400,4663.88,1.22%
Sat Mar 28 2020 16:00:00 GMT-0400,4382.19,-6.04%
Sun Mar 29 2020 16:00:00 GMT-0400,4179.96,-4.61%
Mon Mar 30 2020 16:00:00 GMT-0400,4466.73,6.86%
Tue Mar 31 2020 16:00:00 GMT-0400,4508.34,0.93%
