Date,BITW100,% Change
Mon Mar 04 2019 16:00:00 GMT-0500,4686.08,-3.14%
Tue Mar 05 2019 16:00:00 GMT-0500,4910.67,4.79%
Wed Mar 06 2019 16:00:00 GMT-0500,4922.84,0.25%
Thu Mar 07 2019 16:00:00 GMT-0500,4962.24,0.80%
Fri Mar 08 2019 16:00:00 GMT-0500,4981.58,0.39%
Sat Mar 09 2019 16:00:00 GMT-0500,4980.78,-0.02%
Sun Mar 10 2019 16:00:00 GMT-0400,4972.52,-0.17%
Mon Mar 11 2019 16:00:00 GMT-0400,4905.04,-1.36%
Tue Mar 12 2019 16:00:00 GMT-0400,4946.78,0.85%
Wed Mar 13 2019 16:00:00 GMT-0400,4951.75,0.10%
Thu Mar 14 2019 16:00:00 GMT-0400,4953.68,0.04%
Fri Mar 15 2019 16:00:00 GMT-0400,5052.6,2.00%
Sat Mar 16 2019 16:00:00 GMT-0400,5150.2,1.93%
Sun Mar 17 2019 16:00:00 GMT-0400,5139.48,-0.21%
Mon Mar 18 2019 16:00:00 GMT-0400,5112.39,-0.53%
Tue Mar 19 2019 16:00:00 GMT-0400,5153.59,0.81%
Wed Mar 20 2019 16:00:00 GMT-0400,5176.48,0.44%
Thu Mar 21 2019 16:00:00 GMT-0400,5102.16,-1.44%
Fri Mar 22 2019 16:00:00 GMT-0400,5147.66,0.89%
Sat Mar 23 2019 16:00:00 GMT-0400,5129.56,-0.35%
Sun Mar 24 2019 16:00:00 GMT-0400,5116.82,-0.25%
Mon Mar 25 2019 16:00:00 GMT-0400,5012.13,-2.05%
Tue Mar 26 2019 16:00:00 GMT-0400,5023.27,0.22%
Wed Mar 27 2019 16:00:00 GMT-0400,5193.89,3.40%
Thu Mar 28 2019 16:00:00 GMT-0400,5193.75,0.00%
Fri Mar 29 2019 16:00:00 GMT-0400,5285.21,1.76%
Sat Mar 30 2019 16:00:00 GMT-0400,5288.14,0.06%
Sun Mar 31 2019 16:00:00 GMT-0400,5313.21,0.47%
Mon Apr 01 2019 16:00:00 GMT-0400,5354.79,0.78%
Tue Apr 02 2019 16:00:00 GMT-0400,6149.77,14.85%
Wed Apr 03 2019 16:00:00 GMT-0400,6774.33,10.16%
Thu Apr 04 2019 16:00:00 GMT-0400,6188.72,-8.64%
Fri Apr 05 2019 16:00:00 GMT-0400,6534.23,5.58%
Sat Apr 06 2019 16:00:00 GMT-0400,6727.85,2.96%
Sun Apr 07 2019 16:00:00 GMT-0400,6696.5,-0.47%
Mon Apr 08 2019 16:00:00 GMT-0400,6750.24,0.80%
Tue Apr 09 2019 16:00:00 GMT-0400,6734.3,-0.24%
Wed Apr 10 2019 16:00:00 GMT-0400,6964.23,3.41%
Thu Apr 11 2019 16:00:00 GMT-0400,6440.88,-7.51%
Fri Apr 12 2019 16:00:00 GMT-0400,6422.95,-0.28%
Sat Apr 13 2019 16:00:00 GMT-0400,6423.38,0.01%
Sun Apr 14 2019 16:00:00 GMT-0400,6448.12,0.39%
Mon Apr 15 2019 16:00:00 GMT-0400,6333.83,-1.77%
Tue Apr 16 2019 16:00:00 GMT-0400,6564.32,3.64%
Wed Apr 17 2019 16:00:00 GMT-0400,6616.5,0.79%
Thu Apr 18 2019 16:00:00 GMT-0400,6726.2,1.66%
Fri Apr 19 2019 16:00:00 GMT-0400,6705.78,-0.30%
Sat Apr 20 2019 16:00:00 GMT-0400,6713.81,0.12%
Sun Apr 21 2019 16:00:00 GMT-0400,6560.33,-2.29%
Mon Apr 22 2019 16:00:00 GMT-0400,6714.34,2.35%
Tue Apr 23 2019 16:00:00 GMT-0400,6859.39,2.16%
Wed Apr 24 2019 16:00:00 GMT-0400,6556.85,-4.41%
Thu Apr 25 2019 16:00:00 GMT-0400,6638.14,1.24%
Fri Apr 26 2019 16:00:00 GMT-0400,6147.02,-7.40%
Sat Apr 27 2019 16:00:00 GMT-0400,6316.06,2.75%
Sun Apr 28 2019 16:00:00 GMT-0400,6207.24,-1.72%
Mon Apr 29 2019 16:00:00 GMT-0400,6191.96,-0.25%
Tue Apr 30 2019 16:00:00 GMT-0400,6338.47,2.37%
Wed May 01 2019 16:00:00 GMT-0400,6403.94,1.03%
Thu May 02 2019 16:00:00 GMT-0400,6468.8,1.01%
Fri May 03 2019 16:00:00 GMT-0400,6788.52,4.94%
Sat May 04 2019 16:00:00 GMT-0400,6674.55,-1.68%
Sun May 05 2019 16:00:00 GMT-0400,6753.65,1.19%
Mon May 06 2019 16:00:00 GMT-0400,6845.49,1.36%
Tue May 07 2019 16:00:00 GMT-0400,6880.81,0.52%
Wed May 08 2019 16:00:00 GMT-0400,6916.3,0.52%
Thu May 09 2019 16:00:00 GMT-0400,6991,1.08%
Fri May 10 2019 16:00:00 GMT-0400,7316.32,4.65%
Sat May 11 2019 16:00:00 GMT-0400,8028.27,9.73%
Sun May 12 2019 16:00:00 GMT-0400,8012.98,-0.19%
Mon May 13 2019 16:00:00 GMT-0400,8866.25,10.65%
Tue May 14 2019 16:00:00 GMT-0400,8907.09,0.46%
Wed May 15 2019 16:00:00 GMT-0400,9635.03,8.17%
Thu May 16 2019 16:00:00 GMT-0400,9373.28,-2.72%
Fri May 17 2019 16:00:00 GMT-0400,8494.67,-9.37%
Sat May 18 2019 16:00:00 GMT-0400,8630.41,1.60%
Sun May 19 2019 16:00:00 GMT-0400,9435.68,9.33%
Mon May 20 2019 16:00:00 GMT-0400,9238.05,-2.09%
Tue May 21 2019 16:00:00 GMT-0400,9498.2,2.82%
Wed May 22 2019 16:00:00 GMT-0400,9370.4,-1.35%
Thu May 23 2019 16:00:00 GMT-0400,9109.24,-2.79%
Fri May 24 2019 16:00:00 GMT-0400,9484.84,4.12%
Sat May 25 2019 16:00:00 GMT-0400,9407.95,-0.81%
Sun May 26 2019 16:00:00 GMT-0400,9961.36,5.88%
Mon May 27 2019 16:00:00 GMT-0400,10350.73,3.91%
Tue May 28 2019 16:00:00 GMT-0400,10324.63,-0.25%
Wed May 29 2019 16:00:00 GMT-0400,10394.96,0.68%
Thu May 30 2019 16:00:00 GMT-0400,10268.37,-1.22%
Fri May 31 2019 16:00:00 GMT-0400,10038.28,-2.24%
Sat Jun 01 2019 16:00:00 GMT-0400,10137.72,0.99%
Sun Jun 02 2019 16:00:00 GMT-0400,10292.64,1.53%
Mon Jun 03 2019 16:00:00 GMT-0400,10163.19,-1.26%
Tue Jun 04 2019 16:00:00 GMT-0400,8986.85,-11.57%
Wed Jun 05 2019 16:00:00 GMT-0400,9262.73,3.07%
Thu Jun 06 2019 16:00:00 GMT-0400,9054.1,-2.25%
Fri Jun 07 2019 16:00:00 GMT-0400,9532.11,5.28%
Sat Jun 08 2019 16:00:00 GMT-0400,9334.17,-2.08%
Sun Jun 09 2019 16:00:00 GMT-0400,9167.63,-1.78%
Mon Jun 10 2019 16:00:00 GMT-0400,9493.19,3.55%
Tue Jun 11 2019 16:00:00 GMT-0400,9433.89,-0.62%
Wed Jun 12 2019 16:00:00 GMT-0400,9751.71,3.37%
Thu Jun 13 2019 16:00:00 GMT-0400,9824.67,0.75%
Fri Jun 14 2019 16:00:00 GMT-0400,9869.47,0.46%
Sat Jun 15 2019 16:00:00 GMT-0400,10397.41,5.35%
Sun Jun 16 2019 16:00:00 GMT-0400,10424.27,0.26%
Mon Jun 17 2019 16:00:00 GMT-0400,10799.88,3.60%
Tue Jun 18 2019 16:00:00 GMT-0400,10532.19,-2.48%
Wed Jun 19 2019 16:00:00 GMT-0400,10657.33,1.19%
Thu Jun 20 2019 16:00:00 GMT-0400,10906.94,2.34%
Fri Jun 21 2019 16:00:00 GMT-0400,11353.43,4.09%
Sat Jun 22 2019 16:00:00 GMT-0400,12153.77,7.05%
Sun Jun 23 2019 16:00:00 GMT-0400,12385.87,1.91%
Mon Jun 24 2019 16:00:00 GMT-0400,12248.42,-1.11%
Tue Jun 25 2019 16:00:00 GMT-0400,12609.07,2.94%
Wed Jun 26 2019 16:00:00 GMT-0400,14720.02,16.74%
Thu Jun 27 2019 16:00:00 GMT-0400,11742.96,-20.22%
Fri Jun 28 2019 16:00:00 GMT-0400,13104.62,11.60%
Sat Jun 29 2019 16:00:00 GMT-0400,12845.22,-1.98%
Sun Jun 30 2019 16:00:00 GMT-0400,12209.71,-4.95%
Mon Jul 01 2019 16:00:00 GMT-0400,11208.44,-8.20%
Tue Jul 02 2019 16:00:00 GMT-0400,11721.33,4.58%
Wed Jul 03 2019 16:00:00 GMT-0400,12141.53,3.58%
Thu Jul 04 2019 16:00:00 GMT-0400,12609.83,3.86%
Fri Jul 05 2019 16:00:00 GMT-0400,11961.91,-5.14%
Sat Jul 06 2019 16:00:00 GMT-0400,12325.33,3.04%
Sun Jul 07 2019 16:00:00 GMT-0400,12417.67,0.75%
Mon Jul 08 2019 16:00:00 GMT-0400,12938.31,4.19%
Tue Jul 09 2019 16:00:00 GMT-0400,13099.17,1.24%
Wed Jul 10 2019 16:00:00 GMT-0400,12490.93,-4.64%
Thu Jul 11 2019 16:00:00 GMT-0400,11916.03,-4.60%
Fri Jul 12 2019 16:00:00 GMT-0400,12020.82,0.88%
Sat Jul 13 2019 16:00:00 GMT-0400,11603.07,-3.48%
Sun Jul 14 2019 16:00:00 GMT-0400,10753.65,-7.32%
Mon Jul 15 2019 16:00:00 GMT-0400,11031.29,2.58%
Tue Jul 16 2019 16:00:00 GMT-0400,9863.43,-10.59%
Wed Jul 17 2019 16:00:00 GMT-0400,10022.31,1.61%
Thu Jul 18 2019 16:00:00 GMT-0400,10739.06,7.15%
Fri Jul 19 2019 16:00:00 GMT-0400,10601.52,-1.28%
Sat Jul 20 2019 16:00:00 GMT-0400,11199.06,5.64%
Sun Jul 21 2019 16:00:00 GMT-0400,10668.63,-4.74%
Mon Jul 22 2019 16:00:00 GMT-0400,10364.21,-2.85%
Tue Jul 23 2019 16:00:00 GMT-0400,10389.39,0.24%
Wed Jul 24 2019 16:00:00 GMT-0400,9985.35,-3.89%
Thu Jul 25 2019 16:00:00 GMT-0400,10195.7,2.11%
Fri Jul 26 2019 16:00:00 GMT-0400,10253.04,0.56%
Sat Jul 27 2019 16:00:00 GMT-0400,9748.51,-4.92%
Sun Jul 28 2019 16:00:00 GMT-0400,9865.06,1.20%
Mon Jul 29 2019 16:00:00 GMT-0400,9805.44,-0.60%
Tue Jul 30 2019 16:00:00 GMT-0400,9954.14,1.52%
Wed Jul 31 2019 16:00:00 GMT-0400,10291.39,3.39%
Thu Aug 01 2019 16:00:00 GMT-0400,10504.71,2.07%
Fri Aug 02 2019 16:00:00 GMT-0400,10611.19,1.01%
Sat Aug 03 2019 16:00:00 GMT-0400,10966.99,3.35%
Sun Aug 04 2019 16:00:00 GMT-0400,11028.09,0.56%
Mon Aug 05 2019 16:00:00 GMT-0400,11725.47,6.32%
Tue Aug 06 2019 16:00:00 GMT-0400,11577.21,-1.26%
Wed Aug 07 2019 16:00:00 GMT-0400,11593.85,0.14%
Thu Aug 08 2019 16:00:00 GMT-0400,11379.11,-1.85%
Fri Aug 09 2019 16:00:00 GMT-0400,11458.94,0.70%
Sat Aug 10 2019 16:00:00 GMT-0400,11118.11,-2.97%
Sun Aug 11 2019 16:00:00 GMT-0400,11253.54,1.22%
Mon Aug 12 2019 16:00:00 GMT-0400,11248.62,-0.04%
Tue Aug 13 2019 16:00:00 GMT-0400,10795.97,-4.02%
Wed Aug 14 2019 16:00:00 GMT-0400,9969.38,-7.66%
Thu Aug 15 2019 16:00:00 GMT-0400,9945.25,-0.24%
Fri Aug 16 2019 16:00:00 GMT-0400,10225.65,2.82%
Sat Aug 17 2019 16:00:00 GMT-0400,9968.05,-2.52%
Sun Aug 18 2019 16:00:00 GMT-0400,10271.21,3.04%
Mon Aug 19 2019 16:00:00 GMT-0400,10503.56,2.26%
Tue Aug 20 2019 16:00:00 GMT-0400,10496.72,-0.07%
Wed Aug 21 2019 16:00:00 GMT-0400,9928.2,-5.42%
Thu Aug 22 2019 16:00:00 GMT-0400,10053.54,1.26%
Fri Aug 23 2019 16:00:00 GMT-0400,10270.43,2.16%
Sat Aug 24 2019 16:00:00 GMT-0400,10016.49,-2.47%
Sun Aug 25 2019 16:00:00 GMT-0400,9928.17,-0.88%
Mon Aug 26 2019 16:00:00 GMT-0400,10126.93,2.00%
Tue Aug 27 2019 16:00:00 GMT-0400,9999.38,-1.26%
Wed Aug 28 2019 16:00:00 GMT-0400,9455.87,-5.44%
Thu Aug 29 2019 16:00:00 GMT-0400,9297.8,-1.67%
Fri Aug 30 2019 16:00:00 GMT-0400,9347.85,0.54%
Sat Aug 31 2019 16:00:00 GMT-0400,9341.37,-0.07%
Sun Sep 01 2019 16:00:00 GMT-0400,9406.5,0.70%
Mon Sep 02 2019 16:00:00 GMT-0400,9889.72,5.14%
Tue Sep 03 2019 16:00:00 GMT-0400,10272.54,3.87%
Wed Sep 04 2019 16:00:00 GMT-0400,10282.11,0.09%
Thu Sep 05 2019 16:00:00 GMT-0400,10084.9,-1.92%
Fri Sep 06 2019 16:00:00 GMT-0400,9955.84,-1.28%
Sat Sep 07 2019 16:00:00 GMT-0400,10150.84,1.96%
Sun Sep 08 2019 16:00:00 GMT-0400,10050.26,-0.99%
Mon Sep 09 2019 16:00:00 GMT-0400,10029.67,-0.20%
Tue Sep 10 2019 16:00:00 GMT-0400,9765.23,-2.64%
Wed Sep 11 2019 16:00:00 GMT-0400,9784.21,0.19%
Thu Sep 12 2019 16:00:00 GMT-0400,9987.44,2.08%
Fri Sep 13 2019 16:00:00 GMT-0400,9895.11,-0.92%
Sat Sep 14 2019 16:00:00 GMT-0400,10137.17,2.45%
Sun Sep 15 2019 16:00:00 GMT-0400,10066.45,-0.70%
Mon Sep 16 2019 16:00:00 GMT-0400,9928.92,-1.37%
Tue Sep 17 2019 16:00:00 GMT-0400,10230.76,3.04%
Wed Sep 18 2019 16:00:00 GMT-0400,10255.32,0.24%
Thu Sep 19 2019 16:00:00 GMT-0400,10213.85,-0.40%
Fri Sep 20 2019 16:00:00 GMT-0400,10162.1,-0.51%
Sat Sep 21 2019 16:00:00 GMT-0400,10043.34,-1.17%
Sun Sep 22 2019 16:00:00 GMT-0400,9920.95,-1.22%
Mon Sep 23 2019 16:00:00 GMT-0400,9787.17,-1.35%
Tue Sep 24 2019 16:00:00 GMT-0400,8344.55,-14.74%
Wed Sep 25 2019 16:00:00 GMT-0400,8267.76,-0.92%
Thu Sep 26 2019 16:00:00 GMT-0400,8052.94,-2.60%
Fri Sep 27 2019 16:00:00 GMT-0400,7968.8,-1.04%
Sat Sep 28 2019 16:00:00 GMT-0400,8145.54,2.22%
Sun Sep 29 2019 16:00:00 GMT-0400,7922.49,-2.74%
Mon Sep 30 2019 16:00:00 GMT-0400,8287.85,4.61%
Tue Oct 01 2019 16:00:00 GMT-0400,8288.37,0.01%
Wed Oct 02 2019 16:00:00 GMT-0400,8268.81,-0.24%
Thu Oct 03 2019 16:00:00 GMT-0400,8141.76,-1.54%
Fri Oct 04 2019 16:00:00 GMT-0400,8239.03,1.19%
Sat Oct 05 2019 16:00:00 GMT-0400,8127.63,-1.35%
Sun Oct 06 2019 16:00:00 GMT-0400,7956.23,-2.11%
Mon Oct 07 2019 16:00:00 GMT-0400,8337.25,4.79%
Tue Oct 08 2019 16:00:00 GMT-0400,8276.12,-0.73%
Wed Oct 09 2019 16:00:00 GMT-0400,8705.38,5.19%
Thu Oct 10 2019 16:00:00 GMT-0400,8653.08,-0.60%
Fri Oct 11 2019 16:00:00 GMT-0400,8405.29,-2.86%
Sat Oct 12 2019 16:00:00 GMT-0400,8377.4,-0.33%
Sun Oct 13 2019 16:00:00 GMT-0400,8516.55,1.66%
Mon Oct 14 2019 16:00:00 GMT-0400,8467.83,-0.57%
Tue Oct 15 2019 16:00:00 GMT-0400,8284.73,-2.16%
Wed Oct 16 2019 16:00:00 GMT-0400,8052.51,-2.80%
Thu Oct 17 2019 16:00:00 GMT-0400,8203.21,1.87%
Fri Oct 18 2019 16:00:00 GMT-0400,8088.31,-1.40%
Sat Oct 19 2019 16:00:00 GMT-0400,8092.79,0.06%
Sun Oct 20 2019 16:00:00 GMT-0400,8329.71,2.93%
Mon Oct 21 2019 16:00:00 GMT-0400,8295.14,-0.42%
Tue Oct 22 2019 16:00:00 GMT-0400,8271.62,-0.28%
Wed Oct 23 2019 16:00:00 GMT-0400,7590.65,-8.23%
Thu Oct 24 2019 16:00:00 GMT-0400,7638.31,0.63%
Fri Oct 25 2019 16:00:00 GMT-0400,8706.11,13.98%
Sat Oct 26 2019 16:00:00 GMT-0400,8939.93,2.69%
Sun Oct 27 2019 16:00:00 GMT-0400,9603.7,7.42%
Mon Oct 28 2019 16:00:00 GMT-0400,9346.9,-2.67%
Tue Oct 29 2019 16:00:00 GMT-0400,9246.72,-1.07%
Wed Oct 30 2019 16:00:00 GMT-0400,9190.65,-0.61%
Thu Oct 31 2019 16:00:00 GMT-0400,9203.09,0.14%
Fri Nov 01 2019 16:00:00 GMT-0400,9149.32,-0.58%
Sat Nov 02 2019 16:00:00 GMT-0400,9314.42,1.80%
Sun Nov 03 2019 16:00:00 GMT-0500,9141.92,-1.85%
Mon Nov 04 2019 16:00:00 GMT-0500,9448.5,3.35%
Tue Nov 05 2019 16:00:00 GMT-0500,9411.71,-0.39%
Wed Nov 06 2019 16:00:00 GMT-0500,9358.89,-0.56%
Thu Nov 07 2019 16:00:00 GMT-0500,9217.96,-1.51%
Fri Nov 08 2019 16:00:00 GMT-0500,8872.87,-3.74%
Sat Nov 09 2019 16:00:00 GMT-0500,8872.77,0.00%
Sun Nov 10 2019 16:00:00 GMT-0500,9135.48,2.96%
Mon Nov 11 2019 16:00:00 GMT-0500,8840.1,-3.23%
Tue Nov 12 2019 16:00:00 GMT-0500,8896.78,0.64%
Wed Nov 13 2019 16:00:00 GMT-0500,8866.74,-0.34%
Thu Nov 14 2019 16:00:00 GMT-0500,8754.91,-1.26%
Fri Nov 15 2019 16:00:00 GMT-0500,8558.15,-2.25%
Sat Nov 16 2019 16:00:00 GMT-0500,8560.3,0.03%
Sun Nov 17 2019 16:00:00 GMT-0500,8645.8,1.00%
Mon Nov 18 2019 16:00:00 GMT-0500,8296.1,-4.04%
Tue Nov 19 2019 16:00:00 GMT-0500,8173.49,-1.48%
Wed Nov 20 2019 16:00:00 GMT-0500,8158.64,-0.18%
Thu Nov 21 2019 16:00:00 GMT-0500,7638.54,-6.37%
Fri Nov 22 2019 16:00:00 GMT-0500,7373.37,-3.47%
Sat Nov 23 2019 16:00:00 GMT-0500,7340.01,-0.45%
Sun Nov 24 2019 16:00:00 GMT-0500,7083.13,-3.50%
Mon Nov 25 2019 16:00:00 GMT-0500,7177.28,1.33%
Tue Nov 26 2019 16:00:00 GMT-0500,7145.16,-0.45%
Wed Nov 27 2019 16:00:00 GMT-0500,7558.18,5.78%
Thu Nov 28 2019 16:00:00 GMT-0500,7570.17,0.16%
Fri Nov 29 2019 16:00:00 GMT-0500,7727.54,2.08%
Sat Nov 30 2019 16:00:00 GMT-0500,7498.01,-2.97%
Sun Dec 01 2019 16:00:00 GMT-0500,7370.35,-1.70%
Mon Dec 02 2019 16:00:00 GMT-0500,7293.43,-1.04%
Tue Dec 03 2019 16:00:00 GMT-0500,7299.6,0.08%
Wed Dec 04 2019 16:00:00 GMT-0500,7186.64,-1.55%
Thu Dec 05 2019 16:00:00 GMT-0500,7360.66,2.42%
Fri Dec 06 2019 16:00:00 GMT-0500,7409.36,0.66%
Sat Dec 07 2019 16:00:00 GMT-0500,7480.97,0.97%
Sun Dec 08 2019 16:00:00 GMT-0500,7524.34,0.58%
Mon Dec 09 2019 16:00:00 GMT-0500,7295.38,-3.04%
Tue Dec 10 2019 16:00:00 GMT-0500,7188.03,-1.47%
Wed Dec 11 2019 16:00:00 GMT-0500,7160.74,-0.38%
Thu Dec 12 2019 16:00:00 GMT-0500,7240.58,1.11%
Fri Dec 13 2019 16:00:00 GMT-0500,7252.05,0.16%
Sat Dec 14 2019 16:00:00 GMT-0500,7078.04,-2.40%
Sun Dec 15 2019 16:00:00 GMT-0500,7135.29,0.81%
Mon Dec 16 2019 16:00:00 GMT-0500,6799.72,-4.70%
Tue Dec 17 2019 16:00:00 GMT-0500,6450.67,-5.13%
Wed Dec 18 2019 16:00:00 GMT-0500,6978.42,8.18%
Thu Dec 19 2019 16:00:00 GMT-0500,6961.97,-0.24%
Fri Dec 20 2019 16:00:00 GMT-0500,7038.56,1.10%
Sat Dec 21 2019 16:00:00 GMT-0500,6976.64,-0.88%
Sun Dec 22 2019 16:00:00 GMT-0500,7230.87,3.64%
Mon Dec 23 2019 16:00:00 GMT-0500,7182.35,-0.67%
Tue Dec 24 2019 16:00:00 GMT-0500,7023.35,-2.21%
Wed Dec 25 2019 16:00:00 GMT-0500,7023.8,0.01%
Thu Dec 26 2019 16:00:00 GMT-0500,7047.75,0.34%
Fri Dec 27 2019 16:00:00 GMT-0500,7017.79,-0.43%
Sat Dec 28 2019 16:00:00 GMT-0500,7145,1.81%
Sun Dec 29 2019 16:00:00 GMT-0500,7228.99,1.18%
Mon Dec 30 2019 16:00:00 GMT-0500,7087.19,-1.96%
Tue Dec 31 2019 16:00:00 GMT-0500,6977.27,-1.55%
Wed Jan 01 2020 16:00:00 GMT-0500,7068.77,1.31%
Thu Jan 02 2020 16:00:00 GMT-0500,6778.93,-4.10%
Fri Jan 03 2020 16:00:00 GMT-0500,7152.82,5.52%
Sat Jan 04 2020 16:00:00 GMT-0500,7177.27,0.34%
Sun Jan 05 2020 16:00:00 GMT-0500,7296.59,1.66%
Mon Jan 06 2020 16:00:00 GMT-0500,7477.66,2.48%
Tue Jan 07 2020 16:00:00 GMT-0500,7956.13,6.40%
Wed Jan 08 2020 16:00:00 GMT-0500,7792.51,-2.06%
Thu Jan 09 2020 16:00:00 GMT-0500,7609.29,-2.35%
Fri Jan 10 2020 16:00:00 GMT-0500,7883.15,3.60%
Sat Jan 11 2020 16:00:00 GMT-0500,8007.49,1.58%
Sun Jan 12 2020 16:00:00 GMT-0500,7975.88,-0.39%
Mon Jan 13 2020 16:00:00 GMT-0500,7980.92,0.06%
Tue Jan 14 2020 16:00:00 GMT-0500,8633.94,8.18%
Wed Jan 15 2020 16:00:00 GMT-0500,8793.93,1.85%
Thu Jan 16 2020 16:00:00 GMT-0500,8735.97,-0.66%
Fri Jan 17 2020 16:00:00 GMT-0500,8925,2.16%
Sat Jan 18 2020 16:00:00 GMT-0500,8949.83,0.28%
Sun Jan 19 2020 16:00:00 GMT-0500,8634.03,-3.53%
Mon Jan 20 2020 16:00:00 GMT-0500,8704.82,0.82%
Tue Jan 21 2020 16:00:00 GMT-0500,8745.03,0.46%
Wed Jan 22 2020 16:00:00 GMT-0500,8704.32,-0.47%
Thu Jan 23 2020 16:00:00 GMT-0500,8361.46,-3.94%
Fri Jan 24 2020 16:00:00 GMT-0500,8481.29,1.43%
Sat Jan 25 2020 16:00:00 GMT-0500,8352.08,-1.52%
Sun Jan 26 2020 16:00:00 GMT-0500,8592.56,2.88%
Mon Jan 27 2020 16:00:00 GMT-0500,9007.8,4.83%
Tue Jan 28 2020 16:00:00 GMT-0500,9078.89,0.79%
Wed Jan 29 2020 16:00:00 GMT-0500,9385.48,3.38%
Thu Jan 30 2020 16:00:00 GMT-0500,9626.39,2.57%
Fri Jan 31 2020 16:00:00 GMT-0500,9361.85,-2.75%
Sat Feb 01 2020 16:00:00 GMT-0500,9456.93,1.02%
Sun Feb 02 2020 16:00:00 GMT-0500,9606.46,1.58%
Mon Feb 03 2020 16:00:00 GMT-0500,9491.26,-1.20%
Tue Feb 04 2020 16:00:00 GMT-0500,9389.92,-1.07%
Wed Feb 05 2020 16:00:00 GMT-0500,9950.88,5.97%
Thu Feb 06 2020 16:00:00 GMT-0500,10103.48,1.53%
Fri Feb 07 2020 16:00:00 GMT-0500,10095.54,-0.08%
Sat Feb 08 2020 16:00:00 GMT-0500,10263.18,1.66%
Sun Feb 09 2020 16:00:00 GMT-0500,10429.94,1.62%
Mon Feb 10 2020 16:00:00 GMT-0500,10268.53,-1.55%
Tue Feb 11 2020 16:00:00 GMT-0500,10744.7,4.64%
Wed Feb 12 2020 16:00:00 GMT-0500,11094.48,3.26%
Thu Feb 13 2020 16:00:00 GMT-0500,10936.38,-1.43%
Fri Feb 14 2020 16:00:00 GMT-0500,11204.51,2.45%
Sat Feb 15 2020 16:00:00 GMT-0500,10590.1,-5.48%
Sun Feb 16 2020 16:00:00 GMT-0500,10268.09,-3.04%
Mon Feb 17 2020 16:00:00 GMT-0500,10198.04,-0.68%
Tue Feb 18 2020 16:00:00 GMT-0500,10838.67,6.28%
Wed Feb 19 2020 16:00:00 GMT-0500,10737.06,-0.94%
Thu Feb 20 2020 16:00:00 GMT-0500,10060.37,-6.30%
Fri Feb 21 2020 16:00:00 GMT-0500,10239.4,1.78%
Sat Feb 22 2020 16:00:00 GMT-0500,10214.1,-0.25%
Sun Feb 23 2020 16:00:00 GMT-0500,10452.77,2.34%
Mon Feb 24 2020 16:00:00 GMT-0500,10069.93,-3.66%
Tue Feb 25 2020 16:00:00 GMT-0500,9721.16,-3.46%
Wed Feb 26 2020 16:00:00 GMT-0500,9092.78,-6.46%
Thu Feb 27 2020 16:00:00 GMT-0500,9238.95,1.61%
Fri Feb 28 2020 16:00:00 GMT-0500,8919.28,-3.46%
Sat Feb 29 2020 16:00:00 GMT-0500,8973.58,0.61%
Sun Mar 01 2020 16:00:00 GMT-0500,8750.34,-2.49%
Mon Mar 02 2020 16:00:00 GMT-0500,9249.9,5.71%
Tue Mar 03 2020 16:00:00 GMT-0500,9029.38,-2.38%
Wed Mar 04 2020 16:00:00 GMT-0500,9020.03,-0.10%
Thu Mar 05 2020 16:00:00 GMT-0500,9455.22,4.82%
Fri Mar 06 2020 16:00:00 GMT-0500,9494.79,0.42%
Sat Mar 07 2020 16:00:00 GMT-0500,9259.1,-2.48%
Sun Mar 08 2020 16:00:00 GMT-0400,8554.43,-7.61%
Mon Mar 09 2020 16:00:00 GMT-0400,8016.29,-6.29%
Tue Mar 10 2020 16:00:00 GMT-0400,8204.96,2.35%
Wed Mar 11 2020 16:00:00 GMT-0400,7973.71,-2.82%
Thu Mar 12 2020 16:00:00 GMT-0400,6070.59,-23.87%
Fri Mar 13 2020 16:00:00 GMT-0400,5544.72,-8.66%
Sat Mar 14 2020 16:00:00 GMT-0400,5511.55,-0.60%
Sun Mar 15 2020 16:00:00 GMT-0400,5408.27,-1.87%
Mon Mar 16 2020 16:00:00 GMT-0400,5006.27,-7.43%
Tue Mar 17 2020 16:00:00 GMT-0400,5439.24,8.65%
Wed Mar 18 2020 16:00:00 GMT-0400,5385.51,-0.99%
Thu Mar 19 2020 16:00:00 GMT-0400,6278.37,16.58%
Fri Mar 20 2020 16:00:00 GMT-0400,6195.84,-1.31%
Sat Mar 21 2020 16:00:00 GMT-0400,6241.85,0.74%
Sun Mar 22 2020 16:00:00 GMT-0400,5909.94,-5.32%
Mon Mar 23 2020 16:00:00 GMT-0400,6255.37,5.84%
Tue Mar 24 2020 16:00:00 GMT-0400,6660.86,6.48%
Wed Mar 25 2020 16:00:00 GMT-0400,6552.64,-1.62%
Thu Mar 26 2020 16:00:00 GMT-0400,6605.82,0.81%
Fri Mar 27 2020 16:00:00 GMT-0400,6641.87,0.55%
Sat Mar 28 2020 16:00:00 GMT-0400,6232.17,-6.17%
Sun Mar 29 2020 16:00:00 GMT-0400,5929.71,-4.85%
Mon Mar 30 2020 16:00:00 GMT-0400,6370.89,7.44%
Tue Mar 31 2020 16:00:00 GMT-0400,6457.95,1.37%
Wed Apr 01 2020 16:00:00 GMT-0400,6217.11,-3.73%
Thu Apr 02 2020 16:00:00 GMT-0400,6766,8.83%
