Date,BITW70,% Change
Mon Mar 04 2019 16:00:00 GMT-0500,6688.13,-4.46%
Tue Mar 05 2019 16:00:00 GMT-0500,7010.44,4.82%
Wed Mar 06 2019 16:00:00 GMT-0500,6976.04,-0.49%
Thu Mar 07 2019 16:00:00 GMT-0500,7140.37,2.36%
Fri Mar 08 2019 16:00:00 GMT-0500,7336.17,2.74%
Sat Mar 09 2019 16:00:00 GMT-0500,7593.12,3.50%
Sun Mar 10 2019 16:00:00 GMT-0400,7659.79,0.88%
Mon Mar 11 2019 16:00:00 GMT-0400,7640.78,-0.25%
Tue Mar 12 2019 16:00:00 GMT-0400,7892.02,3.29%
Wed Mar 13 2019 16:00:00 GMT-0400,7919.37,0.35%
Thu Mar 14 2019 16:00:00 GMT-0400,7968.84,0.62%
Fri Mar 15 2019 16:00:00 GMT-0400,8160.86,2.41%
Sat Mar 16 2019 16:00:00 GMT-0400,8116.32,-0.55%
Sun Mar 17 2019 16:00:00 GMT-0400,8152.72,0.45%
Mon Mar 18 2019 16:00:00 GMT-0400,8007.05,-1.79%
Tue Mar 19 2019 16:00:00 GMT-0400,8086.16,0.99%
Wed Mar 20 2019 16:00:00 GMT-0400,8167.9,1.01%
Thu Mar 21 2019 16:00:00 GMT-0400,7941.09,-2.78%
Fri Mar 22 2019 16:00:00 GMT-0400,8192.8,3.17%
Sat Mar 23 2019 16:00:00 GMT-0400,8146.96,-0.56%
Sun Mar 24 2019 16:00:00 GMT-0400,8438.57,3.58%
Mon Mar 25 2019 16:00:00 GMT-0400,7867.23,-6.77%
Tue Mar 26 2019 16:00:00 GMT-0400,7922.73,0.71%
Wed Mar 27 2019 16:00:00 GMT-0400,8374.84,5.71%
Thu Mar 28 2019 16:00:00 GMT-0400,8520.09,1.73%
Fri Mar 29 2019 16:00:00 GMT-0400,8570.29,0.59%
Sat Mar 30 2019 16:00:00 GMT-0400,8594.57,0.28%
Sun Mar 31 2019 16:00:00 GMT-0400,8878.41,3.30%
Mon Apr 01 2019 16:00:00 GMT-0400,8996.27,1.33%
Tue Apr 02 2019 16:00:00 GMT-0400,9791.88,8.84%
Wed Apr 03 2019 16:00:00 GMT-0400,10272.84,4.91%
Thu Apr 04 2019 16:00:00 GMT-0400,9542.3,-7.11%
Fri Apr 05 2019 16:00:00 GMT-0400,10176.1,6.64%
Sat Apr 06 2019 16:00:00 GMT-0400,10211.73,0.35%
Sun Apr 07 2019 16:00:00 GMT-0400,10318.56,1.05%
Mon Apr 08 2019 16:00:00 GMT-0400,10088.2,-2.23%
Tue Apr 09 2019 16:00:00 GMT-0400,10073.18,-0.15%
Wed Apr 10 2019 16:00:00 GMT-0400,10188.79,1.15%
Thu Apr 11 2019 16:00:00 GMT-0400,9266.89,-9.05%
Fri Apr 12 2019 16:00:00 GMT-0400,9480.19,2.30%
Sat Apr 13 2019 16:00:00 GMT-0400,9493.55,0.14%
Sun Apr 14 2019 16:00:00 GMT-0400,9584.58,0.96%
Mon Apr 15 2019 16:00:00 GMT-0400,9136.65,-4.67%
Tue Apr 16 2019 16:00:00 GMT-0400,9449.25,3.42%
Wed Apr 17 2019 16:00:00 GMT-0400,9644.17,2.06%
Thu Apr 18 2019 16:00:00 GMT-0400,9806.57,1.68%
Fri Apr 19 2019 16:00:00 GMT-0400,9884.61,0.80%
Sat Apr 20 2019 16:00:00 GMT-0400,9985.74,1.02%
Sun Apr 21 2019 16:00:00 GMT-0400,9460.83,-5.26%
Mon Apr 22 2019 16:00:00 GMT-0400,9649.97,2.00%
Tue Apr 23 2019 16:00:00 GMT-0400,9474.04,-1.82%
Wed Apr 24 2019 16:00:00 GMT-0400,8567.39,-9.57%
Thu Apr 25 2019 16:00:00 GMT-0400,8864.84,3.47%
Fri Apr 26 2019 16:00:00 GMT-0400,7776.06,-12.28%
Sat Apr 27 2019 16:00:00 GMT-0400,8238.3,5.94%
Sun Apr 28 2019 16:00:00 GMT-0400,8040.15,-2.41%
Mon Apr 29 2019 16:00:00 GMT-0400,7795.34,-3.04%
Tue Apr 30 2019 16:00:00 GMT-0400,8006.06,2.70%
Wed May 01 2019 16:00:00 GMT-0400,8138.38,1.65%
Thu May 02 2019 16:00:00 GMT-0400,8135.35,-0.04%
Fri May 03 2019 16:00:00 GMT-0400,8283,1.81%
Sat May 04 2019 16:00:00 GMT-0400,8062.23,-2.67%
Sun May 05 2019 16:00:00 GMT-0400,8097.49,0.44%
Mon May 06 2019 16:00:00 GMT-0400,8311.3,2.64%
Tue May 07 2019 16:00:00 GMT-0400,8161.03,-1.81%
Wed May 08 2019 16:00:00 GMT-0400,8123.49,-0.46%
Thu May 09 2019 16:00:00 GMT-0400,7792.84,-4.07%
Fri May 10 2019 16:00:00 GMT-0400,8138.94,4.44%
Sat May 11 2019 16:00:00 GMT-0400,8830.42,8.50%
Sun May 12 2019 16:00:00 GMT-0400,8422.05,-4.62%
Mon May 13 2019 16:00:00 GMT-0400,8833.23,4.88%
Tue May 14 2019 16:00:00 GMT-0400,8982.15,1.69%
Wed May 15 2019 16:00:00 GMT-0400,10063.93,12.04%
Thu May 16 2019 16:00:00 GMT-0400,9883.04,-1.80%
Fri May 17 2019 16:00:00 GMT-0400,9189.75,-7.01%
Sat May 18 2019 16:00:00 GMT-0400,9368.17,1.94%
Sun May 19 2019 16:00:00 GMT-0400,9818.78,4.81%
Mon May 20 2019 16:00:00 GMT-0400,9660.64,-1.61%
Tue May 21 2019 16:00:00 GMT-0400,10365.32,7.29%
Wed May 22 2019 16:00:00 GMT-0400,10670.19,2.94%
Thu May 23 2019 16:00:00 GMT-0400,10223.66,-4.18%
Fri May 24 2019 16:00:00 GMT-0400,10496.01,2.66%
Sat May 25 2019 16:00:00 GMT-0400,10358.58,-1.31%
Sun May 26 2019 16:00:00 GMT-0400,10428.8,0.68%
Mon May 27 2019 16:00:00 GMT-0400,10791.85,3.48%
Tue May 28 2019 16:00:00 GMT-0400,10957.44,1.53%
Wed May 29 2019 16:00:00 GMT-0400,11193.11,2.15%
Thu May 30 2019 16:00:00 GMT-0400,10879.05,-2.81%
Fri May 31 2019 16:00:00 GMT-0400,10519.61,-3.30%
Sat Jun 01 2019 16:00:00 GMT-0400,10675.48,1.48%
Sun Jun 02 2019 16:00:00 GMT-0400,11026.15,3.28%
Mon Jun 03 2019 16:00:00 GMT-0400,10829.77,-1.78%
Tue Jun 04 2019 16:00:00 GMT-0400,9559.8,-11.73%
Wed Jun 05 2019 16:00:00 GMT-0400,9951,4.09%
Thu Jun 06 2019 16:00:00 GMT-0400,9651.2,-3.01%
Fri Jun 07 2019 16:00:00 GMT-0400,10454.77,8.33%
Sat Jun 08 2019 16:00:00 GMT-0400,10400.41,-0.52%
Sun Jun 09 2019 16:00:00 GMT-0400,10169.69,-2.22%
Mon Jun 10 2019 16:00:00 GMT-0400,10816.35,6.36%
Tue Jun 11 2019 16:00:00 GMT-0400,10771.2,-0.42%
Wed Jun 12 2019 16:00:00 GMT-0400,11052.48,2.61%
Thu Jun 13 2019 16:00:00 GMT-0400,11000,-0.47%
Fri Jun 14 2019 16:00:00 GMT-0400,10470.31,-4.82%
Sat Jun 15 2019 16:00:00 GMT-0400,10919.73,4.29%
Sun Jun 16 2019 16:00:00 GMT-0400,10810.29,-1.00%
Mon Jun 17 2019 16:00:00 GMT-0400,11008.61,1.83%
Tue Jun 18 2019 16:00:00 GMT-0400,10704.73,-2.76%
Wed Jun 19 2019 16:00:00 GMT-0400,11041.14,3.14%
Thu Jun 20 2019 16:00:00 GMT-0400,10631.32,-3.71%
Fri Jun 21 2019 16:00:00 GMT-0400,10452.78,-1.68%
Sat Jun 22 2019 16:00:00 GMT-0400,10771.73,3.05%
Sun Jun 23 2019 16:00:00 GMT-0400,10826.62,0.51%
Mon Jun 24 2019 16:00:00 GMT-0400,10757.31,-0.64%
Tue Jun 25 2019 16:00:00 GMT-0400,10832.06,0.69%
Wed Jun 26 2019 16:00:00 GMT-0400,10749.22,-0.76%
Thu Jun 27 2019 16:00:00 GMT-0400,9371.73,-12.81%
Fri Jun 28 2019 16:00:00 GMT-0400,10006.54,6.77%
Sat Jun 29 2019 16:00:00 GMT-0400,10140.09,1.33%
Sun Jun 30 2019 16:00:00 GMT-0400,9860.7,-2.76%
Mon Jul 01 2019 16:00:00 GMT-0400,9492.01,-3.74%
Tue Jul 02 2019 16:00:00 GMT-0400,9720.73,2.41%
Wed Jul 03 2019 16:00:00 GMT-0400,9867.88,1.51%
Thu Jul 04 2019 16:00:00 GMT-0400,10066.8,2.02%
Fri Jul 05 2019 16:00:00 GMT-0400,9811.38,-2.54%
Sat Jul 06 2019 16:00:00 GMT-0400,10086.24,2.80%
Sun Jul 07 2019 16:00:00 GMT-0400,10243.46,1.56%
Mon Jul 08 2019 16:00:00 GMT-0400,9917.15,-3.19%
Tue Jul 09 2019 16:00:00 GMT-0400,9840.11,-0.78%
Wed Jul 10 2019 16:00:00 GMT-0400,9248.6,-6.01%
Thu Jul 11 2019 16:00:00 GMT-0400,8634.96,-6.63%
Fri Jul 12 2019 16:00:00 GMT-0400,8961.61,3.78%
Sat Jul 13 2019 16:00:00 GMT-0400,8678.03,-3.16%
Sun Jul 14 2019 16:00:00 GMT-0400,7915.23,-8.79%
Mon Jul 15 2019 16:00:00 GMT-0400,7701.86,-2.70%
Tue Jul 16 2019 16:00:00 GMT-0400,6802.66,-11.68%
Wed Jul 17 2019 16:00:00 GMT-0400,7013.86,3.10%
Thu Jul 18 2019 16:00:00 GMT-0400,7350.61,4.80%
Fri Jul 19 2019 16:00:00 GMT-0400,7421.71,0.97%
Sat Jul 20 2019 16:00:00 GMT-0400,7893.56,6.36%
Sun Jul 21 2019 16:00:00 GMT-0400,7570.03,-4.10%
Mon Jul 22 2019 16:00:00 GMT-0400,7622.36,0.69%
Tue Jul 23 2019 16:00:00 GMT-0400,7599.62,-0.30%
Wed Jul 24 2019 16:00:00 GMT-0400,7435.73,-2.16%
Thu Jul 25 2019 16:00:00 GMT-0400,7677.98,3.26%
Fri Jul 26 2019 16:00:00 GMT-0400,7779.7,1.32%
Sat Jul 27 2019 16:00:00 GMT-0400,7298.17,-6.19%
Sun Jul 28 2019 16:00:00 GMT-0400,7463.27,2.26%
Mon Jul 29 2019 16:00:00 GMT-0400,7407.95,-0.74%
Tue Jul 30 2019 16:00:00 GMT-0400,7407.28,-0.01%
Wed Jul 31 2019 16:00:00 GMT-0400,7406.84,-0.01%
Thu Aug 01 2019 16:00:00 GMT-0400,7243.63,-2.20%
Fri Aug 02 2019 16:00:00 GMT-0400,7241.48,-0.03%
Sat Aug 03 2019 16:00:00 GMT-0400,7289.09,0.66%
Sun Aug 04 2019 16:00:00 GMT-0400,7253.14,-0.49%
Mon Aug 05 2019 16:00:00 GMT-0400,7264.32,0.15%
Tue Aug 06 2019 16:00:00 GMT-0400,6967.12,-4.09%
Wed Aug 07 2019 16:00:00 GMT-0400,6798.22,-2.42%
Thu Aug 08 2019 16:00:00 GMT-0400,6641.68,-2.30%
Fri Aug 09 2019 16:00:00 GMT-0400,6384.99,-3.86%
Sat Aug 10 2019 16:00:00 GMT-0400,6355.45,-0.46%
Sun Aug 11 2019 16:00:00 GMT-0400,6539.76,2.90%
Mon Aug 12 2019 16:00:00 GMT-0400,6513.43,-0.40%
Tue Aug 13 2019 16:00:00 GMT-0400,6297.09,-3.32%
Wed Aug 14 2019 16:00:00 GMT-0400,5800.87,-7.88%
Thu Aug 15 2019 16:00:00 GMT-0400,5792.87,-0.14%
Fri Aug 16 2019 16:00:00 GMT-0400,5794.97,0.04%
Sat Aug 17 2019 16:00:00 GMT-0400,5766.03,-0.50%
Sun Aug 18 2019 16:00:00 GMT-0400,5945.3,3.11%
Mon Aug 19 2019 16:00:00 GMT-0400,6005.14,1.01%
Tue Aug 20 2019 16:00:00 GMT-0400,5915.63,-1.49%
Wed Aug 21 2019 16:00:00 GMT-0400,5720.87,-3.29%
Thu Aug 22 2019 16:00:00 GMT-0400,5972.89,4.41%
Fri Aug 23 2019 16:00:00 GMT-0400,6202.2,3.84%
Sat Aug 24 2019 16:00:00 GMT-0400,6343.95,2.29%
Sun Aug 25 2019 16:00:00 GMT-0400,6151.74,-3.03%
Mon Aug 26 2019 16:00:00 GMT-0400,6167.16,0.25%
Tue Aug 27 2019 16:00:00 GMT-0400,6044.72,-1.99%
Wed Aug 28 2019 16:00:00 GMT-0400,5527.43,-8.56%
Thu Aug 29 2019 16:00:00 GMT-0400,5380.2,-2.66%
Fri Aug 30 2019 16:00:00 GMT-0400,5432.48,0.97%
Sat Aug 31 2019 16:00:00 GMT-0400,5406.69,-0.47%
Sun Sep 01 2019 16:00:00 GMT-0400,5385.08,-0.40%
Mon Sep 02 2019 16:00:00 GMT-0400,5513.07,2.38%
Tue Sep 03 2019 16:00:00 GMT-0400,5500.26,-0.23%
Wed Sep 04 2019 16:00:00 GMT-0400,5469.61,-0.56%
Thu Sep 05 2019 16:00:00 GMT-0400,5379.7,-1.64%
Fri Sep 06 2019 16:00:00 GMT-0400,5258.3,-2.26%
Sat Sep 07 2019 16:00:00 GMT-0400,5395.73,2.61%
Sun Sep 08 2019 16:00:00 GMT-0400,5408.14,0.23%
Mon Sep 09 2019 16:00:00 GMT-0400,5404.9,-0.06%
Tue Sep 10 2019 16:00:00 GMT-0400,5273.09,-2.44%
Wed Sep 11 2019 16:00:00 GMT-0400,5197.6,-1.43%
Thu Sep 12 2019 16:00:00 GMT-0400,5222.83,0.49%
Fri Sep 13 2019 16:00:00 GMT-0400,5158.83,-1.23%
Sat Sep 14 2019 16:00:00 GMT-0400,5251.71,1.80%
Sun Sep 15 2019 16:00:00 GMT-0400,5258.55,0.13%
Mon Sep 16 2019 16:00:00 GMT-0400,5175.19,-1.59%
Tue Sep 17 2019 16:00:00 GMT-0400,5394.25,4.23%
Wed Sep 18 2019 16:00:00 GMT-0400,5606.58,3.94%
Thu Sep 19 2019 16:00:00 GMT-0400,5572.53,-0.61%
Fri Sep 20 2019 16:00:00 GMT-0400,5565.13,-0.13%
Sat Sep 21 2019 16:00:00 GMT-0400,5539.9,-0.45%
Sun Sep 22 2019 16:00:00 GMT-0400,5409.73,-2.35%
Mon Sep 23 2019 16:00:00 GMT-0400,5322.41,-1.61%
Tue Sep 24 2019 16:00:00 GMT-0400,4350.39,-18.26%
Wed Sep 25 2019 16:00:00 GMT-0400,4382.02,0.73%
Thu Sep 26 2019 16:00:00 GMT-0400,4396.26,0.32%
Fri Sep 27 2019 16:00:00 GMT-0400,4434.61,0.87%
Sat Sep 28 2019 16:00:00 GMT-0400,4596.27,3.65%
Sun Sep 29 2019 16:00:00 GMT-0400,4391.13,-4.46%
Mon Sep 30 2019 16:00:00 GMT-0400,4542.13,3.44%
Tue Oct 01 2019 16:00:00 GMT-0400,4549.45,0.16%
Wed Oct 02 2019 16:00:00 GMT-0400,4615.63,1.45%
Thu Oct 03 2019 16:00:00 GMT-0400,4658.92,0.94%
Fri Oct 04 2019 16:00:00 GMT-0400,4851.52,4.13%
Sat Oct 05 2019 16:00:00 GMT-0400,4812.8,-0.80%
Sun Oct 06 2019 16:00:00 GMT-0400,4721.62,-1.89%
Mon Oct 07 2019 16:00:00 GMT-0400,4936.39,4.55%
Tue Oct 08 2019 16:00:00 GMT-0400,5037.91,2.06%
Wed Oct 09 2019 16:00:00 GMT-0400,5119,1.61%
Thu Oct 10 2019 16:00:00 GMT-0400,5040.92,-1.53%
Fri Oct 11 2019 16:00:00 GMT-0400,4913.24,-2.53%
Sat Oct 12 2019 16:00:00 GMT-0400,4943.11,0.61%
Sun Oct 13 2019 16:00:00 GMT-0400,5009.54,1.34%
Mon Oct 14 2019 16:00:00 GMT-0400,5006.28,-0.07%
Tue Oct 15 2019 16:00:00 GMT-0400,4912.78,-1.87%
Wed Oct 16 2019 16:00:00 GMT-0400,4645.35,-5.44%
Thu Oct 17 2019 16:00:00 GMT-0400,4795.8,3.24%
Fri Oct 18 2019 16:00:00 GMT-0400,4686.83,-2.27%
Sat Oct 19 2019 16:00:00 GMT-0400,4695.47,0.18%
Sun Oct 20 2019 16:00:00 GMT-0400,4735.2,0.85%
Mon Oct 21 2019 16:00:00 GMT-0400,4742.1,0.15%
Tue Oct 22 2019 16:00:00 GMT-0400,4773.8,0.67%
Wed Oct 23 2019 16:00:00 GMT-0400,4377.75,-8.30%
Thu Oct 24 2019 16:00:00 GMT-0400,4499.01,2.77%
Fri Oct 25 2019 16:00:00 GMT-0400,4834.88,7.47%
Sat Oct 26 2019 16:00:00 GMT-0400,4703.26,-2.72%
Sun Oct 27 2019 16:00:00 GMT-0400,5143.48,9.36%
Mon Oct 28 2019 16:00:00 GMT-0400,5160.12,0.32%
Tue Oct 29 2019 16:00:00 GMT-0400,5126.24,-0.66%
Wed Oct 30 2019 16:00:00 GMT-0400,5105.58,-0.40%
Thu Oct 31 2019 16:00:00 GMT-0400,5144.23,0.76%
Fri Nov 01 2019 16:00:00 GMT-0400,5218.68,1.45%
Sat Nov 02 2019 16:00:00 GMT-0400,5335.88,2.25%
Sun Nov 03 2019 16:00:00 GMT-0500,5323.88,-0.22%
Mon Nov 04 2019 16:00:00 GMT-0500,5396.8,1.37%
Tue Nov 05 2019 16:00:00 GMT-0500,5477.77,1.50%
Wed Nov 06 2019 16:00:00 GMT-0500,5506.1,0.52%
Thu Nov 07 2019 16:00:00 GMT-0500,5412.58,-1.70%
Fri Nov 08 2019 16:00:00 GMT-0500,5178.2,-4.33%
Sat Nov 09 2019 16:00:00 GMT-0500,5306.65,2.48%
Sun Nov 10 2019 16:00:00 GMT-0500,5402.32,1.80%
Mon Nov 11 2019 16:00:00 GMT-0500,5280.1,-2.26%
Tue Nov 12 2019 16:00:00 GMT-0500,5347.31,1.27%
Wed Nov 13 2019 16:00:00 GMT-0500,5453.27,1.98%
Thu Nov 14 2019 16:00:00 GMT-0500,5395.26,-1.06%
Fri Nov 15 2019 16:00:00 GMT-0500,5318.1,-1.43%
Sat Nov 16 2019 16:00:00 GMT-0500,5401.72,1.57%
Sun Nov 17 2019 16:00:00 GMT-0500,5476.97,1.39%
Mon Nov 18 2019 16:00:00 GMT-0500,5222.02,-4.65%
Tue Nov 19 2019 16:00:00 GMT-0500,5103.24,-2.27%
Wed Nov 20 2019 16:00:00 GMT-0500,5070.12,-0.65%
Thu Nov 21 2019 16:00:00 GMT-0500,4664.23,-8.01%
Fri Nov 22 2019 16:00:00 GMT-0500,4475.9,-4.04%
Sat Nov 23 2019 16:00:00 GMT-0500,4591.12,2.57%
Sun Nov 24 2019 16:00:00 GMT-0500,4371.91,-4.77%
Mon Nov 25 2019 16:00:00 GMT-0500,4458.57,1.98%
Tue Nov 26 2019 16:00:00 GMT-0500,4583.98,2.81%
Wed Nov 27 2019 16:00:00 GMT-0500,4796.64,4.64%
Thu Nov 28 2019 16:00:00 GMT-0500,4926.94,2.72%
Fri Nov 29 2019 16:00:00 GMT-0500,5030.13,2.09%
Sat Nov 30 2019 16:00:00 GMT-0500,4861.48,-3.35%
Sun Dec 01 2019 16:00:00 GMT-0500,4833.81,-0.57%
Mon Dec 02 2019 16:00:00 GMT-0500,4765.11,-1.42%
Tue Dec 03 2019 16:00:00 GMT-0500,4760.73,-0.09%
Wed Dec 04 2019 16:00:00 GMT-0500,4688.43,-1.52%
Thu Dec 05 2019 16:00:00 GMT-0500,4805.04,2.49%
Fri Dec 06 2019 16:00:00 GMT-0500,4948.25,2.98%
Sat Dec 07 2019 16:00:00 GMT-0500,4996.46,0.97%
Sun Dec 08 2019 16:00:00 GMT-0500,5094.7,1.97%
Mon Dec 09 2019 16:00:00 GMT-0500,4907.72,-3.67%
Tue Dec 10 2019 16:00:00 GMT-0500,4517.08,-7.96%
Wed Dec 11 2019 16:00:00 GMT-0500,4637.7,2.67%
Thu Dec 12 2019 16:00:00 GMT-0500,4639.96,0.05%
Fri Dec 13 2019 16:00:00 GMT-0500,4674.64,0.75%
Sat Dec 14 2019 16:00:00 GMT-0500,4526.91,-3.16%
Sun Dec 15 2019 16:00:00 GMT-0500,4629.6,2.27%
Mon Dec 16 2019 16:00:00 GMT-0500,4372.15,-5.56%
Tue Dec 17 2019 16:00:00 GMT-0500,4108.55,-6.03%
Wed Dec 18 2019 16:00:00 GMT-0500,4420.99,7.60%
Thu Dec 19 2019 16:00:00 GMT-0500,4472.29,1.16%
Fri Dec 20 2019 16:00:00 GMT-0500,4582.1,2.46%
Sat Dec 21 2019 16:00:00 GMT-0500,4507.22,-1.63%
Sun Dec 22 2019 16:00:00 GMT-0500,4537.47,0.67%
Mon Dec 23 2019 16:00:00 GMT-0500,4421.78,-2.55%
Tue Dec 24 2019 16:00:00 GMT-0500,4364.37,-1.30%
Wed Dec 25 2019 16:00:00 GMT-0500,4304.54,-1.37%
Thu Dec 26 2019 16:00:00 GMT-0500,4330.28,0.60%
Fri Dec 27 2019 16:00:00 GMT-0500,4282.81,-1.10%
Sat Dec 28 2019 16:00:00 GMT-0500,4358.38,1.76%
Sun Dec 29 2019 16:00:00 GMT-0500,4356.75,-0.04%
Mon Dec 30 2019 16:00:00 GMT-0500,4322.7,-0.78%
Tue Dec 31 2019 16:00:00 GMT-0500,4275.13,-1.10%
Wed Jan 01 2020 16:00:00 GMT-0500,4361.63,2.02%
Thu Jan 02 2020 16:00:00 GMT-0500,4171.29,-4.36%
Fri Jan 03 2020 16:00:00 GMT-0500,4363.62,4.61%
Sat Jan 04 2020 16:00:00 GMT-0500,4435.26,1.64%
Sun Jan 05 2020 16:00:00 GMT-0500,4482.21,1.06%
Mon Jan 06 2020 16:00:00 GMT-0500,4517.83,0.79%
Tue Jan 07 2020 16:00:00 GMT-0500,4497.31,-0.45%
Wed Jan 08 2020 16:00:00 GMT-0500,4416.6,-1.79%
Thu Jan 09 2020 16:00:00 GMT-0500,4338.67,-1.76%
Fri Jan 10 2020 16:00:00 GMT-0500,4443.33,2.41%
Sat Jan 11 2020 16:00:00 GMT-0500,4568.47,2.82%
Sun Jan 12 2020 16:00:00 GMT-0500,4591.25,0.50%
Mon Jan 13 2020 16:00:00 GMT-0500,4563.84,-0.60%
Tue Jan 14 2020 16:00:00 GMT-0500,4769.81,4.51%
Wed Jan 15 2020 16:00:00 GMT-0500,4954.53,3.87%
Thu Jan 16 2020 16:00:00 GMT-0500,4952.44,-0.04%
Fri Jan 17 2020 16:00:00 GMT-0500,5102.68,3.03%
Sat Jan 18 2020 16:00:00 GMT-0500,5188.59,1.68%
Sun Jan 19 2020 16:00:00 GMT-0500,4937.44,-4.84%
Mon Jan 20 2020 16:00:00 GMT-0500,4982.2,0.91%
Tue Jan 21 2020 16:00:00 GMT-0500,4997.37,0.30%
Wed Jan 22 2020 16:00:00 GMT-0500,5044.24,0.94%
Thu Jan 23 2020 16:00:00 GMT-0500,4816.28,-4.52%
Fri Jan 24 2020 16:00:00 GMT-0500,4885.49,1.44%
Sat Jan 25 2020 16:00:00 GMT-0500,4846.15,-0.81%
Sun Jan 26 2020 16:00:00 GMT-0500,4918.5,1.49%
Mon Jan 27 2020 16:00:00 GMT-0500,5011.62,1.89%
Tue Jan 28 2020 16:00:00 GMT-0500,5051.54,0.80%
Wed Jan 29 2020 16:00:00 GMT-0500,5184.91,2.64%
Thu Jan 30 2020 16:00:00 GMT-0500,5313.23,2.47%
Fri Jan 31 2020 16:00:00 GMT-0500,5320.56,0.14%
Sat Feb 01 2020 16:00:00 GMT-0500,5415.87,1.79%
Sun Feb 02 2020 16:00:00 GMT-0500,5601.86,3.43%
Mon Feb 03 2020 16:00:00 GMT-0500,5655.81,0.96%
Tue Feb 04 2020 16:00:00 GMT-0500,5732.25,1.35%
Wed Feb 05 2020 16:00:00 GMT-0500,5886.24,2.69%
Thu Feb 06 2020 16:00:00 GMT-0500,6207.4,5.46%
Fri Feb 07 2020 16:00:00 GMT-0500,6365.8,2.55%
Sat Feb 08 2020 16:00:00 GMT-0500,6308.23,-0.90%
Sun Feb 09 2020 16:00:00 GMT-0500,6655.82,5.51%
Mon Feb 10 2020 16:00:00 GMT-0500,6892.25,3.55%
Tue Feb 11 2020 16:00:00 GMT-0500,7174.66,4.10%
Wed Feb 12 2020 16:00:00 GMT-0500,7425.75,3.50%
Thu Feb 13 2020 16:00:00 GMT-0500,7259.96,-2.23%
Fri Feb 14 2020 16:00:00 GMT-0500,7524.8,3.65%
Sat Feb 15 2020 16:00:00 GMT-0500,7002.4,-6.94%
Sun Feb 16 2020 16:00:00 GMT-0500,6541.53,-6.58%
Mon Feb 17 2020 16:00:00 GMT-0500,6604.1,0.96%
Tue Feb 18 2020 16:00:00 GMT-0500,7007.22,6.10%
Wed Feb 19 2020 16:00:00 GMT-0500,6840.45,-2.38%
Thu Feb 20 2020 16:00:00 GMT-0500,6317.29,-7.65%
Fri Feb 21 2020 16:00:00 GMT-0500,6434.15,1.85%
Sat Feb 22 2020 16:00:00 GMT-0500,6414.79,-0.30%
Sun Feb 23 2020 16:00:00 GMT-0500,6610.37,3.05%
Mon Feb 24 2020 16:00:00 GMT-0500,6259.65,-5.31%
Tue Feb 25 2020 16:00:00 GMT-0500,5863.52,-6.33%
Wed Feb 26 2020 16:00:00 GMT-0500,5324.51,-9.19%
Thu Feb 27 2020 16:00:00 GMT-0500,5607.27,5.31%
Fri Feb 28 2020 16:00:00 GMT-0500,5364.55,-4.33%
Sat Feb 29 2020 16:00:00 GMT-0500,5515.73,2.82%
Sun Mar 01 2020 16:00:00 GMT-0500,5360.87,-2.81%
Mon Mar 02 2020 16:00:00 GMT-0500,5714.49,6.60%
Tue Mar 03 2020 16:00:00 GMT-0500,5586.54,-2.24%
Wed Mar 04 2020 16:00:00 GMT-0500,5692.98,1.91%
Thu Mar 05 2020 16:00:00 GMT-0500,5992.7,5.26%
Fri Mar 06 2020 16:00:00 GMT-0500,6083.21,1.51%
Sat Mar 07 2020 16:00:00 GMT-0500,5869.33,-3.52%
Sun Mar 08 2020 16:00:00 GMT-0400,5299.92,-9.70%
Mon Mar 09 2020 16:00:00 GMT-0400,4836.05,-8.75%
Tue Mar 10 2020 16:00:00 GMT-0400,5067.38,4.78%
Wed Mar 11 2020 16:00:00 GMT-0400,4816.95,-4.94%
Thu Mar 12 2020 16:00:00 GMT-0400,3523.72,-26.85%
Fri Mar 13 2020 16:00:00 GMT-0400,3106.56,-11.84%
Sat Mar 14 2020 16:00:00 GMT-0400,3255.15,4.78%
Sun Mar 15 2020 16:00:00 GMT-0400,3173.21,-2.52%
Mon Mar 16 2020 16:00:00 GMT-0400,2842.72,-10.42%
Tue Mar 17 2020 16:00:00 GMT-0400,3106.27,9.27%
Wed Mar 18 2020 16:00:00 GMT-0400,3125.11,0.61%
Thu Mar 19 2020 16:00:00 GMT-0400,3719.72,19.03%
Fri Mar 20 2020 16:00:00 GMT-0400,3556.45,-4.39%
Sat Mar 21 2020 16:00:00 GMT-0400,3637.41,2.28%
Sun Mar 22 2020 16:00:00 GMT-0400,3398.99,-6.55%
Mon Mar 23 2020 16:00:00 GMT-0400,3561.03,4.77%
Tue Mar 24 2020 16:00:00 GMT-0400,3709.4,4.17%
Wed Mar 25 2020 16:00:00 GMT-0400,3646.58,-1.69%
Thu Mar 26 2020 16:00:00 GMT-0400,3736.7,2.47%
Fri Mar 27 2020 16:00:00 GMT-0400,3808.6,1.92%
Sat Mar 28 2020 16:00:00 GMT-0400,3567.01,-6.34%
Sun Mar 29 2020 16:00:00 GMT-0400,3407.76,-4.46%
Mon Mar 30 2020 16:00:00 GMT-0400,3642.6,6.89%
Tue Mar 31 2020 16:00:00 GMT-0400,3766.81,3.41%
Wed Apr 01 2020 16:00:00 GMT-0400,3593.39,-4.60%
Thu Apr 02 2020 16:00:00 GMT-0400,3835.56,6.74%
