,Date,btc future last px,brr last px,log return future,log return bitcoin
1034,2018-11-14,5365.0,6138.9,-0.158269465959549,-0.02379548970287816
1035,2018-11-13,6285.0,6286.73,-0.00634419257137315,-0.011302682935669153
1036,2018-11-12,6325.0,6358.19,-0.0015797791595183908,0.0023446078879076544
1040,2018-11-09,6335.0,6343.3,-0.011769457159476259,-0.02028843189176649
1041,2018-11-08,6410.0,6473.31,-0.015480185287899172,-0.0037099099809222887
1042,2018-11-07,6510.0,6497.37,0.014700458152878161,0.010931624400568248
1043,2018-11-06,6415.0,6426.73,0.00390472967815626,0.0027204753456578205
1044,2018-11-05,6390.0,6409.27,0.007067167223092353,0.007173125310631976
1048,2018-11-02,6345.0,6363.46,0.004739345363896568,0.009038978135096172
1049,2018-11-01,6315.0,6306.2,0.003172088306143979,0.007044832141604944
1050,2018-10-31,6295.0,6261.93,0.007974523918769547,-0.000429487774582691
1051,2018-10-30,6245.0,6264.62,0.0008009611962048091,-0.001760726690655318
1052,2018-10-29,6240.0,6275.66,-0.02406702608263726,-0.01832005039548502
1056,2018-10-26,6392.0,6391.69,-0.0020317268847240048,-0.0022144872715093183
1057,2018-10-25,6405.0,6405.86,-0.0031176954325859165,-0.004653634114782207
1058,2018-10-24,6425.0,6435.74,0.0046801957504774986,0.00790594408691314
1059,2018-10-23,6395.0,6385.06,0.0,-0.0013131423312424003
1060,2018-10-22,6395.0,6393.45,0.002348337674107429,0.0022125201916499905
1064,2018-10-19,6380.0,6379.32,-0.0015661710327449462,-0.009021280005687362
1065,2018-10-18,6390.0,6437.13,-0.004683849312426314,0.0012388965302983133
1066,2018-10-17,6420.0,6429.16,0.0,-0.002006024960986537
1067,2018-10-16,6420.0,6442.07,0.0046838493124264375,0.00913024768976873
1068,2018-10-15,6390.0,6383.52,0.03260726254499225,0.02778746299896494
1072,2018-10-12,6185.0,6208.58,0.0008087343748517811,-0.0018634235410532377
1073,2018-10-11,6180.0,6220.16,-0.05661889399950793,-0.0453333587122991
1074,2018-10-10,6540.0,6508.63,-0.006097579868118445,-0.008673784451343012
1075,2018-10-09,6580.0,6565.33,-0.007570058860545279,-0.007198342825570961
1076,2018-10-08,6630.0,6612.76,0.015197860909431522,0.010797930753515572
1080,2018-10-05,6530.0,6541.74,-0.003821173927323459,3.515945961804314e-05
1081,2018-10-04,6555.0,6541.51,0.0200314864343796,0.011635091490963806
1082,2018-10-03,6425.0,6465.84,-0.013142825439194416,-0.010169524400017631
1083,2018-10-02,6510.0,6531.93,-0.0045977092486294314,0.0009051957471953156
1084,2018-10-01,6540.0,6526.02,-0.016378892084039743,-0.01848871003389485
1088,2018-09-28,6648.0,6647.8,-0.0010523942939278657,0.022514565667307227
1089,2018-09-27,6655.0,6499.8,0.025876634078667676,0.0012346459812856256
1090,2018-09-26,6485.0,6491.78,0.02024991312698988,0.011872821916331584
1091,2018-09-25,6355.0,6415.16,-0.03934174922217759,-0.02944759102811879
1092,2018-09-24,6610.0,6606.88,-0.019476271060620803,-0.01773675190351247
1096,2018-09-21,6740.0,6725.11,0.05176193455858958,0.046919380749536034
1097,2018-09-20,6400.0,6416.86,0.003913899321136315,0.016704480847651165
1098,2018-09-19,6375.0,6310.56,0.015810606026642245,-0.007704895207560949
1099,2018-09-18,6275.0,6359.37,0.007197152218485809,-0.00022798401694953743
1100,2018-09-17,6230.0,6360.82,-0.046264620409395336,-0.0129688877176147
1104,2018-09-14,6525.0,6443.85,0.013889112160667093,-0.008897503250716568
1105,2018-09-13,6435.0,6501.44,0.02279077033574093,0.03612772611096858
1106,2018-09-12,6290.0,6270.75,0.00958473791298731,0.00022806890331528
1107,2018-09-11,6230.0,6269.32,-0.005602255548669898,-0.005852694624704338
1108,2018-09-10,6265.0,6306.12,-0.01975568004141176,-0.021490752365415547
1112,2018-09-07,6390.0,6443.11,-0.006240269860084623,-0.002973948777082233
1113,2018-09-06,6430.0,6462.3,-0.07054687335368569,-0.08127394704458218
1114,2018-09-05,6900.0,7009.45,-0.06317890162153156,-0.05006348341856567
1115,2018-09-04,7350.0,7369.3,0.05941786724451508,0.06210380681329267
1120,2018-08-31,6926.0,6925.56,0.016156380831734346,0.009209769738106102
1121,2018-08-30,6815.0,6862.07,-0.02678408390681741,-0.03180275306403993
1122,2018-08-29,7000.0,7083.81,-0.012775191488722805,0.003338518840014536
1123,2018-08-28,7090.0,7060.2,0.05211019688739973,0.04902070829176388
1124,2018-08-27,6730.0,6722.45,0.017235346089717326,0.0297335603501454
1128,2018-08-24,6615.0,6525.51,0.03226086221822148,0.011989429263187027
1129,2018-08-23,6405.0,6447.74,0.0,-0.03136224796093301
1130,2018-08-22,6405.0,6653.16,-0.0031176954325859165,0.03742300456676229
1131,2018-08-21,6425.0,6408.78,-0.0007779074682445704,-0.005399841633457974
1132,2018-08-20,6430.0,6443.48,-0.007745972114655341,-0.0038723836257725376
1136,2018-08-17,6480.0,6468.48,0.01164157501548577,0.019912550968909926
1137,2018-08-16,6405.0,6340.95,0.0046948443042076635,-0.0038469032215319113
1138,2018-08-15,6375.0,6365.39,0.048202101817877686,0.045887254242332774
1139,2018-08-14,6075.0,6079.9,-0.025194343572749602,-0.0500073316230651
1140,2018-08-13,6230.0,6391.67,-0.02535793559008169,-0.007248758146592354
1144,2018-08-10,6390.0,6438.17,-0.01089504940506706,-0.00281206004545941
1145,2018-08-09,6460.0,6456.3,0.02032908163842569,-0.0006518637572401145
1146,2018-08-08,6330.0,6460.51,-0.0991803200896341,-0.09052979862006155
1147,2018-08-07,6990.0,7072.67,0.010064786616140617,0.02009113139960708
1148,2018-08-06,6920.0,6931.99,-0.0630019365716671,-0.07408787877308352
1152,2018-08-03,7370.0,7465.07,-0.02081310443369419,-0.008650937579564252
1153,2018-08-02,7525.0,7529.93,-0.0026542815848728286,-0.009286185602490895
1154,2018-08-01,7545.0,7600.18,-0.02422377037951836,-0.016839902090236163
1155,2018-07-31,7730.0,7729.25,-0.04675519907906254,-0.050957370972858955
1156,2018-07-30,8100.0,8133.32,0.030713789970808588,0.03478583318930044
1160,2018-07-27,7855.0,7855.26,-0.05208864955554207,-0.042695872638356856
1161,2018-07-26,8275.0,8197.91,0.015834679209118106,0.0012010268757585748
1162,2018-07-25,8145.0,8188.07,-0.014020345478878224,-0.001151012877928074
1163,2018-07-24,8260.0,8197.5,0.06566910350785723,0.062066191027805744
1164,2018-07-23,7735.0,7704.18,0.05241664139860522,0.030775674352020405
1168,2018-07-20,7340.0,7470.69,-0.01487518976504389,0.00250222777783596
1169,2018-07-19,7450.0,7452.02,0.007409936228704984,-0.0007753279770708716
1170,2018-07-18,7395.0,7457.8,0.012245050960100387,0.10466499089211752
1171,2018-07-17,7305.0,6716.69,0.09018984091634955,0.015604943432980453
1172,2018-07-16,6675.0,6612.69,0.07948106767000551,0.056647494904464225
1176,2018-07-13,6165.0,6248.51,0.0008113590708791076,0.010633254746090405
1177,2018-07-12,6160.0,6182.42,-0.027223458610656427,-0.028225825172858994
1178,2018-07-11,6330.0,6359.41,-0.003941668485332528,-0.0010938426868868606
1179,2018-07-10,6355.0,6366.37,-0.05211907450171849,-0.05369256764581622
1180,2018-07-09,6695.0,6717.54,0.019608471388376337,0.023624711505734596
1184,2018-07-06,6565.0,6560.7,0.009181395790290878,-0.004390791425904466
1185,2018-07-05,6505.0,6589.57,-0.011463633372757217,0.002962087023647381
1187,2018-07-03,6580.0,6570.08,-0.006815626535060093,-0.0058700327293221095
1188,2018-07-02,6625.0,6608.76,0.11827372206100484,0.1158397794682102
1192,2018-06-29,5886.0,5885.88,-0.033250076628209495,-0.03652399890349508
1193,2018-06-28,6085.0,6104.83,-0.012250051105937911,0.006769981323936563
1194,2018-06-27,6160.0,6063.64,0.0,-0.017991293754457835
1195,2018-06-26,6160.0,6173.72,-0.013704366032112641,-0.011133633469402071
1196,2018-06-25,6245.0,6242.84,0.01289300696123329,0.011554862102327847
1200,2018-06-22,6165.0,6171.12,-0.08471081436728285,-0.08478510121413087
1201,2018-06-21,6710.0,6717.16,-0.0052025386761287784,-0.005408769194381297
1202,2018-06-20,6745.0,6753.59,0.0014836797973919443,0.001179327534861014
1203,2018-06-19,6735.0,6745.63,0.00595683071919139,0.046079121874640694
1204,2018-06-18,6695.0,6441.85,0.024954035854796205,-0.010909176643223644
1208,2018-06-15,6530.0,6512.51,-0.015951724495831085,0.016630394557626604
1209,2018-06-14,6635.0,6405.1,0.056582313139341596,-0.005283359624432912
1210,2018-06-13,6270.0,6439.03,-0.03602582225676206,-0.04841270690654843
1211,2018-06-12,6500.0,6758.43,-0.037740327982847086,0.004639037564152608
1212,2018-06-11,6750.0,6727.15,-0.12581652422520856,-0.11936294191847786
1216,2018-06-08,7655.0,7580.01,-0.00651043966243201,-0.014177369747901833
1217,2018-06-07,7705.0,7688.24,0.021647286752214456,0.007503131026788807
1218,2018-06-06,7540.0,7630.77,-0.011210140473610655,0.030593899157211342
1219,2018-06-05,7625.0,7400.85,0.016529301951210506,-0.010648628637833035
1220,2018-06-04,7500.0,7480.08,0.008032171697264253,0.007988961086801603
1224,2018-06-01,7440.0,7420.56,-0.014014243374811677,-0.015976939766841905
1225,2018-05-31,7545.0,7540.07,0.03027476424659209,0.008674035505230843
1226,2018-05-30,7320.0,7474.95,-0.02362580358134083,0.006968753513399875
1227,2018-05-29,7495.0,7423.04,0.00013343118306536242,-0.009506017156551583
1232,2018-05-25,7494.0,7493.94,-0.01141049928278468,-0.0011882544262302736
1233,2018-05-24,7580.0,7502.85,-0.0013183917532582244,-0.04888123652425954
1234,2018-05-23,7590.0,7878.71,-0.0748605592071171,-0.04308462599776425
1235,2018-05-22,8180.0,8225.58,-0.023558927096474485,-0.023337264120433944
1236,2018-05-21,8375.0,8419.8,0.017465063022151707,0.04207454034875922
1240,2018-05-18,8230.0,8072.89,0.006093864074322813,-0.029371570566781677
1241,2018-05-17,8180.0,8313.52,-0.008521049731933985,0.013502639824484556
1242,2018-05-16,8250.0,8202.02,-0.03630270699756724,-0.05119191178295674
1243,2018-05-15,8555.0,8632.83,-0.023109058393658375,-0.012243986576130787
1244,2018-05-14,8755.0,8739.18,0.014960002820391663,0.01606462566721008
1248,2018-05-11,8625.0,8599.91,-0.05250994527196402,-0.08223112139543472
1249,2018-05-10,9090.0,9336.98,-0.020686638608721733,0.007265285738995961
1250,2018-05-09,9280.0,9269.39,0.004860933146906003,0.015089449542393404
1251,2018-05-08,9235.0,9130.57,-0.0214255651693103,-0.013534741325379875
1252,2018-05-07,9435.0,9254.99,-0.02460213064468945,-0.04232340762680202
1256,2018-05-04,9670.0,9655.1,-0.0005169294506424947,0.024810432914513667
1257,2018-05-03,9675.0,9418.5,0.05579135962841551,0.03607095146665097
1258,2018-05-02,9150.0,9084.82,0.018197359051907513,0.01994593154204937
1259,2018-05-01,8985.0,8905.41,-0.04142281566052948,-0.03959245779304958
1260,2018-04-30,9365.0,9265.07,0.014411950888037437,0.0036710304259585363
1264,2018-04-27,9231.0,9231.12,0.040456445481843274,0.04750825990350356
1265,2018-04-26,8865.0,8802.82,-0.01177473654453353,-0.00961980157843505
1266,2018-04-25,8970.0,8887.91,-0.05265802603971605,-0.043768579044212184
1267,2018-04-24,9455.0,9285.56,0.06669137449867214,0.04201155485326721
1268,2018-04-23,8845.0,8903.54,0.03509131981127019,0.04629455556652028
1272,2018-04-20,8540.0,8500.75,0.03333642026759171,0.03358783547149169
1273,2018-04-19,8260.0,8219.97,0.016478859317085596,0.016755220426303164
1274,2018-04-18,8125.0,8083.39,0.029983507800799378,-0.0019860537893166825
1275,2018-04-17,7885.0,8099.46,-0.01197619104671565,0.016560930074285787
1276,2018-04-16,7980.0,7966.43,-0.015542743725922062,-0.016409056566104814
1280,2018-04-13,8105.0,8098.23,0.0538616080280587,0.05311712210901068
1281,2018-04-12,7680.0,7679.3,0.1042037775300025,0.10089814634838347
1282,2018-04-11,6920.0,6942.28,0.011628037995119214,0.028108486895224598
1283,2018-04-10,6840.0,6749.86,0.024418527348145796,0.005209207711224736
1284,2018-04-09,6675.0,6714.79,0.006764400088542063,0.015308415884078335
1288,2018-04-06,6630.0,6612.78,-0.019418085857101627,-0.03405986892245328
1289,2018-04-05,6760.0,6841.89,-0.014684551682921182,-0.007117374476235468
1290,2018-04-04,6860.0,6890.76,-0.08384797247787569,-0.06168771449895261
1291,2018-04-03,7460.0,7329.22,0.06507485796995069,0.0551106989795419
1292,2018-04-02,6990.0,6936.23,-0.05564717871439148,-0.0633571570147919
1297,2018-03-29,7390.0,7389.91,-0.0635654497515864,-0.07040632323898832
1298,2018-03-28,7875.0,7928.96,-0.0025364629959086313,-0.0167973019324728
1299,2018-03-27,7895.0,8063.27,-0.0018981340719571114,-0.0010139625231592863
1300,2018-03-26,7910.0,8071.45,-0.08537708820033046,-0.0659607356209501
1304,2018-03-23,8615.0,8621.8,-0.0017396351154435896,0.006512846487922589
1305,2018-03-22,8630.0,8565.83,-0.029682544430476646,-0.06252647712170604
1306,2018-03-21,8890.0,9118.52,-0.006167667434869272,0.06562613087807134
1307,2018-03-20,8945.0,8539.32,0.06286301111141454,-0.0026804588263386942
1308,2018-03-19,8400.0,8562.24,-0.01828420149488892,0.005988294367611328
1312,2018-03-16,8555.0,8511.12,0.038122543714553245,0.05527421445230162
1313,2018-03-15,8235.0,8053.44,-0.004845557633523001,-0.07794527499657047
1314,2018-03-14,8275.0,8706.28,-0.09173334286391868,-0.03888257112011171
1315,2018-03-13,9070.0,9051.47,0.017798022644327213,-0.022734755679903792
1316,2018-03-12,8910.0,9259.61,-0.011715615172562642,0.02663342630474291
1320,2018-03-09,9015.0,9016.25,-0.041819832620677636,-0.09184628946992167
1321,2018-03-08,9400.0,9883.58,-0.04065176726646075,-0.07458274519407243
1322,2018-03-07,9790.0,10648.91,-0.08419843561301507,-0.03169200076377602
1323,2018-03-06,10650.0,10991.8,-0.08673747406693835,-0.043441171062472514
1324,2018-03-05,11615.0,11479.82,0.048962370128183705,0.05741044790944209
1328,2018-03-02,11060.0,10839.32,-0.0004519774088242649,0.012872972566120832
1329,2018-03-01,11065.0,10700.68,0.03869667515757014,0.016337307663852444
1330,2018-02-28,10645.0,10527.28,-0.0014081203922556723,-0.0025112638150001764
1331,2018-02-27,10660.0,10553.75,0.03922071315328133,0.03328405050406324
1332,2018-02-26,10250.0,10208.26,-0.006709150549160076,-0.010831329472393939
1336,2018-02-23,10319.0,10319.43,0.022937684727402124,0.030236162020792427
1337,2018-02-22,10085.0,10012.08,-0.027867850835260905,-0.05404955824051072
1338,2018-02-21,10370.0,10568.12,-0.12365880706155087,-0.08098413921071347
1339,2018-02-20,11735.0,11459.58,0.15799273364626812,0.1282509735984575
1344,2018-02-16,10020.0,10080.22,-0.006961738708798884,0.023893792427671697
1345,2018-02-15,10090.0,9842.22,0.08260628153977047,0.06194856062138826
1346,2018-02-14,9290.0,9251.01,0.06561552716520906,0.0807120477605833
1347,2018-02-13,8700.0,8533.68,-0.018223738956451498,-0.008990735667659806
1348,2018-02-12,8860.0,8610.75,0.02862244617735013,0.028989757082674483
1352,2018-02-09,8610.0,8364.71,,
