,Last Price_btc,Open Price_btc,High Price_btc,Low Price_btc,BTC1 Curncy - Volume,Last Price_brr,Open Price_brr,High Price_brr,Low Price_brr,price_crix,return_btc,return_brr,return_crix
2020-01-17,9075,8920.0,9210.0,8915.0,150.0,8816.12,8816.12,8816.12,8816.12,19606.8035011684,0.016106985262506777,0.015384083513053494,-0.00955366874873336
2020-01-16,8930,8970.0,8975.0,8790.0,142.0,8681.53,8681.53,8681.53,8681.53,19795.0180451768,-0.012795723958850832,-0.011859324193432793,-0.002152867988260099
2020-01-15,9045,9135.0,9175.0,8835.0,259.0,8785.1,8785.1,8785.1,8785.1,19837.6800121672,0.01223597023586708,0.010349210636450334,0.110316283067828
2020-01-14,8935,8415.0,9125.0,8415.0,458.0,8694.65,8694.65,8694.65,8694.65,17765.6510566839,0.07011269243264004,0.07419512060984478,-0.005772696026268081
2020-01-13,8330,8350.0,8365.0,8235.0,100.0,8072.9,8072.9,8072.9,8072.9,17868.5033418109,0.011470092549147739,0.005887554968606685,0.05305503217402931
2020-01-10,8235,7980.0,8295.0,7850.0,138.0,8025.51,8025.51,8025.51,8025.51,16945.1988655536,0.0308285819626278,0.015683980992483415,-0.024814162142408742
2020-01-09,7985,8210.0,8210.0,7910.0,42.0,7900.62,7900.62,7900.62,7900.62,17370.9401388683,-0.02961351498445986,-0.0489732553995783,-0.013508233334200528
2020-01-08,8225,8350.0,8665.0,8055.0,166.0,8297.17,8297.17,8297.17,8297.17,17607.1828701642,-0.015083242211328476,0.06053513747666193,0.035333176213755375
2020-01-07,8350,7910.0,8365.0,7910.0,315.0,7809.8,7809.8,7809.8,7809.8,16995.9275622405,0.07974335128752592,0.03672338591750497,0.05709342899220365
2020-01-06,7710,7510.0,7750.0,7480.0,349.0,7528.2,7528.2,7528.2,7528.2,16052.7525161215,0.03363323935853628,0.034976709718853236,0.05742944392610748
2020-01-03,7455,7050.0,7550.0,6955.0,119.0,7269.44,7269.44,7269.44,7269.44,15156.8244197241,0.05727677804675061,0.02158225607339102,-0.0322381550901149
2020-01-02,7040,7280.0,7280.0,7020.0,60.0,7114.23,7114.23,7114.23,7114.23,15653.4140345525,-0.03420926947721713,-0.010051600922849548,-0.006474452022175916
2019-12-31,7285,7345.0,7420.0,7260.0,72.0,7186.1,7186.1,7186.1,7186.1,15755.0901059498,-0.01363347633617498,-0.010167861405599415,-0.01971122061227443
2019-12-30,7385,7490.0,7545.0,7350.0,47.0,7259.54,7259.54,7259.54,7259.54,16068.7230522494,0.024814488669633455,0.007705025065048054,0.03205766972612189
2019-12-27,7204,7325.0,7370.0,7245.0,614.0,7203.82,7203.82,7203.82,7203.82,15561.7665730169,-0.006365041552873781,-0.0011071325153020808,0.002344986910000177
2019-12-26,7250,7320.0,7570.0,7315.0,4302.0,7211.8,7211.8,7211.8,7211.8,15525.3171874755,0.0020711087831363196,-0.008502534450190256,-0.016929160459220317
2019-12-24,7235,7445.0,7530.0,7350.0,3521.0,7273.38,7273.38,7273.38,7273.38,15790.385131604,-0.02390007922454828,-0.040632243547212024,-0.018275484494135213
2019-12-23,7410,7560.0,7815.0,7480.0,7852.0,7575.0,7575.0,7575.0,7575.0,16081.6151493748,0.024591403137322113,0.05525318277054062,0.04013134964086095
2019-12-20,7230,7280.0,7335.0,7205.0,2478.0,7167.81,7167.81,7167.81,7167.81,15449.0166439688,0.009030974890538092,0.0041381239840796065,-0.015861084907779162
2019-12-19,7165,7455.0,7515.0,7175.0,4596.0,7138.21,7138.21,7138.21,7138.21,15696.0084093441,0.004195810351335524,0.049450141145694695,0.08401358400254814
2019-12-18,7135,6660.0,7290.0,6500.0,11821.0,6793.81,6793.81,6793.81,6793.81,14431.2046926301,0.080977505591574,0.009656694869371268,-0.05288301966213289
2019-12-17,6580,6935.0,6985.0,6640.0,5979.0,6728.52,6728.52,6728.52,6728.52,15214.9100932639,-0.041672696400568074,-0.0520635237439707,-0.038063987979622134
2019-12-16,6860,7335.0,7335.0,6905.0,7720.0,7088.11,7088.11,7088.11,7088.11,15805.213630643,-0.05736085528445232,-0.02127843799340137,-0.011526394078546694
2019-12-13,7265,7360.0,7415.0,7315.0,3653.0,7240.55,7240.55,7240.55,7240.55,15988.4447196804,0.0,0.011036362776643232,0.0029694617387036044
2019-12-12,7265,7365.0,7465.0,7280.0,4522.0,7161.08,7161.08,7161.08,7161.08,15941.0380657812,0.012465535376561494,-0.003308267614349703,-0.007087390190114549
2019-12-11,7175,7415.0,7415.0,7335.0,2979.0,7184.81,7184.81,7184.81,7184.81,16054.419738058,-0.005559430580149426,-0.011180429810955454,-0.01476088285899135
2019-12-10,7215,7520.0,7520.0,7360.0,3362.0,7265.59,7265.59,7265.59,7265.59,16293.1547825035,-0.014448135747386041,-0.03189483887720293,-0.02021778961619139
2019-12-09,7320,7700.0,7790.0,7585.0,3527.0,7501.06,7501.06,7501.06,7501.06,16625.9189005953,-0.018945086242449304,0.014472864366932599,0.018763896956799576
2019-12-06,7460,7535.0,7570.0,7535.0,3514.0,7393.28,7393.28,7393.28,7393.28,16316.8605092554,0.005376357036380496,0.0053678916007196134,0.019621652528250804
2019-12-05,7420,7355.0,7555.0,7340.0,4442.0,7353.7,7353.7,7353.7,7353.7,15999.8173691366,0.027324104274554176,-0.015765036357710066,-0.010824876008424801
2019-12-04,7220,7315.0,8055.0,7270.0,8673.0,7470.55,7470.55,7470.55,7470.55,16173.9542127723,-0.01648388972168937,0.01734644305019648,-0.0036183221876077754
2019-12-03,7340,7480.0,7540.0,7405.0,1711.0,7342.08,7342.08,7342.08,7342.08,16232.5827947462,0.0006814310314791943,0.0041641562460464675,-0.013151849414592943
2019-12-02,7335,7580.0,7580.0,7420.0,4334.0,7311.57,7311.57,7311.57,7311.57,16447.4813383199,-0.061466322100601024,-0.06154417512551494,-0.0031119458767660943
2019-11-29,7800,7540.0,7930.0,7365.0,4898.0,7775.69,7775.69,7775.69,7775.69,16498.7447331385,0.02269141120207067,0.06677421790069714,0.03164761401656348
2019-11-27,7625,7170.0,7745.0,6845.0,2970.0,7273.43,7273.43,7273.43,7273.43,15984.7746882925,0.06782259633876109,0.027132056441528888,0.01051515770436981
2019-11-26,7125,7220.0,7365.0,7040.0,721.0,7078.74,7078.74,7078.74,7078.74,15817.5728788757,-0.00908144557824115,-0.02109331663377612,0.01757937023859559
2019-11-25,7190,7035.0,7390.0,6530.0,1227.0,7229.64,7229.64,7229.64,7229.64,15541.9397358018,-0.022689182320445478,0.01779027926763028,-0.09139185271367531
2019-11-22,7355,7655.0,7755.0,6810.0,1318.0,7102.16,7102.16,7102.16,7102.16,17029.2765352013,-0.034739632293724294,-0.06521977185009586,-0.059177123488966824
2019-11-21,7615,8150.0,8175.0,7425.0,606.0,7580.8,7580.8,7580.8,7580.8,18067.4347999517,-0.06789794090564616,-0.06753215270120631,-0.006098994016011071
2019-11-20,8150,8155.0,8295.0,8080.0,564.0,8110.43,8110.43,8110.43,8110.43,18177.9646946429,0.0,0.00286090372187944,-0.011874490139748324
2019-11-19,8150,8255.0,8265.0,8080.0,371.0,8087.26,8087.26,8087.26,8087.26,18395.1054234304,-0.013406660280115385,-0.03989695203589602,-0.037723409095575304
2019-11-18,8260,8590.0,8595.0,8095.0,601.0,8416.44,8416.44,8416.44,8416.44,19102.2862860154,-0.0339217290346675,-0.004884421255408956,-0.017733356374146934
2019-11-15,8545,8690.0,8855.0,8425.0,359.0,8457.65,8457.65,8457.65,8457.65,19444.0553361171,-0.022563873099889893,-0.01798071144670762,-0.013626490361418582
2019-11-14,8740,8870.0,8870.0,8685.0,109.0,8611.1,8611.1,8611.1,8611.1,19710.8229944041,-0.012507269352394008,-0.013721319447301313,-0.00045876484829789033
2019-11-13,8850,8875.0,8905.0,8785.0,39.0,8730.07,8730.07,8730.07,8730.07,19719.8677016632,-0.004509590505975038,0.009255686566365806,0.005480768827643102
2019-11-12,8890,8735.0,8960.0,8630.0,138.0,8649.64,8649.64,8649.64,8649.64,19612.0833059663,0.009607307577643645,-0.0072996093782047074,-0.028475036043633644
2019-11-11,8805,9185.0,9195.0,8675.0,222.0,8713.01,8713.01,8713.01,8713.01,20178.5651037229,-0.011854499534548481,-0.0038237328511347025,-0.01355750955410625
2019-11-08,8910,9370.0,9380.0,8785.0,310.0,8746.39,8746.39,8746.39,8746.39,20453.9990733858,-0.04337764861149611,-0.050917811875681035,-0.01657522179369607
2019-11-07,9305,9530.0,9535.0,9210.0,141.0,9203.27,9203.27,9203.27,9203.27,20795.8539783562,-0.014933610859258813,-0.015135972013500766,0.008019393468477076
2019-11-06,9445,9520.0,9600.0,9410.0,37.0,9343.63,9343.63,9343.63,9343.63,20629.7507565201,-0.007383999794639915,-0.0020399507992076137,-0.0011312859780478466
2019-11-05,9515,9600.0,9660.0,9015.0,228.0,9362.71,9362.71,9362.71,9362.71,20653.1021103207,-0.014088414602781728,0.006408598990366522,0.018980145108595126
2019-11-04,9650,9320.0,9860.0,9270.0,366.0,9302.9,9302.9,9302.9,9302.9,20264.7999083472,0.03425894982101534,0.017417466015720307,0.005002155864159911
2019-11-01,9325,9250.0,9435.0,9210.0,125.0,9142.27,9142.27,9142.27,9142.27,20163.6853269348,-0.005347606326595242,-0.011104922341591678,-0.0013661030004504195
2019-10-31,9375,9305.0,9560.0,9105.0,82.0,9244.36,9244.36,9244.36,9244.36,20191.2498216427,0.003740319615723177,0.019164863344801834,-0.02577855165706434
2019-10-30,9340,9610.0,9610.0,9150.0,108.0,9068.88,9068.88,9068.88,9068.88,20718.5179033022,-0.006935210512242431,-0.030913592552263884,0.02524071982064941
2019-10-29,9405,9665.0,9740.0,9245.0,234.0,9353.61,9353.61,9353.61,9353.61,20202.112239429,-0.020000666706669543,-0.0029122762049627817,-0.02497691368206089
2019-10-28,9595,9740.0,10115.0,9430.0,738.0,9380.89,9380.89,9380.89,9380.89,20713.0529519724,0.08819640782060278,0.20025172800119662,0.2202661984168633
2019-10-25,8785,7495.0,8940.0,7485.0,760.0,7678.49,7678.49,7678.49,7678.49,16618.1900324243,0.15415067982725836,0.025365594963769528,-0.003180030112926043
2019-10-24,7530,7500.0,7540.0,7415.0,228.0,7486.17,7486.17,7486.17,7486.17,16671.1204927733,-0.0006637902666566221,0.0011253736839860738,-0.07151787833441389
2019-10-23,7535,8210.0,8210.0,7325.0,463.0,7477.75,7477.75,7477.75,7477.75,17907.0732595987,-0.0948878188000674,-0.09518312817103886,-0.020308776091930273
2019-10-22,8285,8350.0,8350.0,8235.0,21.0,8224.48,8224.48,8224.48,8224.48,18274.4619812742,-0.0030129579888305944,-0.0026580307498362404,0.0008898855079438541
2019-10-21,8310,8355.0,8430.0,8280.0,70.0,8246.37,8246.37,8246.37,8246.37,18258.2070359844,0.03240882842301037,0.040524584638826334,0.01069992879015835
2019-10-18,8045,8185.0,8185.0,7930.0,147.0,7918.87,7918.87,7918.87,7918.87,18063.8869801902,-0.01358045562863068,-0.01657387181461852,0.013316994126263602
2019-10-17,8155,8120.0,8205.0,8025.0,42.0,8051.21,8051.21,8051.21,8051.21,17824.9249627651,0.014202152882102222,0.010441582644319722,-0.021806575377491304
2019-10-16,8040,8290.0,8290.0,8015.0,120.0,7967.58,7967.58,7967.58,7967.58,18217.8946216327,-0.03001756768765121,-0.04033841839768375,-0.019716070263523996
2019-10-15,8285,8470.0,8470.0,8260.0,7.0,8295.55,8295.55,8295.55,8295.55,18580.6441590359,-0.022083857785436815,0.0019173216952060783,0.00946791740084846
2019-10-14,8470,8400.0,8470.0,8385.0,15.0,8279.66,8279.66,8279.66,8279.66,18405.5543308395,0.0005904930788644295,-0.005570434449853615,-0.02939756043630323
2019-10-11,8465,8630.0,8815.0,8400.0,38.0,8325.91,8325.91,8325.91,8325.91,18954.6644300406,-0.02795755763505367,-0.021582840766711103,-0.005715720101344439
2019-10-10,8705,8705.0,8780.0,8570.0,94.0,8507.56,8507.56,8507.56,8507.56,19063.314196571,-0.004012616447291686,0.014757684580457316,0.046630311341062596
2019-10-09,8740,8300.0,8865.0,8265.0,178.0,8382.93,8382.93,8382.93,8382.93,18194.7929966913,0.05527568063184419,0.022603731004792557,0.0004054439065344911
2019-10-08,8270,8345.0,8460.0,8250.0,86.0,8195.57,8195.57,8195.57,8195.57,18187.4175240114,-0.00722894714315143,0.004923289350104916,0.04175557975015427
2019-10-07,8330,8095.0,8400.0,7880.0,105.0,8155.32,8155.32,8155.32,8155.32,17443.628105359,0.00481348703154772,-0.0012891242358853668,-0.032464290177719714
2019-10-04,8290,8165.0,8275.0,8130.0,7.0,8165.84,8165.84,8165.84,8165.84,18019.2155777596,0.005443013135641363,0.00233806959000289,-0.02056771214098407
2019-10-03,8245,8340.0,8340.0,8180.0,33.0,8146.77,8146.77,8146.77,8146.77,18393.6672233095,-0.01325320603579477,-0.010640677808801015,0.0
2019-10-02,8355,8415.0,8415.0,8280.0,33.0,8233.92,8233.92,8233.92,8233.92,18393.6672233095,-0.005371543801910877,-0.015381609121447714,0.008989333184199162
2019-10-01,8400,8370.0,8635.0,8320.0,67.0,8361.55,8361.55,8361.55,8361.55,18229.0613770139,-0.0005950610113109561,0.02546025890240748,0.031633438583273436
2019-09-30,8405,8185.0,8460.0,7800.0,146.0,8151.35,8151.35,8151.35,8151.35,17661.4387443565,0.04888535013909191,0.018184671372624448,-0.002446433966996109
2019-09-27,8004,8230.0,8230.0,8070.0,447.0,8004.46,8004.46,8004.46,8004.46,17704.6991833341,-0.017462825332521522,-0.03135305933490386,-0.03978934788100537
2019-09-26,8145,8760.0,8760.0,7880.0,5369.0,8259.4,8259.4,8259.4,8259.4,18423.360335165,-0.024857296808755643,-0.018468972902638645,-0.031355801324076726
2019-09-25,8350,8855.0,8870.0,8385.0,5824.0,8413.36,8413.36,8413.36,8413.36,19010.1917668513,-0.0035863756312275773,-0.12571973558706792,-0.10726855628909164
2019-09-24,8380,10000.0,10030.0,8160.0,10527.0,9540.45,9540.45,9540.45,9540.45,21162.7762351146,-0.15704454515431793,-0.032810616919091165,-0.038349646154312515
2019-09-23,9805,10285.0,10285.0,10000.0,4645.0,9858.67,9858.67,9858.67,9858.67,21990.1240681292,-0.03753255147406714,-0.031032923533480007,-0.02682697161208526
2019-09-20,10180,10540.0,10560.0,10385.0,2400.0,10169.41,10169.41,10169.41,10169.41,22588.0367366386,0.0024588160900287748,0.030790526704344776,0.009556930438602191
2019-09-19,10155,10475.0,10630.0,9905.0,4344.0,9861.06,9861.06,9861.06,9861.06,22373.1927007826,-0.004911601229460099,-0.03176356095722212,0.0030792800933450632
2019-09-18,10205,10450.0,10480.0,10335.0,1581.0,10179.31,10179.31,10179.31,10179.31,22304.4053360093,-0.009751418080614211,-0.0016000066235708204,0.007418061135706767
2019-09-17,10305,10580.0,10605.0,10425.0,1583.0,10195.61,10195.61,10195.61,10195.61,22139.5620582977,0.016634434438458915,0.0055984369924543045,0.0017967067236989956
2019-09-16,10135,10605.0,10670.0,10370.0,2313.0,10138.69,10138.69,10138.69,10138.69,22099.8194718652,-0.01274527056693358,-0.01632184586826339,-0.0015295642651745604
2019-09-13,10265,10700.0,10745.0,10500.0,2876.0,10305.53,10305.53,10305.53,10305.53,22133.6484311844,-0.01402683215598057,-8.053604016402181e-05,0.021263678695118273
2019-09-12,10410,10440.0,10680.0,10340.0,3099.0,10306.36,10306.36,10306.36,10306.36,21667.9741624609,0.02775926963427478,0.028757094656588156,0.001014855316373858
2019-09-11,10125,10515.0,10515.0,10250.0,3528.0,10014.2,10014.2,10014.2,10014.2,21645.9954581759,0.006440448321009744,-0.01973957758145878,-0.017701720772057818
2019-09-10,10060,10650.0,10650.0,10250.0,3400.0,10213.84,10213.84,10213.84,10213.84,22032.5783219427,-0.03034985756984284,-0.012167882669931194,-0.005244625617352744
2019-09-09,10370,10695.0,10805.0,10390.0,3966.0,10338.88,10338.88,10338.88,10338.88,22148.434492183,-0.008641436395340917,-0.05082901642696202,-0.007235201677059407
2019-09-06,10460,11000.0,11270.0,10525.0,6764.0,10877.98,10877.98,10877.98,10877.98,22309.2639979267,-0.015651256173703706,0.028804966656376458,-0.0013197316333379617
2019-09-05,10625,10855.0,10855.0,10790.0,3606.0,10569.11,10569.11,10569.11,10569.11,22338.7256758193,-0.019571920177841866,0.013439181786708852,-0.008219262307640552
2019-09-04,10835,10990.0,11000.0,10680.0,3701.0,10428.02,10428.02,10428.02,10428.02,22523.0901538563,0.003235500858148279,-0.0268215166924109,0.02872058925434016
2019-09-03,10800,9995.0,11000.0,9995.0,7222.0,10711.5,10711.5,10711.5,10711.5,21885.4147719606,0.11258821877927944,0.11122706293345802,0.07455488079240494
2019-08-30,9650,9590.0,9780.0,9420.0,2856.0,9583.96,9583.96,9583.96,9583.96,20313.0907351079,0.008324709886031633,0.015834284647759968,-0.02475733400826288
2019-08-29,9570,9815.0,9830.0,9400.0,1611.0,9433.4,9433.4,9433.4,9433.4,20822.2656064295,-0.01812112749466126,-0.07674095565529604,-0.04758765165453847
2019-08-28,9745,10295.0,10450.0,9630.0,2059.0,10185.83,10185.83,10185.83,10185.83,21837.1037013077,-0.05538956227606595,0.0026473701767872784,-0.013969837841424505
2019-08-27,10300,10450.0,10535.0,10165.0,995.0,10158.9,10158.9,10158.9,10158.9,22144.3052810557,-0.01637012964685544,-0.01651429440507723,0.020829243490111966
2019-08-26,10470,10080.0,10845.0,10080.0,777.0,10328.06,10328.06,10328.06,10328.06,21687.8267098549,-0.007611835039629982,-0.0071115209964462515,-0.007311737656373882
2019-08-23,10550,10295.0,10635.0,10170.0,246.0,10401.77,10401.77,10401.77,10401.77,21846.9835565859,0.026412099539777276,0.030515394980563458,0.005062850967600934
2019-08-22,10275,10180.0,10340.0,9865.0,405.0,10089.15,10089.15,10089.15,10089.15,21736.655058784,0.006346128205724074,0.008889496097343404,-0.05585696963713225
2019-08-21,10210,10940.0,10940.0,9940.0,427.0,9999.86,9999.86,9999.86,9999.86,22985.3482045326,-0.060336512102263526,-0.06098303318629932,-0.01724705814531923
2019-08-20,10845,10860.0,11100.0,10675.0,276.0,10628.66,10628.66,10628.66,10628.66,23385.2162027687,0.0013840832659385552,-0.009035459870396355,0.05004342525090177
2019-08-19,10830,10585.0,10975.0,10425.0,552.0,10725.13,10725.13,10725.13,10725.13,22243.7397894297,0.019110346202418797,0.058463348912155925,0.009148227945015458
2019-08-16,10625,10540.0,10670.0,9900.0,485.0,10116.08,10116.08,10116.08,10116.08,22041.1769457264,0.0369080951991188,0.009893502154230788,0.025279012153991108
2019-08-15,10240,10335.0,10520.0,9640.0,506.0,10016.49,10016.49,10016.49,10016.49,21490.9812663724,-0.0019512201312618048,-0.04517487343948321,-0.09276593892505047
2019-08-14,10260,11085.0,11090.0,10185.0,392.0,10479.36,10479.36,10479.36,10479.36,23580.0097848084,-0.07779096161965214,-0.04576304698014096,-0.035624004054466765
2019-08-13,11090,11645.0,11680.0,10950.0,380.0,10970.07,10970.07,10970.07,10970.07,24435.165753031,-0.052689974121701316,-0.03574872371932327,-0.015704788436206374
2019-08-12,11690,11765.0,11815.0,11500.0,211.0,11369.33,11369.33,11369.33,11369.33,24821.9440476677,-0.03364488914272424,-0.03285811401524255,-0.03275347885800671
2019-08-09,12090,12025.0,12380.0,11945.0,183.0,11749.11,11749.11,11749.11,11749.11,25648.4100007355,0.022162730248704583,0.005160063075513414,-0.0005758199360087515
2019-08-08,11825,12265.0,12335.0,11750.0,199.0,11688.64,11688.64,11688.64,11688.64,25663.1831194608,-0.018018505502678365,-0.031337290182035,0.03418994010680422
2019-08-07,12040,11815.0,12475.0,11555.0,428.0,12060.73,12060.73,12060.73,12060.73,24800.5904473699,0.005830920310793144,0.027132649327622424,-0.030248154933479748
2019-08-06,11970,12155.0,12610.0,11870.0,491.0,11737.89,11737.89,11737.89,11737.89,25562.223476076,-0.008319515539558389,-0.0039350345776288116,0.06680481507908967
2019-08-05,12070,11155.0,12250.0,11155.0,616.0,11784.17,11784.17,11784.17,11784.17,23910.3352117836,0.12001211306779393,0.11089952790500672,0.046122318567524835
2019-08-02,10705,10630.0,10955.0,10585.0,528.0,10547.17,10547.17,10547.17,10547.17,22832.5804379519,0.01743271473208237,0.051698723509727394,0.022130362545778298
2019-08-01,10520,10225.0,10730.0,10100.0,291.0,10015.75,10015.75,10015.75,10015.75,22332.8372991482,0.03383599724909529,0.0037370993181530705,0.04716273887913763
2019-07-31,10170,9840.0,10300.0,9840.0,206.0,9978.39,9978.39,9978.39,9978.39,21304.0113465034,0.03859160921242904,0.04250458396543892,0.009405128415458736
2019-07-30,9785,9565.0,9950.0,9535.0,253.0,9563.15,9563.15,9563.15,9563.15,21104.5836755058,0.02012971195269262,0.003980451926801491,-0.006492644543651466
2019-07-29,9590,9685.0,9855.0,9285.0,469.0,9525.16,9525.16,9525.16,9525.16,21242.0540256971,-0.05032828251082819,-0.024712175478630794,-0.03257371174774716
2019-07-26,10085,10090.0,10115.0,9910.0,111.0,9763.48,9763.48,9763.48,9763.48,21945.3793411889,0.001488464675704186,-0.022710447817652253,0.006188855398273944
2019-07-25,10070,9990.0,10420.0,9970.0,515.0,9987.75,9987.75,9987.75,9987.75,21809.9819713225,0.022596994639382046,0.020037722887231407,-0.0038086210297177143
2019-07-24,9845,10390.0,10390.0,9710.0,535.0,9789.61,9789.61,9789.61,9789.61,21893.2063117012,-0.056283362621846425,-0.01652124720984855,-0.039322466685403686
2019-07-23,10415,10455.0,10455.0,10150.0,142.0,9952.69,9952.69,9952.69,9952.69,22771.2515015601,0.0,-0.045033520326696955,-0.027356803924013615
2019-07-22,10415,10945.0,10960.0,10375.0,254.0,10411.14,10411.14,10411.14,10411.14,23402.7993424541,-0.027930809746722098,0.0061353077522982085,-0.0016047735789877825
2019-07-19,10710,10850.0,10950.0,10395.0,562.0,10347.46,10347.46,10347.46,10347.46,23440.3856872334,-0.004192878260035927,0.0612579487160219,0.09245829340454892
2019-07-18,10755,10085.0,11005.0,9520.0,389.0,9732.62,9732.62,9732.62,9732.62,21370.3003803557,0.07528879994376629,0.011604562625655157,0.021267307181342086
2019-07-17,9975,9700.0,10190.0,9170.0,317.0,9620.33,9620.33,9620.33,9620.33,20920.610434095,0.016170135047502848,-0.08312141769639712,-0.1322785333927429
2019-07-16,9815,11100.0,11200.0,9605.0,412.0,10454.16,10454.16,10454.16,10454.16,23879.3328758936,-0.11987514577458853,-0.006851251693065349,0.056734384456963514
2019-07-15,11065,11000.0,11185.0,10000.0,218.0,10526.03,10526.03,10526.03,10526.03,22562.2683083152,-0.07022723511856366,-0.10554442373926187,-0.10816459058414006
2019-07-12,11870,11525.0,12150.0,11450.0,146.0,11697.74,11697.74,11697.74,11697.74,25139.5815375957,0.003798274243580003,-0.0026465792636922317,-0.07352164127144518
2019-07-11,11825,12190.0,12505.0,11180.0,583.0,11728.74,11728.74,11728.74,11728.74,27057.5261869446,-0.050701152933036696,-0.09179250138302067,-0.03695140062854822
2019-07-10,12440,13000.0,13665.0,11970.0,510.0,12856.31,12856.31,12856.31,12856.31,28076.0415742078,-0.041721911017319105,0.03820249461113194,0.014341247986419291
2019-07-09,12970,12830.0,13295.0,12570.0,229.0,12374.43,12374.43,12374.43,12374.43,27676.2695660506,0.025772609609641176,0.03977138707342597,0.05735868485911376
2019-07-08,12640,11665.0,12695.0,11665.0,156.0,11891.94,11891.94,11891.94,11891.94,26133.4647348648,0.09975040276705942,0.05001443105598971,0.023101749862691468
2019-07-05,11440,11790.0,12250.0,11085.0,329.0,11311.8,11311.8,11311.8,11311.8,25536.6561729407,-0.006100236782139465,-0.004288955782094562,0.028011047174116885
2019-07-03,11510,10995.0,11840.0,10995.0,206.0,11360.42,11360.42,11360.42,11360.42,24831.2730726584,0.034470933911354855,0.10785943510234702,0.005009341170300292
2019-07-02,11120,10825.0,11210.0,10000.0,271.0,10198.86,10198.86,10198.86,10198.86,24707.1957863349,0.056418103933576574,-0.028649682949634422,-0.013621177885777417
2019-07-01,10510,11530.0,11530.0,10325.0,376.0,10495.28,10495.28,10495.28,10495.28,25046.0393806649,-0.11271683580288884,-0.1141005371735148,-0.0250176453877151
2019-06-28,11764,11285.0,12715.0,11150.0,385.0,11763.79,11763.79,11763.79,11763.79,25680.536025263,0.08041821736149352,0.009534598910208789,-0.1465368418433017
2019-06-27,10855,12810.0,13740.0,10700.0,23272.0,11652.16,11652.16,11652.16,11652.16,29733.3762322391,-0.24618331742850771,-0.09767557148848527,0.07843736121629073
2019-06-26,13885,11985.0,14265.0,11985.0,21334.0,12847.73,12847.73,12847.73,12847.73,27490.2894797922,0.19895169206057808,0.12738701802451172,0.05255733848931686
2019-06-25,11380,11340.0,11855.0,11340.0,10348.0,11311.05,11311.05,11311.05,11311.05,26082.7843696457,0.038974697723358584,0.037909475738711576,0.013789318609064505
2019-06-24,10945,10930.0,11430.0,10810.0,9902.0,10890.28,10890.28,10890.28,10890.28,25725.588946411,0.09229964065145367,0.10677480412534442,0.12142599450503369
2019-06-21,9980,9770.0,10215.0,9770.0,6905.0,9787.4,9787.4,9787.4,9787.4,22784.0374946538,0.03621921014952476,0.04691807982191557,0.023056759113821813
2019-06-20,9625,9420.0,9735.0,9410.0,5347.0,9338.8,9338.8,9338.8,9338.8,22264.7213106931,0.044074029906632464,0.02565173411282806,0.018050564578640762
2019-06-19,9210,9145.0,9330.0,9095.0,2222.0,9102.29,9102.29,9102.29,9102.29,21866.4359726046,0.010368442136589011,-0.004481122252593126,-0.02686837399163866
2019-06-18,9115,9505.0,9660.0,9095.0,6733.0,9143.17,9143.17,9143.17,9143.17,22461.9155125748,-0.02865835488750691,-0.019929854431967133,0.0298233991754014
2019-06-17,9380,9010.0,9560.0,9010.0,6926.0,9327.22,9327.22,9327.22,9327.22,21801.9154804164,0.10559745441026755,0.10420780577529007,0.08305914746693487
2019-06-14,8440,8405.0,8545.0,8310.0,2084.0,8404.18,8404.18,8404.18,8404.18,20064.2311404522,0.018535657729339555,0.029596557976189063,0.007595787489102004
2019-06-13,8285,8230.0,8375.0,8210.0,2079.0,8159.09,8159.09,8159.09,8159.09,19912.4048546581,0.010922438682733251,0.01936865346150989,0.031221286419772697
2019-06-12,8195,7985.0,8310.0,7985.0,3930.0,8002.58,8002.58,8002.58,8002.58,19300.318736777,0.03413300636945862,0.026148077219410797,-0.01210565297374308
2019-06-11,7920,8095.0,8140.0,7770.0,2537.0,7796.04,7796.04,7796.04,7796.04,19535.3816219078,-0.011299555253933394,-0.020441158934518158,0.04407094142232377
2019-06-10,8010,7590.0,8105.0,7585.0,3256.0,7957.04,7957.04,7957.04,7957.04,18693.134589236,0.0,-0.0013174611957866864,-0.034674874900713346
2019-06-07,8010,7890.0,8150.0,7890.0,2925.0,7967.53,7967.53,7967.53,7967.53,19352.6855330898,0.05122758920667338,0.03573077054306086,0.006975788639283886
2019-06-06,7610,7930.0,7930.0,7530.0,4391.0,7687.87,7687.87,7687.87,7687.87,19218.1550628104,-0.02913770393438968,-0.006098793637514632,0.02023274117328286
2019-06-05,7835,7770.0,7920.0,7770.0,2851.0,7734.9,7734.9,7734.9,7734.9,18833.2263186572,0.027168553314508886,-0.03027563299460302,-0.06241697564563532
2019-06-04,7625,8595.0,8595.0,7610.0,11780.0,7972.66,7972.66,7972.66,7972.66,20046.2006677971,-0.12497026032248894,-0.05862269632807236,-0.06835385930400924
2019-06-03,8640,8850.0,8900.0,8485.0,4641.0,8454.01,8454.01,8454.01,8454.01,21464.3517785094,0.01222722656956034,0.004722507159840211,0.05031758562914982
2019-05-31,8535,8320.0,8615.0,8145.0,8559.0,8414.18,8414.18,8414.18,8414.18,20411.0397072212,-0.016846172425854837,-0.03605400870966724,-0.04244725365563657
