Date_UTC,CRIX_open
2019-09-09 00:00:00+00:00,22148.434492183
2019-09-08 00:00:00+00:00,22213.4137800859
2019-09-07 00:00:00+00:00,21856.8896910096
2019-09-06 00:00:00+00:00,22309.2639979267
2019-09-05 00:00:00+00:00,22338.7256758193
2019-09-04 00:00:00+00:00,22523.0901538563
2019-09-03 00:00:00+00:00,21885.4147719606
2019-09-02 00:00:00+00:00,20776.0201746408
2019-09-01 00:00:00+00:00,20574.1035470629
2019-08-31 00:00:00+00:00,20495.6241136257
2019-08-30 00:00:00+00:00,20313.0907351079
2019-08-29 00:00:00+00:00,20822.2656064295
2019-08-28 00:00:00+00:00,21837.1037013077
2019-08-27 00:00:00+00:00,22144.3052810557
2019-08-26 00:00:00+00:00,21687.8267098549
2019-08-25 00:00:00+00:00,21861.2959386275
2019-08-24 00:00:00+00:00,22558.7218640749
2019-08-23 00:00:00+00:00,21846.9835565859
2019-08-22 00:00:00+00:00,21736.655058784
2019-08-21 00:00:00+00:00,22985.3482045326
2019-08-20 00:00:00+00:00,23385.2162027687
2019-08-19 00:00:00+00:00,22243.7397894297
2019-08-18 00:00:00+00:00,21902.4013560376
2019-08-17 00:00:00+00:00,22060.5337005694
2019-08-16 00:00:00+00:00,22041.1769457264
2019-08-15 00:00:00+00:00,21490.9812663724
2019-08-14 00:00:00+00:00,23580.0097848084
2019-08-13 00:00:00+00:00,24435.165753031
2019-08-12 00:00:00+00:00,24821.9440476677
2019-08-11 00:00:00+00:00,24271.33536043
2019-08-10 00:00:00+00:00,25181.4005104596
2019-08-09 00:00:00+00:00,25648.4100007355
2019-08-08 00:00:00+00:00,25663.1831194608
2019-08-07 00:00:00+00:00,24800.5904473699
2019-08-06 00:00:00+00:00,25562.223476076
2019-08-05 00:00:00+00:00,23910.3352117836
2019-08-04 00:00:00+00:00,23611.4540380855
2019-08-03 00:00:00+00:00,23098.9447141024
2019-08-02 00:00:00+00:00,22832.5804379519
2019-08-01 00:00:00+00:00,22332.8372991482
2019-07-31 00:00:00+00:00,21304.0113465034
2019-07-30 00:00:00+00:00,21104.5836755058
2019-07-29 00:00:00+00:00,21242.0540256971
2019-07-28 00:00:00+00:00,20974.6242107426
2019-07-27 00:00:00+00:00,21928.820759025
2019-07-26 00:00:00+00:00,21945.3793411889
2019-07-25 00:00:00+00:00,21809.9819713225
2019-07-24 00:00:00+00:00,21893.2063117012
2019-07-23 00:00:00+00:00,22771.2515015601
2019-07-22 00:00:00+00:00,23402.7993424541
2019-07-21 00:00:00+00:00,23585.1282380581
2019-07-20 00:00:00+00:00,23110.4185944411
2019-07-19 00:00:00+00:00,23440.3856872334
2019-07-18 00:00:00+00:00,21370.3003803557
2019-07-17 00:00:00+00:00,20920.610434095
2019-07-16 00:00:00+00:00,23879.3328758936
2019-07-15 00:00:00+00:00,22562.2683083152
2019-07-14 00:00:00+00:00,25232.6609398904
2019-07-13 00:00:00+00:00,26077.6200499334
2019-07-12 00:00:00+00:00,25139.5815375957
2019-07-11 00:00:00+00:00,27057.5261869446
2019-07-10 00:00:00+00:00,28076.0415742078
2019-07-09 00:00:00+00:00,27676.2695660506
2019-07-08 00:00:00+00:00,26133.4647348648
2019-07-07 00:00:00+00:00,25709.7108933542
2019-07-06 00:00:00+00:00,25081.4288069359
2019-07-05 00:00:00+00:00,25536.6561729407
2019-07-04 00:00:00+00:00,27150.4892901981
2019-07-03 00:00:00+00:00,24831.2730726584
2019-07-02 00:00:00+00:00,24707.1957863349
2019-07-01 00:00:00+00:00,25046.0393806649
2019-06-30 00:00:00+00:00,27518.4958864825
2019-06-29 00:00:00+00:00,27994.5691919855
2019-06-28 00:00:00+00:00,25680.536025263
2019-06-27 00:00:00+00:00,29733.3762322391
2019-06-26 00:00:00+00:00,27490.2894797922
2019-06-25 00:00:00+00:00,26082.7843696457
2019-06-24 00:00:00+00:00,25725.588946411
2019-06-23 00:00:00+00:00,25544.2966431125
2019-06-22 00:00:00+00:00,24087.9169527718
2019-06-21 00:00:00+00:00,22784.0374946538
2019-06-20 00:00:00+00:00,22264.7213106931
2019-06-19 00:00:00+00:00,21866.4359726046
2019-06-18 00:00:00+00:00,22461.9155125748
2019-06-17 00:00:00+00:00,21801.9154804164
2019-06-16 00:00:00+00:00,21342.0318141197
2019-06-15 00:00:00+00:00,21043.5245104107
2019-06-14 00:00:00+00:00,20064.2311404522
2019-06-13 00:00:00+00:00,19912.4048546581
2019-06-12 00:00:00+00:00,19300.318736777
2019-06-11 00:00:00+00:00,19535.3816219078
2019-06-10 00:00:00+00:00,18693.134589236
2019-06-09 00:00:00+00:00,19462.161922116
2019-06-08 00:00:00+00:00,19797.2843783372
2019-06-07 00:00:00+00:00,19352.6855330898
2019-06-06 00:00:00+00:00,19218.1550628104
2019-06-05 00:00:00+00:00,18833.2263186572
2019-06-04 00:00:00+00:00,20046.2006677971
2019-06-03 00:00:00+00:00,21464.3517785094
2019-06-02 00:00:00+00:00,21006.0374952079
2019-06-01 00:00:00+00:00,21216.4441579805
2019-05-31 00:00:00+00:00,20411.0397072212
2019-05-30 00:00:00+00:00,21296.08323763
2019-05-29 00:00:00+00:00,21468.0816394271
2019-05-28 00:00:00+00:00,21627.6837986176
2019-05-27 00:00:00+00:00,20926.8001411315
2019-05-26 00:00:00+00:00,19552.9230227669
2019-05-25 00:00:00+00:00,19430.5103526343
2019-05-24 00:00:00+00:00,19155.5147683492
2019-05-23 00:00:00+00:00,18751.8450766664
2019-05-22 00:00:00+00:00,19546.0343336326
2019-05-21 00:00:00+00:00,19490.5666542174
2019-05-20 00:00:00+00:00,20046.58763064
2019-05-19 00:00:00+00:00,17937.7048477499
2019-05-18 00:00:00+00:00,18195.3357496535
2019-05-17 00:00:00+00:00,19548.5470157932
2019-05-16 00:00:00+00:00,20059.1837464504
2019-05-15 00:00:00+00:00,19150.4853716655
2019-05-14 00:00:00+00:00,18191.4835798735
2019-05-13 00:00:00+00:00,16452.6569409294
2019-05-12 00:00:00+00:00,17372.5751916312
2019-05-11 00:00:00+00:00,15098.8873607358
2019-05-10 00:00:00+00:00,14736.9145642074
2019-05-09 00:00:00+00:00,14345.1981535074
2019-05-08 00:00:00+00:00,14233.2394261869
2019-05-07 00:00:00+00:00,13978.6045581291
2019-05-06 00:00:00+00:00,13938.1869327034
2019-05-05 00:00:00+00:00,14042.0108104657
2019-05-04 00:00:00+00:00,13959.226509302
2019-05-03 00:00:00+00:00,13341.1792283171
2019-05-02 00:00:00+00:00,13148.5360848277
2019-05-01 00:00:00+00:00,13078.7144847367
2019-04-30 00:00:00+00:00,12697.6684456663
2019-04-29 00:00:00+00:00,12914.1124207778
2019-04-28 00:00:00+00:00,12993.8285623432
2019-04-27 00:00:00+00:00,12990.1840589664
2019-04-26 00:00:00+00:00,12789.3059434556
2019-04-25 00:00:00+00:00,13420.7670872761
2019-04-24 00:00:00+00:00,13805.9534806514
2019-04-23 00:00:00+00:00,13620.3531413736
2019-04-22 00:00:00+00:00,13490.4833342203
2019-04-21 00:00:00+00:00,13646.3002256915
2019-04-20 00:00:00+00:00,13622.8294716556
2019-04-19 00:00:00+00:00,13624.4486831199
2019-04-18 00:00:00+00:00,13398.5186133726
2019-04-17 00:00:00+00:00,13372.8329339469
2019-04-16 00:00:00+00:00,13005.7473581696
2019-04-15 00:00:00+00:00,13285.3341469936
2019-04-14 00:00:00+00:00,13038.2624610729
2019-04-13 00:00:00+00:00,13082.5552268194
2019-04-12 00:00:00+00:00,13029.6948680326
2019-04-11 00:00:00+00:00,13870.0089317887
2019-04-10 00:00:00+00:00,13549.16019
2019-04-09 00:00:00+00:00,13834.15546
2019-04-08 00:00:00+00:00,13683.22132
2019-04-07 00:00:00+00:00,13343.78718
2019-04-06 00:00:00+00:00,13302.0045
2019-04-05 00:00:00+00:00,12849.75134
2019-04-04 00:00:00+00:00,13086.99518
2019-04-03 00:00:00+00:00,12891.13607
2019-04-02 00:00:00+00:00,10992.27916
2019-04-01 00:00:00+00:00,10881.37184
2019-03-31 00:00:00+00:00,10851.86011
2019-03-30 00:00:00+00:00,10862.01323
2019-03-29 00:00:00+00:00,10650.43764
2019-03-28 00:00:00+00:00,10708.37849
2019-03-27 00:00:00+00:00,10381.57622
2019-03-26 00:00:00+00:00,10478.84798
2019-03-25 00:00:00+00:00,10558.90173
2019-03-24 00:00:00+00:00,10609.16279
2019-03-23 00:00:00+00:00,10541.63881
2019-03-22 00:00:00+00:00,10476.66685
2019-03-21 00:00:00+00:00,10670.79362
2019-03-20 00:00:00+00:00,10583.17916
2019-03-19 00:00:00+00:00,10518.16491
2019-03-18 00:00:00+00:00,10510.44648
2019-03-17 00:00:00+00:00,10603.62021
2019-03-16 00:00:00+00:00,10365.10845
2019-03-15 00:00:00+00:00,10186.29674
2019-03-14 00:00:00+00:00,10143.67396
2019-03-13 00:00:00+00:00,10177.32239
2019-03-12 00:00:00+00:00,10099.35046
2019-03-11 00:00:00+00:00,10263.97973
2019-03-10 00:00:00+00:00,10291.95744
2019-03-09 00:00:00+00:00,10058.41117
2019-03-08 00:00:00+00:00,10136.68205
2019-03-07 00:00:00+00:00,10117.88343
2019-03-06 00:00:00+00:00,10075.29815
2019-03-05 00:00:00+00:00,9611.843285
2019-03-04 00:00:00+00:00,9895.53097
2019-03-03 00:00:00+00:00,9950.494211
2019-03-02 00:00:00+00:00,9980.02694
2019-03-01 00:00:00+00:00,9948.993565
2019-02-28 00:00:00+00:00,9949.724474
2019-02-27 00:00:00+00:00,9942.999594
2019-02-26 00:00:00+00:00,10031.69096
2019-02-25 00:00:00+00:00,9794.542792
2019-02-24 00:00:00+00:00,10846.13902
2019-02-23 00:00:00+00:00,10419.76865
2019-02-22 00:00:00+00:00,10282.06551
2019-02-21 00:00:00+00:00,10489.34327
2019-02-20 00:00:00+00:00,10231.64758
2019-02-19 00:00:00+00:00,10157.48788
2019-02-18 00:00:00+00:00,9531.346823
2019-02-17 00:00:00+00:00,9312.820816
2019-02-16 00:00:00+00:00,9259.721608
2019-02-15 00:00:00+00:00,9221.470286
2019-02-14 00:00:00+00:00,9288.950522
2019-02-13 00:00:00+00:00,9365.615993
2019-02-12 00:00:00+00:00,9326.06602
2019-02-11 00:00:00+00:00,9464.571812
2019-02-10 00:00:00+00:00,9407.476359
2019-02-09 00:00:00+00:00,9331.149128
2019-02-08 00:00:00+00:00,8612.979153
2019-02-07 00:00:00+00:00,8607.288523
2019-02-06 00:00:00+00:00,8793.127435
2019-02-05 00:00:00+00:00,8784.920991
2019-02-04 00:00:00+00:00,8766.779005
2019-02-03 00:00:00+00:00,8858.248441
2019-02-02 00:00:00+00:00,8785.661176
2019-02-01 00:00:00+00:00,8726.195976
2019-01-31 00:00:00+00:00,8672.283768
2019-01-30 00:00:00+00:00,8427.141896
2019-01-29 00:00:00+00:00,8488.340942
2019-01-28 00:00:00+00:00,8889.918031
2019-01-27 00:00:00+00:00,8967.97257
2019-01-26 00:00:00+00:00,8964.320481
2019-01-25 00:00:00+00:00,8980.575927
2019-01-24 00:00:00+00:00,8948.408964
2019-01-23 00:00:00+00:00,8999.530967
2019-01-22 00:00:00+00:00,8892.60229
2019-01-21 00:00:00+00:00,8911.628594
2019-01-20 00:00:00+00:00,9247.065152
2019-01-19 00:00:00+00:00,9055.223018
2019-01-18 00:00:00+00:00,9149.210868
2019-01-17 00:00:00+00:00,9107.649033
2019-01-16 00:00:00+00:00,8982.009375
2019-01-15 00:00:00+00:00,9247.245035
2019-01-14 00:00:00+00:00,8731.71918
2019-01-13 00:00:00+00:00,9108.736653
2019-01-12 00:00:00+00:00,9136.557934
2019-01-11 00:00:00+00:00,9205.821717
2019-01-10 00:00:00+00:00,10280.70146
2019-01-09 00:00:00+00:00,10204.74677
2019-01-08 00:00:00+00:00,10198.60787
2019-01-07 00:00:00+00:00,10318.21741
2019-01-06 00:00:00+00:00,9833.276351
2019-01-05 00:00:00+00:00,9884.122463
2019-01-04 00:00:00+00:00,9735.195988
2019-01-03 00:00:00+00:00,10069.57668
2019-01-02 00:00:00+00:00,9707.099083
2019-01-01 00:00:00+00:00,9401.674578
2018-12-31 00:00:00+00:00,9651.907881
2018-12-30 00:00:00+00:00,9728.17573
2018-12-29 00:00:00+00:00,9726.786908
2018-12-28 00:00:00+00:00,8907.677913
2018-12-27 00:00:00+00:00,9585.082085
2018-12-26 00:00:00+00:00,9484.603738
2018-12-25 00:00:00+00:00,10268.36612
2018-12-24 00:00:00+00:00,9890.979202
2018-12-23 00:00:00+00:00,9690.662688
2018-12-22 00:00:00+00:00,9446.646827
2018-12-21 00:00:00+00:00,9868.119243
2018-12-20 00:00:00+00:00,8931.576968
2018-12-19 00:00:00+00:00,8858.823248
2018-12-18 00:00:00+00:00,8422.180602
2018-12-17 00:00:00+00:00,7633.569783
2018-12-16 00:00:00+00:00,7597.583542
2018-12-15 00:00:00+00:00,7598.883357
2018-12-14 00:00:00+00:00,7802.583183
2018-12-13 00:00:00+00:00,8130.098071
2018-12-12 00:00:00+00:00,7985.814608
2018-12-11 00:00:00+00:00,8119.354787
2018-12-10 00:00:00+00:00,8420.090968
2018-12-09 00:00:00+00:00,8124.584181
2018-12-08 00:00:00+00:00,8119.73085
2018-12-07 00:00:00+00:00,8211.87305
2018-12-06 00:00:00+00:00,9027.140252
2018-12-05 00:00:00+00:00,9513.722081
2018-12-04 00:00:00+00:00,9417.657124
2018-12-03 00:00:00+00:00,10003.56528
2018-12-02 00:00:00+00:00,10190.15365
2018-12-01 00:00:00+00:00,10350.59819
2018-11-30 00:00:00+00:00,10350.59819
2018-11-29 00:00:00+00:00,10463.50468
2018-11-28 00:00:00+00:00,9473.017754
2018-11-27 00:00:00+00:00,9460.132623
2018-11-26 00:00:00+00:00,9962.750187
2018-11-25 00:00:00+00:00,9682.293882
2018-11-24 00:00:00+00:00,10792.11731
2018-11-23 00:00:00+00:00,10842.0089
2018-11-22 00:00:00+00:00,11580.68346
2018-11-21 00:00:00+00:00,11028.63065
2018-11-20 00:00:00+00:00,13407.03227
2018-11-19 00:00:00+00:00,14136.47307
2018-11-18 00:00:00+00:00,14088.18689
2018-11-17 00:00:00+00:00,14027.91541
2018-11-16 00:00:00+00:00,14332.57452
2018-11-15 00:00:00+00:00,14504.2448
2018-11-14 00:00:00+00:00,16074.78232
2018-11-13 00:00:00+00:00,16213.38144
2018-11-12 00:00:00+00:00,16237.48902
2018-11-11 00:00:00+00:00,16240.42649
2018-11-10 00:00:00+00:00,16203.74618
2018-11-09 00:00:00+00:00,16405.77035
2018-11-08 00:00:00+00:00,16788.87427
2018-11-07 00:00:00+00:00,16751.1112
2018-11-06 00:00:00+00:00,16197.19771
2018-11-05 00:00:00+00:00,15935.27961
2018-11-04 00:00:00+00:00,15761.36497
2018-11-03 00:00:00+00:00,15641.64182
2018-11-02 00:00:00+00:00,15641.64182
2018-11-01 00:00:00+00:00,15574.38297
2018-10-31 00:00:00+00:00,15461.70751
2018-10-30 00:00:00+00:00,15336.0317
2018-10-29 00:00:00+00:00,15910.01881
2018-10-28 00:00:00+00:00,15820.11374
2018-10-27 00:00:00+00:00,15883.98635
2018-10-26 00:00:00+00:00,15860.77897
2018-10-25 00:00:00+00:00,15896.50079
2018-10-24 00:00:00+00:00,15882.57172
2018-10-23 00:00:00+00:00,15994.74901
2018-10-22 00:00:00+00:00,16053.00353
2018-10-21 00:00:00+00:00,16076.34793
2018-10-20 00:00:00+00:00,15931.05862
2018-10-19 00:00:00+00:00,15988.94526
2018-10-18 00:00:00+00:00,16341.44968
2018-10-17 00:00:00+00:00,16328.89946
2018-10-16 00:00:00+00:00,16276.02719
2018-10-15 00:00:00+00:00,15342.49212
2018-10-14 00:00:00+00:00,15470.59004
2018-10-13 00:00:00+00:00,15355.43717
2018-10-12 00:00:00+00:00,15050.19052
2018-10-11 00:00:00+00:00,16525.9355
2018-10-10 00:00:00+00:00,16705.30468
2018-10-09 00:00:00+00:00,16827.4432
2018-10-08 00:00:00+00:00,16598.97089
2018-10-07 00:00:00+00:00,16569.25475
2018-10-06 00:00:00+00:00,16790.72163
2018-10-05 00:00:00+00:00,16666.46013
2018-10-04 00:00:00+00:00,16517.41659
2018-10-03 00:00:00+00:00,16602.03577
2018-10-02 00:00:00+00:00,17021.94979
2018-10-01 00:00:00+00:00,17078.00422
2018-09-30 00:00:00+00:00,17014.01727
2018-09-29 00:00:00+00:00,16870.58894
2018-09-28 00:00:00+00:00,17113.91757
2018-09-27 00:00:00+00:00,16336.60608
2018-09-26 00:00:00+00:00,16294.42558
2018-09-25 00:00:00+00:00,16555.7978
2018-09-24 00:00:00+00:00,17339.02752
2018-09-23 00:00:00+00:00,17260.44804
2018-09-22 00:00:00+00:00,17374.73891
2018-09-21 00:00:00+00:00,16144.94289
2018-09-20 00:00:00+00:00,15220.42365
2018-09-19 00:00:00+00:00,15159.08314
2018-09-18 00:00:00+00:00,14609.68244
2018-09-17 00:00:00+00:00,15424.56382
2018-09-16 00:00:00+00:00,15492.95958
2018-09-15 00:00:00+00:00,15305.56352
2018-09-14 00:00:00+00:00,15344.5202
2018-09-13 00:00:00+00:00,14640.07858
2018-09-12 00:00:00+00:00,14590.48596
2018-09-11 00:00:00+00:00,14811.99627
2018-09-10 00:00:00+00:00,14813.7792
2018-09-09 00:00:00+00:00,14633.34072
2018-09-08 00:00:00+00:00,15310.5933
2018-09-07 00:00:00+00:00,15703.78812
2018-09-06 00:00:00+00:00,16071.19151
2018-09-05 00:00:00+00:00,18108.51437
2018-09-04 00:00:00+00:00,17966.99808
2018-09-03 00:00:00+00:00,18148.82
2018-09-02 00:00:00+00:00,18033.71848
2018-09-01 00:00:00+00:00,17365.23616
2018-08-31 00:00:00+00:00,17305.06928
2018-08-30 00:00:00+00:00,17460.66265
2018-08-29 00:00:00+00:00,17667.36745
2018-08-28 00:00:00+00:00,17061.22576
2018-08-27 00:00:00+00:00,16396.71376
2018-08-26 00:00:00+00:00,16548.53651
2018-08-25 00:00:00+00:00,16487.33695
2018-08-24 00:00:00+00:00,16149.06637
2018-08-23 00:00:00+00:00,15694.29401
2018-08-22 00:00:00+00:00,16155.20331
2018-08-21 00:00:00+00:00,15590.52386
2018-08-20 00:00:00+00:00,16490.42022
2018-08-19 00:00:00+00:00,16163.36842
2018-08-18 00:00:00+00:00,16967.81322
2018-08-17 00:00:00+00:00,15697.19747
2018-08-16 00:00:00+00:00,15524.88732
2018-08-15 00:00:00+00:00,15362.86834
2018-08-14 00:00:00+00:00,15653.08681
2018-08-13 00:00:00+00:00,16251.41589
2018-08-12 00:00:00+00:00,16038.80728
2018-08-11 00:00:00+00:00,16289.25141
2018-08-10 00:00:00+00:00,17390.08309
2018-08-09 00:00:00+00:00,16714.54837
2018-08-08 00:00:00+00:00,18144.30801
2018-08-07 00:00:00+00:00,19023.26395
2018-08-06 00:00:00+00:00,19356.84451
2018-08-05 00:00:00+00:00,19189.28253
2018-08-04 00:00:00+00:00,20085.63202
2018-08-03 00:00:00+00:00,20165.15865
2018-08-02 00:00:00+00:00,20549.67333
2018-08-01 00:00:00+00:00,20869.60012
2018-07-31 00:00:00+00:00,22028.87432
2018-07-30 00:00:00+00:00,22294.20274
2018-07-29 00:00:00+00:00,22284.0277
2018-07-28 00:00:00+00:00,22222.07994
2018-07-27 00:00:00+00:00,21774.81724
2018-07-26 00:00:00+00:00,22322.25324
2018-07-25 00:00:00+00:00,22831.83629
2018-07-24 00:00:00+00:00,21237.08262
2018-07-23 00:00:00+00:00,20890.96163
2018-07-22 00:00:00+00:00,20934.1194
2018-07-21 00:00:00+00:00,20596.57879
2018-07-20 00:00:00+00:00,21373.8021
2018-07-19 00:00:00+00:00,21362.00122
2018-07-18 00:00:00+00:00,21602.36098
2018-07-17 00:00:00+00:00,20293.19577
2018-07-16 00:00:00+00:00,18938.15797
2018-07-15 00:00:00+00:00,18489.57333
2018-07-14 00:00:00+00:00,18453.04859
2018-07-13 00:00:00+00:00,18278.50638
2018-07-12 00:00:00+00:00,18798.72259
2018-07-11 00:00:00+00:00,18513.14303
2018-07-10 00:00:00+00:00,19712.33827
2018-07-09 00:00:00+00:00,20111.70291
2018-07-08 00:00:00+00:00,20270.65502
2018-07-07 00:00:00+00:00,19789.17462
2018-07-06 00:00:00+00:00,19752.80234
2018-07-05 00:00:00+00:00,19886.29039
2018-07-04 00:00:00+00:00,19672.02393
2018-07-03 00:00:00+00:00,20023.71424
2018-07-02 00:00:00+00:00,18985.64819
2018-07-01 00:00:00+00:00,19112.83607
2018-06-30 00:00:00+00:00,18483.00886
2018-06-29 00:00:00+00:00,17714.35831
2018-06-28 00:00:00+00:00,18541.36339
2018-06-27 00:00:00+00:00,18228.69407
2018-06-26 00:00:00+00:00,19117.31872
2018-06-25 00:00:00+00:00,18858.89815
2018-06-24 00:00:00+00:00,19236.5515
2018-06-23 00:00:00+00:00,19016.68159
2018-06-22 00:00:00+00:00,21149.42438
2018-06-21 00:00:00+00:00,21321.10834
2018-06-20 00:00:00+00:00,21450.24732
2018-06-19 00:00:00+00:00,21134.4935
2018-06-18 00:00:00+00:00,20305.87702
2018-06-17 00:00:00+00:00,20490.38231
2018-06-16 00:00:00+00:00,20281.32228
2018-06-15 00:00:00+00:00,21256.30235
2018-06-14 00:00:00+00:00,20003.55753
2018-06-13 00:00:00+00:00,20841.71742
2018-06-12 00:00:00+00:00,22163.66605
2018-06-11 00:00:00+00:00,21757.76606
2018-06-10 00:00:00+00:00,24224.50338
2018-06-09 00:00:00+00:00,24714.61062
2018-06-08 00:00:00+00:00,24958.91739
2018-06-07 00:00:00+00:00,24957.96713
2018-06-06 00:00:00+00:00,24998.55928
2018-06-05 00:00:00+00:00,24493.39897
2018-06-04 00:00:00+00:00,25325.67832
2018-06-03 00:00:00+00:00,24731.1309
2018-06-02 00:00:00+00:00,24106.17392
2018-06-01 00:00:00+00:00,23939.0156
2018-05-31 00:00:00+00:00,23494.87395
2018-05-30 00:00:00+00:00,23686.37178
2018-05-29 00:00:00+00:00,22109.11795
2018-05-28 00:00:00+00:00,23590.06629
2018-05-27 00:00:00+00:00,23795.06782
2018-05-26 00:00:00+00:00,24066.49875
2018-05-25 00:00:00+00:00,24609.51746
2018-05-24 00:00:00+00:00,23995.07506
2018-05-23 00:00:00+00:00,25891.09714
2018-05-22 00:00:00+00:00,27440.87567
2018-05-21 00:00:00+00:00,27934.04266
2018-05-20 00:00:00+00:00,26892.88316
2018-05-19 00:00:00+00:00,27044.56321
2018-05-18 00:00:00+00:00,26429.30847
2018-05-17 00:00:00+00:00,27690.04233
2018-05-16 00:00:00+00:00,27983.7833
2018-05-15 00:00:00+00:00,29115.71744
2018-05-14 00:00:00+00:00,29243.11465
2018-05-13 00:00:00+00:00,28148.73795
2018-05-12 00:00:00+00:00,27634.15668
2018-05-11 00:00:00+00:00,29828.90734
2018-05-10 00:00:00+00:00,31102.09306
2018-05-09 00:00:00+00:00,31027.32244
2018-05-08 00:00:00+00:00,31565.56798
2018-05-07 00:00:00+00:00,32750.57607
2018-05-06 00:00:00+00:00,33430.97631
2018-05-05 00:00:00+00:00,32491.57092
2018-05-04 00:00:00+00:00,32510.02033
2018-05-03 00:00:00+00:00,30722.88554
2018-05-02 00:00:00+00:00,30191.75528
2018-05-01 00:00:00+00:00,30253.64684
2018-04-30 00:00:00+00:00,31331.35692
2018-04-29 00:00:00+00:00,30639.1297
2018-04-28 00:00:00+00:00,29147.5142
2018-04-27 00:00:00+00:00,29977.15552
2018-04-26 00:00:00+00:00,28205.37682
2018-04-25 00:00:00+00:00,31671.65866
2018-04-24 00:00:00+00:00,28951.205
2018-04-23 00:00:00+00:00,28062.72042
2018-04-22 00:00:00+00:00,28026.61972
2018-04-21 00:00:00+00:00,27597.5128
2018-04-20 00:00:00+00:00,26061.92158
2018-04-19 00:00:00+00:00,24779.08693
2018-04-18 00:00:00+00:00,23530.92459
2018-04-17 00:00:00+00:00,23830.16875
2018-04-16 00:00:00+00:00,24411.88024
2018-04-15 00:00:00+00:00,23117.80423
2018-04-14 00:00:00+00:00,22979.6367
2018-04-13 00:00:00+00:00,22991.21312
2018-04-12 00:00:00+00:00,20358.72617
2018-04-11 00:00:00+00:00,19614.47594
2018-04-10 00:00:00+00:00,19371.72905
2018-04-09 00:00:00+00:00,19728.02934
2018-04-08 00:00:00+00:00,19339.46774
2018-04-07 00:00:00+00:00,18693.65941
2018-04-06 00:00:00+00:00,19441.45843
2018-04-05 00:00:00+00:00,19325.09202
2018-04-04 00:00:00+00:00,21186.73729
2018-04-03 00:00:00+00:00,19836.73083
2018-04-02 00:00:00+00:00,19179.86259
2018-04-01 00:00:00+00:00,19758.65729
2018-03-31 00:00:00+00:00,19662.32317
2018-03-30 00:00:00+00:00,19945.99544
2018-03-29 00:00:00+00:00,22405.46443
2018-03-28 00:00:00+00:00,22292.8564
2018-03-27 00:00:00+00:00,23470.5622
2018-03-26 00:00:00+00:00,24673.69199
2018-03-25 00:00:00+00:00,24925.72827
2018-03-24 00:00:00+00:00,25480.90994
2018-03-23 00:00:00+00:00,25434.69966
2018-03-22 00:00:00+00:00,26253.72355
2018-03-21 00:00:00+00:00,26146.83332
2018-03-20 00:00:00+00:00,25557.1946
2018-03-19 00:00:00+00:00,24013.64324
2018-03-18 00:00:00+00:00,23938.24955
2018-03-17 00:00:00+00:00,25576.65807
2018-03-16 00:00:00+00:00,25339.2001
2018-03-15 00:00:00+00:00,25265.76598
2018-03-14 00:00:00+00:00,28246.69759
2018-03-13 00:00:00+00:00,28409.14445
2018-03-12 00:00:00+00:00,29277.38383
2018-03-11 00:00:00+00:00,27605.30285
2018-03-10 00:00:00+00:00,28802.07962
2018-03-09 00:00:00+00:00,28823.83893
2018-03-08 00:00:00+00:00,30696.70095
2018-03-07 00:00:00+00:00,32911.62332
2018-03-06 00:00:00+00:00,34946.61018
2018-03-05 00:00:00+00:00,34851.2297
2018-03-04 00:00:00+00:00,34542.5149
2018-03-03 00:00:00+00:00,34373.0474
2018-03-02 00:00:00+00:00,34186.74082
2018-03-01 00:00:00+00:00,33050.14601
2018-02-28 00:00:00+00:00,34345.64498
2018-02-27 00:00:00+00:00,33724.08675
2018-02-26 00:00:00+00:00,32282.40118
2018-02-25 00:00:00+00:00,32015.47341
2018-02-24 00:00:00+00:00,33774.23807
2018-02-23 00:00:00+00:00,32399.78765
2018-02-22 00:00:00+00:00,36690.59834
2018-02-21 00:00:00+00:00,36983.0935
2018-02-20 00:00:00+00:00,37130.18792
2018-02-19 00:00:00+00:00,35841.86338
2018-02-18 00:00:00+00:00,37914.44971
2018-02-17 00:00:00+00:00,35814.37807
2018-02-16 00:00:00+00:00,35447.94334
2018-02-15 00:00:00+00:00,34142.12374
2018-02-14 00:00:00+00:00,30889.20396
2018-02-13 00:00:00+00:00,32006.79571
2018-02-12 00:00:00+00:00,29718.34312
2018-02-11 00:00:00+00:00,31282.48985
2018-02-10 00:00:00+00:00,31198.67834
2018-02-09 00:00:00+00:00,28990.84918
2018-02-08 00:00:00+00:00,26497.8278
2018-02-07 00:00:00+00:00,27411.28287
2018-02-06 00:00:00+00:00,24039.06858
2018-02-05 00:00:00+00:00,29516.75724
2018-02-04 00:00:00+00:00,32465.31762
2018-02-03 00:00:00+00:00,31452.83534
2018-02-02 00:00:00+00:00,33370.50543
2018-02-01 00:00:00+00:00,37667.68313
2018-01-31 00:00:00+00:00,36777.1191
2018-01-30 00:00:00+00:00,41288.77912
2018-01-29 00:00:00+00:00,41566.84607
2018-01-28 00:00:00+00:00,43686.10855
2018-01-27 00:00:00+00:00,41243.26254
2018-01-26 00:00:00+00:00,39776.82789
2018-01-25 00:00:00+00:00,40621.42797
2018-01-24 00:00:00+00:00,40651.45077
2018-01-23 00:00:00+00:00,39023.13863
