,Date,Coin,Weight,name,ticker
1112,2019-04-01,tezos,0.018389700000000002,tezos,xtz
1113,2019-03-01,tezos,0.0132381,tezos,xtz
1114,2019-02-01,tezos,0.013847,tezos,xtz
1115,2019-01-01,tezos,0.0145343,tezos,xtz
1116,2018-12-01,tezos,0.0156834,tezos,xtz
1117,2018-11-01,tezos,0.0185046,tezos,xtz
1118,2018-10-01,tezos,0.0187813,tezos,xtz
1119,2021-03-01,huobi-token,0.014391000000000001,huobi-token,ht
1120,2021-02-01,huobi-token,0.0127001,huobi-token,ht
1121,2021-01-01,huobi-token,0.0121105,huobi-token,ht
1122,2020-12-01,huobi-token,0.0126684,huobi-token,ht
1123,2020-11-01,huobi-token,0.015634,huobi-token,ht
1124,2020-10-01,huobi-token,0.0169336,huobi-token,ht
1125,2020-09-01,huobi-token,0.0169146,huobi-token,ht
1126,2020-08-01,huobi-token,0.017093300000000002,huobi-token,ht
1127,2020-07-01,huobi-token,0.0192257,huobi-token,ht
1128,2020-06-01,huobi-token,0.0189342,huobi-token,ht
1129,2020-05-01,huobi-token,0.020086800000000002,huobi-token,ht
1130,2020-04-01,huobi-token,0.0208413,huobi-token,ht
1131,2020-03-01,huobi-token,0.0213797,huobi-token,ht
1132,2020-02-01,huobi-token,0.01769,huobi-token,ht
1133,2020-01-01,huobi-token,0.019425300000000003,huobi-token,ht
1134,2019-12-01,huobi-token,0.018966300000000002,huobi-token,ht
1135,2019-11-01,huobi-token,0.0203813,huobi-token,ht
1136,2019-10-01,huobi-token,0.020051000000000003,huobi-token,ht
1137,2021-03-01,neo,0.0141567,neo,neo
1138,2021-02-01,neo,0.013748499999999999,neo,neo
1139,2021-01-01,neo,0.0136474,neo,neo
1140,2020-12-01,neo,0.0157175,neo,neo
1141,2020-11-01,neo,0.0170237,neo,neo
1142,2020-10-01,neo,0.0205991,neo,neo
1143,2020-09-01,neo,0.0197698,neo,neo
1144,2020-08-01,neo,0.0163016,neo,neo
1145,2020-07-01,neo,0.0171012,neo,neo
1146,2020-06-01,neo,0.0176169,neo,neo
1147,2020-05-01,neo,0.0164674,neo,neo
1148,2020-04-01,neo,0.0165444,neo,neo
1149,2020-03-01,neo,0.0178381,neo,neo
1150,2020-02-01,neo,0.0175677,neo,neo
1151,2020-01-01,neo,0.0187034,neo,neo
1152,2019-12-01,neo,0.0185827,neo,neo
1153,2019-11-01,neo,0.0182208,neo,neo
1154,2019-10-01,neo,0.0163567,neo,neo
1155,2019-09-01,neo,0.0171954,neo,neo
1156,2019-08-01,neo,0.0178639,neo,neo
1157,2019-07-01,neo,0.0191621,neo,neo
1158,2019-06-01,neo,0.0176496,neo,neo
1159,2019-05-01,neo,0.0183056,neo,neo
1160,2019-04-01,neo,0.0194539,neo,neo
1161,2019-03-01,neo,0.0202204,neo,neo
1162,2019-02-01,neo,0.0193713,neo,neo
1163,2019-01-01,neo,0.018691,neo,neo
1164,2018-12-01,neo,0.0189848,neo,neo
1165,2018-11-01,neo,0.020985,neo,neo
1166,2018-10-01,neo,0.021779600000000003,neo,neo
1167,2018-09-01,neo,0.0223129,neo,neo
1168,2018-08-01,neo,0.024974,neo,neo
1169,2018-07-01,neo,0.0252647,neo,neo
1170,2018-06-01,neo,0.028459400000000003,neo,neo
1171,2018-05-01,neo,0.0304219,neo,neo
1172,2018-04-01,neo,0.0315565,neo,neo
1173,2018-03-01,neo,0.0373988,neo,neo
1174,2018-02-01,neo,0.0351616,neo,neo
1175,2018-01-31,neo,0.0351616,neo,neo
1176,2018-01-19,neo,0.0318571,neo,neo
1177,2018-01-01,neo,0.0237441,neo,neo
1178,2017-12-01,neo,0.028925000000000003,neo,neo
1179,2017-11-01,neo,0.03026,neo,neo
1180,2017-10-01,neo,0.0294137,neo,neo
1181,2017-09-01,neo,0.0305104,neo,neo
1182,2017-08-01,neo,0.019180100000000002,neo,neo
1183,2017-07-01,neo,0.0177448,neo,neo
1184,2017-03-01,neo,0.008577860000000001,neo,neo
1185,2017-02-01,neo,0.008243190000000001,neo,neo
1186,2017-01-01,neo,0.00900153,neo,neo
1187,2021-03-01,dash,0.0126071,dash,dash
1188,2021-02-01,dash,0.0110713,dash,dash
1189,2021-01-01,dash,0.0133317,dash,dash
1190,2020-12-01,dash,0.0144987,dash,dash
1191,2020-11-01,dash,0.013838699999999999,dash,dash
1192,2020-10-01,dash,0.0140366,dash,dash
1193,2020-09-01,dash,0.0150726,dash,dash
1194,2020-08-01,dash,0.015683700000000002,dash,dash
1195,2020-07-01,dash,0.0164446,dash,dash
1196,2020-06-01,dash,0.017100900000000002,dash,dash
1197,2020-05-01,dash,0.0182007,dash,dash
1198,2020-04-01,dash,0.0189858,dash,dash
1199,2020-03-01,dash,0.0179935,dash,dash
1200,2020-02-01,dash,0.0204289,dash,dash
1201,2020-01-01,dash,0.0148272,dash,dash
1202,2019-12-01,dash,0.0161735,dash,dash
1203,2019-11-01,dash,0.016982900000000002,dash,dash
1204,2019-10-01,dash,0.018268100000000002,dash,dash
1205,2019-09-01,dash,0.0184729,dash,dash
1206,2019-08-01,dash,0.0193496,dash,dash
1207,2019-07-01,dash,0.0210936,dash,dash
1208,2019-06-01,dash,0.0223772,dash,dash
1209,2019-05-01,dash,0.0228906,dash,dash
1210,2019-04-01,dash,0.0228083,dash,dash
1211,2019-03-01,dash,0.022538299999999997,dash,dash
1212,2019-02-01,dash,0.022118600000000002,dash,dash
1213,2019-01-01,dash,0.0224674,dash,dash
1214,2018-12-01,dash,0.0234978,dash,dash
1215,2018-11-01,dash,0.0235043,dash,dash
1216,2018-10-01,dash,0.0249781,dash,dash
1217,2018-09-01,dash,0.0236907,dash,dash
1218,2018-08-01,dash,0.0238762,dash,dash
1219,2018-07-01,dash,0.0244089,dash,dash
1220,2018-06-01,dash,0.024849100000000002,dash,dash
1221,2018-05-01,dash,0.0264506,dash,dash
1222,2018-04-01,dash,0.0275168,dash,dash
1223,2018-03-01,dash,0.028956100000000002,dash,dash
1224,2018-02-01,dash,0.0281515,dash,dash
1225,2018-01-31,dash,0.0281515,dash,dash
1226,2018-01-19,dash,0.028708200000000003,dash,dash
1227,2018-01-01,dash,0.0338473,dash,dash
1228,2017-12-01,dash,0.04228710000000001,dash,dash
1229,2017-11-01,dash,0.034908,dash,dash
1230,2017-10-01,dash,0.0397495,dash,dash
1231,2017-09-01,dash,0.0367457,dash,dash
1232,2017-08-01,dash,0.0370399,dash,dash
1233,2017-07-01,dash,0.0329273,dash,dash
1234,2017-06-01,dash,0.0327463,dash,dash
1235,2017-05-01,dash,0.0445283,dash,dash
1236,2017-04-01,dash,0.057442900000000005,dash,dash
1237,2017-03-01,dash,0.0404845,dash,dash
1238,2017-02-01,dash,0.0327085,dash,dash
1239,2017-01-01,dash,0.0283942,dash,dash
1264,2021-03-01,unus-sed-leo,0.0124284,unus-sed-leo,leo
1265,2021-02-01,unus-sed-leo,0.0125032,unus-sed-leo,leo
1266,2021-01-01,unus-sed-leo,0.0153833,unus-sed-leo,leo
1267,2020-12-01,unus-sed-leo,0.0159785,unus-sed-leo,leo
1268,2020-11-01,unus-sed-leo,0.0187784,unus-sed-leo,leo
1269,2020-10-01,unus-sed-leo,0.0191642,unus-sed-leo,leo
1270,2020-09-01,unus-sed-leo,0.0185559,unus-sed-leo,leo
1271,2020-08-01,unus-sed-leo,0.0197225,unus-sed-leo,leo
1272,2020-07-01,unus-sed-leo,0.022283300000000002,unus-sed-leo,leo
1273,2020-06-01,unus-sed-leo,0.021789100000000002,unus-sed-leo,leo
1274,2020-05-01,unus-sed-leo,0.021438199999999998,unus-sed-leo,leo
1275,2020-04-01,unus-sed-leo,0.0244189,unus-sed-leo,leo
1276,2020-03-01,unus-sed-leo,0.0197074,unus-sed-leo,leo
1277,2020-02-01,unus-sed-leo,0.0183096,unus-sed-leo,leo
1278,2020-01-01,unus-sed-leo,0.0215539,unus-sed-leo,leo
1279,2019-12-01,unus-sed-leo,0.0221963,unus-sed-leo,leo
1280,2019-11-01,unus-sed-leo,0.0208356,unus-sed-leo,leo
1281,2019-10-01,unus-sed-leo,0.0226917,unus-sed-leo,leo
1282,2021-03-01,celsius,0.00950672,celsius,cel
1283,2021-02-01,celsius,0.0117198,celsius,cel
1284,2021-01-01,celsius,0.0138888,celsius,cel
1285,2021-03-01,revain,0.009222280000000001,revain,rev
1286,2021-02-01,revain,0.010920700000000002,revain,rev
1287,2021-01-01,revain,0.0131337,revain,rev
1288,2020-12-01,zcash,0.012508,zcash,zec
1289,2020-11-01,zcash,0.0129643,zcash,zec
1290,2020-10-01,zcash,0.013261499999999999,zcash,zec
1291,2020-09-01,zcash,0.0146118,zcash,zec
1292,2020-08-01,zcash,0.0149748,zcash,zec
1293,2020-07-01,zcash,0.0142685,zcash,zec
1294,2020-06-01,zcash,0.0138706,zcash,zec
1295,2020-05-01,zcash,0.0132453,zcash,zec
1296,2020-04-01,zcash,0.013161400000000002,zcash,zec
1297,2020-03-01,zcash,0.013513200000000001,zcash,zec
1298,2020-02-01,zcash,0.0149383,zcash,zec
1299,2020-01-01,zcash,0.0114812,zcash,zec
1300,2019-12-01,zcash,0.010888199999999999,zcash,zec
1301,2019-11-01,zcash,0.011334599999999998,zcash,zec
1302,2019-10-01,zcash,0.012121999999999999,zcash,zec
1303,2019-09-01,zcash,0.0125355,zcash,zec
1304,2019-08-01,zcash,0.0136741,zcash,zec
1305,2019-07-01,zcash,0.014937400000000002,zcash,zec
1306,2019-06-01,zcash,0.0143981,zcash,zec
1307,2019-05-01,zcash,0.014357,zcash,zec
1308,2019-04-01,zcash,0.0146604,zcash,zec
1309,2019-03-01,zcash,0.0147861,zcash,zec
1310,2019-02-01,zcash,0.0153788,zcash,zec
1311,2019-01-01,zcash,0.0155996,zcash,zec
1312,2018-12-01,zcash,0.0169343,zcash,zec
1313,2018-11-01,zcash,0.016128,zcash,zec
1314,2018-10-01,zcash,0.015899,zcash,zec
1315,2018-09-01,zcash,0.0165126,zcash,zec
1316,2018-08-01,zcash,0.0164697,zcash,zec
1317,2018-07-01,zcash,0.014843900000000002,zcash,zec
1318,2018-06-01,zcash,0.0158427,zcash,zec
1319,2018-05-01,zcash,0.014055200000000002,zcash,zec
1320,2018-04-01,zcash,0.0141726,zcash,zec
1321,2018-03-01,zcash,0.015299400000000001,zcash,zec
1322,2018-02-01,zcash,0.0136386,zcash,zec
1323,2018-01-31,zcash,0.0136386,zcash,zec
1324,2018-01-19,zcash,0.0143239,zcash,zec
1325,2018-01-01,zcash,0.0142292,zcash,zec
1326,2017-12-01,zcash,0.017862199999999998,zcash,zec
1327,2017-11-01,zcash,0.0180223,zcash,zec
1328,2017-10-01,zcash,0.0191219,zcash,zec
1329,2017-09-01,zcash,0.0167691,zcash,zec
1330,2017-08-01,zcash,0.018417600000000003,zcash,zec
1331,2017-07-01,zcash,0.0205382,zcash,zec
1332,2017-06-01,zcash,0.0188869,zcash,zec
1333,2017-05-01,zcash,0.01798,zcash,zec
1334,2017-04-01,zcash,0.0182476,zcash,zec
1335,2017-03-01,zcash,0.014386900000000001,zcash,zec
1336,2017-02-01,zcash,0.0145414,zcash,zec
1337,2017-01-01,zcash,0.0128613,zcash,zec
1338,2020-12-01,yearn-finance,0.012225,yearn-finance,yfi
1339,2020-11-01,yearn-finance,0.009356600000000001,yearn-finance,yfi
1340,2020-10-01,yearn-finance,0.015442,yearn-finance,yfi
1341,2020-09-01,maker,0.0135978,maker,mkr
1342,2020-08-01,maker,0.0131681,maker,mkr
1343,2020-07-01,maker,0.0138324,maker,mkr
1344,2020-06-01,maker,0.0136392,maker,mkr
1345,2020-05-01,maker,0.0121105,maker,mkr
1346,2020-04-01,maker,0.013090500000000001,maker,mkr
1347,2020-03-01,maker,0.0148755,maker,mkr
1348,2020-02-01,maker,0.014374,maker,mkr
1349,2020-01-01,maker,0.0157985,maker,mkr
1350,2019-12-01,maker,0.0164705,maker,mkr
1351,2019-11-01,maker,0.0154984,maker,mkr
1352,2019-10-01,maker,0.0149856,maker,mkr
1353,2019-09-01,maker,0.0150267,maker,mkr
1354,2019-08-01,maker,0.0152244,maker,mkr
1355,2019-07-01,maker,0.0145164,maker,mkr
1356,2019-06-01,maker,0.0157809,maker,mkr
1357,2019-05-01,maker,0.0170799,maker,mkr
1358,2019-04-01,maker,0.0209494,maker,mkr
1359,2019-03-01,maker,0.0217881,maker,mkr
1360,2019-02-01,maker,0.0149657,maker,mkr
1361,2019-01-01,maker,0.0152328,maker,mkr
1362,2018-12-01,maker,0.0135013,maker,mkr
1363,2018-11-01,maker,0.0140099,maker,mkr
1364,2018-10-01,maker,0.0114371,maker,mkr
1365,2020-09-01,compound,0.0130467,compound,comp
1366,2020-08-01,compound,0.0103274,compound,comp
1367,2020-07-01,compound,0.014957499999999999,compound,comp
1368,2020-09-01,ontology,0.012949800000000001,ontology,ont
1369,2020-08-01,ontology,0.012414000000000001,ontology,ont
1370,2020-07-01,ontology,0.0130062,ontology,ont
1371,2020-06-01,ontology,0.012390000000000002,ontology,ont
1372,2020-05-01,ontology,0.0117791,ontology,ont
1373,2020-04-01,ontology,0.0117851,ontology,ont
1374,2020-03-01,ontology,0.013141799999999999,ontology,ont
1375,2020-02-01,ontology,0.0135964,ontology,ont
1376,2020-01-01,ontology,0.0137983,ontology,ont
1377,2019-12-01,ontology,0.0145464,ontology,ont
1378,2019-11-01,ontology,0.0144871,ontology,ont
1379,2019-10-01,ontology,0.0129252,ontology,ont
1380,2019-09-01,ontology,0.0134058,ontology,ont
1381,2019-08-01,ontology,0.014276899999999999,ontology,ont
1382,2019-07-01,ontology,0.015108100000000001,ontology,ont
1383,2019-06-01,ontology,0.0160677,ontology,ont
1384,2019-05-01,ontology,0.0170843,ontology,ont
1385,2019-04-01,ontology,0.0193939,ontology,ont
1386,2019-03-01,ontology,0.0143984,ontology,ont
1387,2019-02-01,ontology,0.012033199999999999,ontology,ont
1388,2019-01-01,ontology,0.011598800000000001,ontology,ont
1389,2018-12-01,ontology,0.0129724,ontology,ont
1390,2018-11-01,ontology,0.012299299999999999,ontology,ont
1391,2018-10-01,ontology,0.011809,ontology,ont
1392,2018-09-01,ontology,0.0132331,ontology,ont
1393,2018-08-01,ontology,0.0119556,ontology,ont
1394,2018-07-01,ontology,0.0158143,ontology,ont
1395,2018-06-01,ontology,0.013666000000000001,ontology,ont
1396,2018-05-01,ontology,0.011134900000000001,ontology,ont
1397,2018-04-01,ontology,0.0110438,ontology,ont
1398,2020-09-01,basic-attention-token,0.011749400000000002,basic-attention-token,bat
1399,2020-08-01,basic-attention-token,0.010786100000000002,basic-attention-token,bat
1400,2020-07-01,basic-attention-token,0.012396400000000002,basic-attention-token,bat
1401,2020-06-01,basic-attention-token,0.0111356,basic-attention-token,bat
1402,2020-05-01,basic-attention-token,0.010744,basic-attention-token,bat
1403,2020-04-01,basic-attention-token,0.010885400000000002,basic-attention-token,bat
1404,2020-03-01,basic-attention-token,0.011111800000000002,basic-attention-token,bat
1405,2020-02-01,basic-attention-token,0.0110454,basic-attention-token,bat
1406,2020-01-01,basic-attention-token,0.011947700000000002,basic-attention-token,bat
1407,2019-12-01,basic-attention-token,0.0118875,basic-attention-token,bat
1408,2019-11-01,basic-attention-token,0.011813100000000002,basic-attention-token,bat
1409,2019-10-01,basic-attention-token,0.010545800000000001,basic-attention-token,bat
1410,2019-09-01,basic-attention-token,0.0106058,basic-attention-token,bat
1411,2019-08-01,basic-attention-token,0.0110777,basic-attention-token,bat
1412,2019-07-01,basic-attention-token,0.010966400000000001,basic-attention-token,bat
1413,2019-06-01,basic-attention-token,0.012340199999999999,basic-attention-token,bat
1414,2019-05-01,basic-attention-token,0.0159676,basic-attention-token,bat
1415,2019-04-01,basic-attention-token,0.013780500000000001,basic-attention-token,bat
1416,2019-03-01,basic-attention-token,0.011918400000000001,basic-attention-token,bat
1417,2019-02-01,basic-attention-token,0.0107927,basic-attention-token,bat
1418,2019-01-01,basic-attention-token,0.0110267,basic-attention-token,bat
1419,2017-12-01,basic-attention-token,0.00779837,basic-attention-token,bat
1420,2017-11-01,basic-attention-token,0.010618,basic-attention-token,bat
1421,2017-10-01,basic-attention-token,0.0119722,basic-attention-token,bat
1422,2020-09-01,hedgetrade,0.011166400000000002,hedgetrade,hedg
1423,2020-08-01,hedgetrade,0.011408,hedgetrade,hedg
1424,2020-07-01,hedgetrade,0.0135639,hedgetrade,hedg
1425,2020-06-01,hedgetrade,0.0160218,hedgetrade,hedg
1426,2020-05-01,hedgetrade,0.0163694,hedgetrade,hedg
1427,2020-04-01,hedgetrade,0.0165414,hedgetrade,hedg
1428,2020-03-01,hedgetrade,0.0171424,hedgetrade,hedg
1429,2020-02-01,hedgetrade,0.0168509,hedgetrade,hedg
1430,2020-01-01,hedgetrade,0.0165977,hedgetrade,hedg
1431,2019-12-01,hedgetrade,0.010525500000000002,hedgetrade,hedg
1432,2019-11-01,hedgetrade,0.00977506,hedgetrade,hedg
1433,2019-10-01,hedgetrade,0.010519700000000002,hedgetrade,hedg
1434,2020-07-01,okb,0.0111412,okb,okb
1435,2020-06-01,okb,0.0111637,okb,okb
1436,2020-05-01,okb,0.0117471,okb,okb
1437,2020-04-01,okb,0.0121156,okb,okb
1438,2020-03-01,okb,0.0119013,okb,okb
1439,2019-11-01,ripple,0.07473060000000001,ripple,xla
1440,2019-10-01,ripple,0.072995,ripple,xla
1441,2019-09-01,ripple,0.0724037,ripple,xla
1442,2019-08-01,ripple,0.0730218,ripple,xla
1443,2019-07-01,ripple,0.07445739999999999,ripple,xla
1444,2019-06-01,ripple,0.0795863,ripple,xla
1445,2019-05-01,ripple,0.08285719999999999,ripple,xla
1446,2019-04-01,ripple,0.0887253,ripple,xla
1447,2019-03-01,ripple,0.0957587,ripple,xla
1448,2019-02-01,ripple,0.103097,ripple,xla
1449,2019-01-01,ripple,0.103356,ripple,xla
1450,2018-12-01,ripple,0.10185600000000002,ripple,xla
1451,2018-11-01,ripple,0.08810240000000001,ripple,xla
1452,2018-10-01,ripple,0.08951840000000001,ripple,xla
1453,2018-09-01,ripple,0.07265590000000001,ripple,xla
1454,2018-08-01,ripple,0.0714575,ripple,xla
1455,2018-07-01,ripple,0.0759645,ripple,xla
1456,2018-06-01,ripple,0.0749749,ripple,xla
1457,2018-05-01,ripple,0.0773966,ripple,xla
1458,2018-04-01,ripple,0.0771131,ripple,xla
1459,2018-03-01,ripple,0.08053010000000001,ripple,xla
1460,2018-02-01,ripple,0.0814599,ripple,xla
1461,2018-01-31,ripple,0.0814599,ripple,xla
1462,2018-01-19,ripple,0.0868807,ripple,xla
1463,2018-01-01,ripple,0.08723879999999999,ripple,xla
1464,2017-12-01,ripple,0.0593776,ripple,xla
1465,2017-11-01,ripple,0.0665674,ripple,xla
1466,2017-10-01,ripple,0.0676138,ripple,xla
1467,2017-09-01,ripple,0.066407,ripple,xla
1468,2017-08-01,ripple,0.08154769999999999,ripple,xla
1469,2017-07-01,ripple,0.09381840000000001,ripple,xla
1470,2017-06-01,ripple,0.10789,ripple,xla
1471,2017-05-01,ripple,0.0727551,ripple,xla
1472,2017-04-01,ripple,0.049943999999999995,ripple,xla
1473,2017-03-01,ripple,0.0427149,ripple,xla
1474,2017-02-01,ripple,0.0484823,ripple,xla
1475,2017-01-01,ripple,0.050499,ripple,xla
1500,2019-09-01,qtum,0.00976066,qtum,qtum
1501,2019-08-01,qtum,0.0105844,qtum,qtum
1502,2019-07-01,qtum,0.0117157,qtum,qtum
1503,2019-06-01,qtum,0.0104405,qtum,qtum
1504,2019-05-01,qtum,0.010766,qtum,qtum
1505,2019-04-01,qtum,0.0121168,qtum,qtum
1506,2019-03-01,qtum,0.011459500000000001,qtum,qtum
1507,2019-02-01,qtum,0.011718,qtum,qtum
1508,2019-01-01,qtum,0.012168600000000002,qtum,qtum
1509,2018-12-01,qtum,0.0113645,qtum,qtum
1510,2018-11-01,qtum,0.0122104,qtum,qtum
1511,2018-10-01,qtum,0.0114705,qtum,qtum
1512,2018-09-01,qtum,0.0126572,qtum,qtum
1513,2018-08-01,qtum,0.014075899999999999,qtum,qtum
1514,2018-07-01,qtum,0.015449500000000001,qtum,qtum
1515,2018-06-01,qtum,0.016807700000000002,qtum,qtum
1516,2018-05-01,qtum,0.0183324,qtum,qtum
1517,2018-04-01,qtum,0.0190172,qtum,qtum
1518,2018-03-01,qtum,0.0187877,qtum,qtum
1519,2018-02-01,qtum,0.0199066,qtum,qtum
1520,2018-01-31,qtum,0.0199066,qtum,qtum
1521,2018-01-19,qtum,0.0198145,qtum,qtum
1522,2018-01-01,qtum,0.0230029,qtum,qtum
1523,2017-12-01,qtum,0.0192004,qtum,qtum
1524,2017-11-01,qtum,0.0207336,qtum,qtum
1525,2017-10-01,qtum,0.0190288,qtum,qtum
1526,2019-09-01,bitcoin-gold,0.00942019,bitcoin-gold,btg
1527,2019-08-01,bitcoin-gold,0.0111523,bitcoin-gold,btg
1528,2019-07-01,bitcoin-gold,0.0121954,bitcoin-gold,btg
1529,2019-06-01,bitcoin-gold,0.0133795,bitcoin-gold,btg
1530,2019-05-01,bitcoin-gold,0.012269000000000002,bitcoin-gold,btg
1531,2019-04-01,bitcoin-gold,0.0117201,bitcoin-gold,btg
1532,2019-03-01,bitcoin-gold,0.0124426,bitcoin-gold,btg
1533,2019-02-01,bitcoin-gold,0.012054700000000002,bitcoin-gold,btg
1534,2019-01-01,bitcoin-gold,0.0133135,bitcoin-gold,btg
1535,2018-12-01,bitcoin-gold,0.015009600000000001,bitcoin-gold,btg
1536,2018-11-01,bitcoin-gold,0.0139991,bitcoin-gold,btg
1537,2018-10-01,bitcoin-gold,0.0127833,bitcoin-gold,btg
1538,2018-09-01,bitcoin-gold,0.0119398,bitcoin-gold,btg
1539,2018-08-01,bitcoin-gold,0.0122472,bitcoin-gold,btg
1540,2018-07-01,bitcoin-gold,0.0116728,bitcoin-gold,btg
1541,2018-06-01,bitcoin-gold,0.0134074,bitcoin-gold,btg
1542,2018-05-01,bitcoin-gold,0.015102500000000001,bitcoin-gold,btg
1543,2018-04-01,bitcoin-gold,0.0153564,bitcoin-gold,btg
1544,2018-03-01,bitcoin-gold,0.0186159,bitcoin-gold,btg
1545,2018-02-01,bitcoin-gold,0.0201104,bitcoin-gold,btg
1546,2018-01-31,bitcoin-gold,0.0201104,bitcoin-gold,btg
1547,2018-01-19,bitcoin-gold,0.021006900000000002,bitcoin-gold,btg
1548,2018-01-01,bitcoin-gold,0.025227100000000002,bitcoin-gold,btg
1549,2019-09-01,omisego,0.00851394,omisego,omg
1550,2019-08-01,omisego,0.00923306,omisego,omg
1551,2019-07-01,omisego,0.0103157,omisego,omg
1552,2019-06-01,omisego,0.0105633,omisego,omg
1553,2019-05-01,omisego,0.0108135,omisego,omg
1554,2019-04-01,omisego,0.012381,omisego,omg
1555,2019-03-01,omisego,0.011375,omisego,omg
1556,2019-02-01,omisego,0.0113044,omisego,omg
1557,2019-01-01,omisego,0.012135199999999999,omisego,omg
1558,2018-12-01,omisego,0.0124437,omisego,omg
1559,2018-11-01,omisego,0.0139402,omisego,omg
1560,2018-10-01,omisego,0.013877500000000001,omisego,omg
1561,2018-09-01,omisego,0.01517,omisego,omg
1562,2018-08-01,omisego,0.0166582,omisego,omg
1563,2018-07-01,omisego,0.015508800000000001,omisego,omg
1564,2018-06-01,omisego,0.0160353,omisego,omg
1565,2018-05-01,omisego,0.017782,omisego,omg
1566,2018-04-01,omisego,0.016134,omisego,omg
1567,2018-03-01,omisego,0.0174603,omisego,omg
1568,2018-02-01,omisego,0.0149315,omisego,omg
1569,2018-01-31,omisego,0.0149315,omisego,omg
1570,2018-01-19,omisego,0.0154057,omisego,omg
1571,2018-01-01,omisego,0.0142098,omisego,omg
1572,2017-12-01,omisego,0.0175821,omisego,omg
1573,2017-11-01,omisego,0.020121600000000003,omisego,omg
1574,2017-10-01,omisego,0.0246155,omisego,omg
1575,2019-08-01,crypto-com-chain,0.013786099999999999,crypto-com-chain,cro
1576,2019-07-01,crypto-com-chain,0.0118154,crypto-com-chain,cro
1577,2019-06-01,waves,0.009536000000000001,waves,waves
1578,2019-05-01,waves,0.010910500000000002,waves,waves
1579,2019-04-01,waves,0.013028999999999999,waves,waves
1580,2019-03-01,waves,0.0137017,waves,waves
1581,2019-02-01,waves,0.0152575,waves,waves
1582,2019-01-01,waves,0.015314399999999999,waves,waves
1583,2018-01-01,waves,0.013090599999999999,waves,waves
1584,2017-12-01,waves,0.013836,waves,waves
1585,2017-11-01,waves,0.014065000000000001,waves,waves
1586,2017-10-01,waves,0.0170411,waves,waves
1587,2017-09-01,waves,0.016602699999999998,waves,waves
1588,2017-08-01,waves,0.0170669,waves,waves
1589,2017-07-01,waves,0.0187395,waves,waves
1590,2017-06-01,waves,0.0174422,waves,waves
1591,2017-05-01,waves,0.0137378,waves,waves
1592,2017-04-01,waves,0.013742700000000002,waves,waves
1593,2017-03-01,waves,0.0137175,waves,waves
1594,2017-02-01,waves,0.0152397,waves,waves
1595,2017-01-01,waves,0.015418600000000001,waves,waves
1602,2019-06-01,ravencoin,0.008711700000000001,ravencoin,rvn
1603,2019-05-01,ravencoin,0.00959215,ravencoin,rvn
1604,2019-04-01,ravencoin,0.0106106,ravencoin,rvn
1605,2019-06-01,maximine-coin,0.00556831,maximine-coin,mxm
1606,2019-05-01,maximine-coin,0.00683016,maximine-coin,mxm
1607,2019-04-01,maximine-coin,0.0105824,maximine-coin,mxm
1608,2019-03-01,0x,0.010138000000000001,0x,zrx
1609,2019-02-01,0x,0.0110281,0x,zrx
1610,2019-01-01,0x,0.0113761,0x,zrx
1611,2018-12-01,0x,0.012238500000000001,0x,zrx
1612,2018-11-01,0x,0.0136503,0x,zrx
1613,2018-10-01,0x,0.011613700000000001,0x,zrx
1614,2019-03-01,zilliqa,0.009991719999999999,zilliqa,zil
1615,2019-02-01,zilliqa,0.0112779,zilliqa,zil
1616,2019-01-01,zilliqa,0.0113773,zilliqa,zil
1617,2018-09-01,zilliqa,0.0113413,zilliqa,zil
1618,2018-08-01,zilliqa,0.012718400000000001,zilliqa,zil
1619,2018-07-01,zilliqa,0.012640100000000001,zilliqa,zil
1620,2018-12-01,tether,0.0347656,tether,usdt
1621,2018-11-01,tether,0.0285512,tether,usdt
1622,2018-10-01,tether,0.033038500000000005,tether,usdt
1623,2018-09-01,tether,0.0332398,tether,usdt
1624,2018-08-01,tether,0.0269361,tether,usdt
1625,2018-07-01,tether,0.0286904,tether,usdt
1626,2018-06-01,tether,0.0241479,tether,usdt
1627,2018-05-01,tether,0.0208021,tether,usdt
1628,2018-04-01,tether,0.024316200000000003,tether,usdt
1629,2018-03-01,tether,0.0193421,tether,usdt
1630,2018-02-01,tether,0.0158678,tether,usdt
1631,2018-01-31,tether,0.0158678,tether,usdt
1632,2018-01-19,tether,0.013042,tether,usdt
1633,2018-01-01,tether,0.012834300000000002,tether,usdt
1634,2017-12-01,tether,0.0159409,tether,usdt
1635,2017-11-01,tether,0.015809800000000002,tether,usdt
1636,2017-10-01,tether,0.0164785,tether,usdt
1637,2017-06-01,tether,0.021234899999999998,tether,usdt
1638,2017-05-01,tether,0.013853899999999999,tether,usdt
1639,2017-04-01,tether,0.0163292,tether,usdt
1640,2017-03-01,tether,0.014655000000000001,tether,usdt
1641,2017-02-01,tether,0.012964100000000001,tether,usdt
1642,2017-01-01,tether,0.00943359,tether,usdt
1664,2018-12-01,decred,0.0114174,decred,dcr
1665,2018-11-01,decred,0.012447,decred,dcr
1666,2018-10-01,decred,0.011267000000000001,decred,dcr
1667,2018-09-01,decred,0.0116171,decred,dcr
1668,2018-08-01,decred,0.0122649,decred,dcr
1669,2018-07-01,decred,0.0126616,decred,dcr
1670,2017-06-01,decred,0.011307000000000001,decred,dcr
