"2020-11-01","new_crix","ht","0.0030592368105015833"
"2020-11-01","new_crix","leo","0.0034934852476795585"
"2020-11-01","new_crix","link","0.01207806580790958"
"2020-11-01","new_crix","ltc","0.009650473745371849"
"2020-11-01","new_crix","miota","0.0022077393694972785"
"2020-11-01","new_crix","neo","0.003562964805029063"
"2020-11-01","new_crix","okb","0.004323930578906537"
"2020-11-01","new_crix","trx","0.005504300907465321"
"2020-11-01","new_crix","usdc","0.008030847728986067"
"2020-11-01","new_crix","usdt","0.04634445412748738"
"2020-11-01","new_crix","vet","0.002140634474608579"
"2020-11-01","new_crix","wbtc","0.0035967792757624346"
"2020-11-01","new_crix","xem","0.0029252460906814093"
"2020-11-01","new_crix","xlm","0.00471136388408124"
"2020-11-01","new_crix","xmr","0.006210392623305218"
"2020-11-01","new_crix","xrp","0.03256960800197997"
"2020-11-01","new_crix","xtz","0.004566424481096611"
"2020-12-01","new_crix","ada","0.008140825873668931"
"2020-12-01","new_crix","atom","0.0026885793037505754"
"2020-12-01","new_crix","bch","0.010954500736811036"
"2020-12-01","new_crix","bnb","0.009339514646611792"
"2020-12-01","new_crix","bsv","0.006817976070047455"
"2020-12-01","new_crix","btc","0.6736179131782913"
"2020-12-01","new_crix","cdai","0.003424435674033569"
"2020-12-01","new_crix","cro","0.003408410982805964"
"2020-12-01","new_crix","dai","0.0021900558708836952"
"2020-12-01","new_crix","dash","0.001764767148509773"
"2020-12-01","new_crix","dot","0.009652078108504672"
"2020-12-01","new_crix","eos","0.005691177859691498"
"2020-12-01","new_crix","eth","0.12027858497319563"
"2020-12-01","new_crix","fil","0.0022806076752045377"
"2020-12-01","new_crix","ht","0.0020036106751752107"
"2020-12-01","new_crix","leo","0.0027613383647359948"
"2020-12-01","new_crix","link","0.011063820720824798"
"2020-12-01","new_crix","ltc","0.009964879199401425"
"2020-12-01","new_crix","neo","0.0025244059125431647"
"2020-12-01","new_crix","okb","0.0030617571612751686"
"2020-12-01","new_crix","trx","0.004276897948043934"
"2020-12-01","new_crix","usdc","0.006321539186645183"
"2020-12-01","new_crix","usdt","0.03922235828581287"
"2020-12-01","new_crix","vet","0.0017528388571296802"
"2020-12-01","new_crix","wbtc","0.004466387690605378"
"2020-12-01","new_crix","xem","0.002650536240532678"
"2020-12-01","new_crix","xlm","0.005075726085390703"
"2020-12-01","new_crix","xmr","0.004714025898251149"
"2020-12-01","new_crix","xrp","0.03632951281434437"
"2020-12-01","new_crix","xtz","0.0035609368572778184"
"2021-01-01","new_crix","ada","0.008571435732816813"
"2021-01-01","new_crix","bch","0.009789503242416607"
"2021-01-01","new_crix","bnb","0.008063384270914721"
"2021-01-01","new_crix","bsv","0.005509643229498218"
"2021-01-01","new_crix","btc","0.7051891999745504"
"2021-01-01","new_crix","dot","0.008750484412165985"
"2021-01-01","new_crix","eos","0.004695464630326673"
"2021-01-01","new_crix","eth","0.12291219777417985"
"2021-01-01","new_crix","link","0.008676502580994252"
"2021-01-01","new_crix","ltc","0.011389389539337975"
"2021-01-01","new_crix","okb","0.002768707720908954"
"2021-01-01","new_crix","trx","0.0036384523048508355"
"2021-01-01","new_crix","usdc","0.005714986671217202"
"2021-01-01","new_crix","usdt","0.034749906838742274"
"2021-01-01","new_crix","wbtc","0.004398841374408336"
"2021-01-01","new_crix","xem","0.0037472315254862484"
"2021-01-01","new_crix","xlm","0.006219968879699291"
"2021-01-01","new_crix","xmr","0.0045476018831187605"
"2021-01-01","new_crix","xrp","0.037806034270539586"
"2021-01-01","new_crix","xtz","0.0028610631438268073"
"2021-02-01","new_crix","aave","0.002408620509499789"
"2021-02-01","new_crix","ada","0.010693153164363754"
"2021-02-01","new_crix","bch","0.009253918464818009"
"2021-02-01","new_crix","bnb","0.006810877095258789"
"2021-02-01","new_crix","bsv","0.0038956878632828915"
"2021-02-01","new_crix","btc","0.7133044576811117"
"2021-02-01","new_crix","dot","0.014280305109215125"
"2021-02-01","new_crix","eos","0.002959090567234428"
"2021-02-01","new_crix","eth","0.15051490539582862"
"2021-02-01","new_crix","link","0.008343313267377037"
"2021-02-01","new_crix","ltc","0.010682773491240919"
"2021-02-01","new_crix","theta","0.002241635681581004"
"2021-02-01","new_crix","trx","0.0023812454181638535"
"2021-02-01","new_crix","usdc","0.00552089775648174"
"2021-02-01","new_crix","usdt","0.026526750417009023"
"2021-02-01","new_crix","wbtc","0.004285026247944229"
"2021-02-01","new_crix","xem","0.0022484710376368573"
"2021-02-01","new_crix","xlm","0.006450429515996376"
"2021-02-01","new_crix","xmr","0.002898746966278876"
"2021-02-01","new_crix","xrp","0.014299694349677029"
