,Date,Coin,Weight,name_x,ticker_x,name_y,ticker_y,name,ticker
1249,2016-03-01,dash,0.0269684,dash,dash,dash,dash,dash,dash
1250,2016-02-01,dash,0.032368100000000004,dash,dash,dash,dash,dash,dash
1251,2016-01-01,dash,0.0281835,dash,dash,dash,dash,dash,dash
1252,2015-12-01,dash,0.0244965,dash,dash,dash,dash,dash,dash
1253,2015-11-01,dash,0.025781200000000004,dash,dash,dash,dash,dash,dash
1254,2015-10-01,dash,0.027075600000000002,dash,dash,dash,dash,dash,dash
1255,2015-09-01,dash,0.0275583,dash,dash,dash,dash,dash,dash
1256,2015-08-01,dash,0.030678100000000003,dash,dash,dash,dash,dash,dash
1257,2015-07-01,dash,0.0277046,dash,dash,dash,dash,dash,dash
1258,2015-06-01,dash,0.0296364,dash,dash,dash,dash,dash,dash
1259,2015-05-01,dash,0.0329597,dash,dash,dash,dash,dash,dash
1260,2015-04-01,dash,0.0377963,dash,dash,dash,dash,dash,dash
1261,2015-03-01,dash,0.028794,dash,dash,dash,dash,dash,dash
1262,2015-02-01,dash,0.0218555,dash,dash,dash,dash,dash,dash
1263,2015-01-01,dash,0.019926,dash,dash,dash,dash,dash,dash
1264,2021-03-01,unus-sed-leo,0.0124284,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1265,2021-02-01,unus-sed-leo,0.0125032,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1266,2021-01-01,unus-sed-leo,0.0153833,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1267,2020-12-01,unus-sed-leo,0.0159785,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1268,2020-11-01,unus-sed-leo,0.0187784,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1269,2020-10-01,unus-sed-leo,0.0191642,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1270,2020-09-01,unus-sed-leo,0.0185559,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1271,2020-08-01,unus-sed-leo,0.0197225,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1272,2020-07-01,unus-sed-leo,0.022283300000000002,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1273,2020-06-01,unus-sed-leo,0.021789100000000002,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1274,2020-05-01,unus-sed-leo,0.021438199999999998,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1275,2020-04-01,unus-sed-leo,0.0244189,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1276,2020-03-01,unus-sed-leo,0.0197074,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1277,2020-02-01,unus-sed-leo,0.0183096,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1278,2020-01-01,unus-sed-leo,0.0215539,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1279,2019-12-01,unus-sed-leo,0.0221963,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1280,2019-11-01,unus-sed-leo,0.0208356,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1281,2019-10-01,unus-sed-leo,0.0226917,unus-sed-leo,leo,unus-sed-leo,leo,unus-sed-leo,leo
1282,2021-03-01,celsius,0.00950672,celsius,cel,celsius,cel,celsius,cel
1283,2021-02-01,celsius,0.0117198,celsius,cel,celsius,cel,celsius,cel
1284,2021-01-01,celsius,0.0138888,celsius,cel,celsius,cel,celsius,cel
1285,2021-03-01,revain,0.009222280000000001,revain,rev,revain,rev,revain,rev
1286,2021-02-01,revain,0.010920700000000002,revain,rev,revain,rev,revain,rev
1287,2021-01-01,revain,0.0131337,revain,rev,revain,rev,revain,rev
1288,2020-12-01,zcash,0.012508,zcash,zec,zcash,zec,zcash,zec
1289,2020-11-01,zcash,0.0129643,zcash,zec,zcash,zec,zcash,zec
1290,2020-10-01,zcash,0.013261499999999999,zcash,zec,zcash,zec,zcash,zec
1291,2020-09-01,zcash,0.0146118,zcash,zec,zcash,zec,zcash,zec
1292,2020-08-01,zcash,0.0149748,zcash,zec,zcash,zec,zcash,zec
1293,2020-07-01,zcash,0.0142685,zcash,zec,zcash,zec,zcash,zec
1294,2020-06-01,zcash,0.0138706,zcash,zec,zcash,zec,zcash,zec
1295,2020-05-01,zcash,0.0132453,zcash,zec,zcash,zec,zcash,zec
1296,2020-04-01,zcash,0.013161400000000002,zcash,zec,zcash,zec,zcash,zec
1297,2020-03-01,zcash,0.013513200000000001,zcash,zec,zcash,zec,zcash,zec
1298,2020-02-01,zcash,0.0149383,zcash,zec,zcash,zec,zcash,zec
1299,2020-01-01,zcash,0.0114812,zcash,zec,zcash,zec,zcash,zec
1300,2019-12-01,zcash,0.010888199999999999,zcash,zec,zcash,zec,zcash,zec
1301,2019-11-01,zcash,0.011334599999999998,zcash,zec,zcash,zec,zcash,zec
1302,2019-10-01,zcash,0.012121999999999999,zcash,zec,zcash,zec,zcash,zec
1303,2019-09-01,zcash,0.0125355,zcash,zec,zcash,zec,zcash,zec
1304,2019-08-01,zcash,0.0136741,zcash,zec,zcash,zec,zcash,zec
1305,2019-07-01,zcash,0.014937400000000002,zcash,zec,zcash,zec,zcash,zec
1306,2019-06-01,zcash,0.0143981,zcash,zec,zcash,zec,zcash,zec
1307,2019-05-01,zcash,0.014357,zcash,zec,zcash,zec,zcash,zec
1308,2019-04-01,zcash,0.0146604,zcash,zec,zcash,zec,zcash,zec
1309,2019-03-01,zcash,0.0147861,zcash,zec,zcash,zec,zcash,zec
1310,2019-02-01,zcash,0.0153788,zcash,zec,zcash,zec,zcash,zec
1311,2019-01-01,zcash,0.0155996,zcash,zec,zcash,zec,zcash,zec
1312,2018-12-01,zcash,0.0169343,zcash,zec,zcash,zec,zcash,zec
1313,2018-11-01,zcash,0.016128,zcash,zec,zcash,zec,zcash,zec
1314,2018-10-01,zcash,0.015899,zcash,zec,zcash,zec,zcash,zec
1315,2018-09-01,zcash,0.0165126,zcash,zec,zcash,zec,zcash,zec
1316,2018-08-01,zcash,0.0164697,zcash,zec,zcash,zec,zcash,zec
1317,2018-07-01,zcash,0.014843900000000002,zcash,zec,zcash,zec,zcash,zec
1318,2018-06-01,zcash,0.0158427,zcash,zec,zcash,zec,zcash,zec
1319,2018-05-01,zcash,0.014055200000000002,zcash,zec,zcash,zec,zcash,zec
1320,2018-04-01,zcash,0.0141726,zcash,zec,zcash,zec,zcash,zec
1321,2018-03-01,zcash,0.015299400000000001,zcash,zec,zcash,zec,zcash,zec
1322,2018-02-01,zcash,0.0136386,zcash,zec,zcash,zec,zcash,zec
1323,2018-01-31,zcash,0.0136386,zcash,zec,zcash,zec,zcash,zec
1324,2018-01-19,zcash,0.0143239,zcash,zec,zcash,zec,zcash,zec
1325,2018-01-01,zcash,0.0142292,zcash,zec,zcash,zec,zcash,zec
1326,2017-12-01,zcash,0.017862199999999998,zcash,zec,zcash,zec,zcash,zec
1327,2017-11-01,zcash,0.0180223,zcash,zec,zcash,zec,zcash,zec
1328,2017-10-01,zcash,0.0191219,zcash,zec,zcash,zec,zcash,zec
1329,2017-09-01,zcash,0.0167691,zcash,zec,zcash,zec,zcash,zec
1330,2017-08-01,zcash,0.018417600000000003,zcash,zec,zcash,zec,zcash,zec
1331,2017-07-01,zcash,0.0205382,zcash,zec,zcash,zec,zcash,zec
1332,2017-06-01,zcash,0.0188869,zcash,zec,zcash,zec,zcash,zec
1333,2017-05-01,zcash,0.01798,zcash,zec,zcash,zec,zcash,zec
1334,2017-04-01,zcash,0.0182476,zcash,zec,zcash,zec,zcash,zec
1335,2017-03-01,zcash,0.014386900000000001,zcash,zec,zcash,zec,zcash,zec
1336,2017-02-01,zcash,0.0145414,zcash,zec,zcash,zec,zcash,zec
1337,2017-01-01,zcash,0.0128613,zcash,zec,zcash,zec,zcash,zec
1338,2020-12-01,yearn-finance,0.012225,yearn-finance,yfi,yearn-finance,yfi,yearn-finance,yfi
1339,2020-11-01,yearn-finance,0.009356600000000001,yearn-finance,yfi,yearn-finance,yfi,yearn-finance,yfi
1340,2020-10-01,yearn-finance,0.015442,yearn-finance,yfi,yearn-finance,yfi,yearn-finance,yfi
1341,2020-09-01,maker,0.0135978,maker,mkr,maker,mkr,maker,mkr
1342,2020-08-01,maker,0.0131681,maker,mkr,maker,mkr,maker,mkr
1343,2020-07-01,maker,0.0138324,maker,mkr,maker,mkr,maker,mkr
1344,2020-06-01,maker,0.0136392,maker,mkr,maker,mkr,maker,mkr
1345,2020-05-01,maker,0.0121105,maker,mkr,maker,mkr,maker,mkr
1346,2020-04-01,maker,0.013090500000000001,maker,mkr,maker,mkr,maker,mkr
1347,2020-03-01,maker,0.0148755,maker,mkr,maker,mkr,maker,mkr
1348,2020-02-01,maker,0.014374,maker,mkr,maker,mkr,maker,mkr
1349,2020-01-01,maker,0.0157985,maker,mkr,maker,mkr,maker,mkr
1350,2019-12-01,maker,0.0164705,maker,mkr,maker,mkr,maker,mkr
1351,2019-11-01,maker,0.0154984,maker,mkr,maker,mkr,maker,mkr
1352,2019-10-01,maker,0.0149856,maker,mkr,maker,mkr,maker,mkr
1353,2019-09-01,maker,0.0150267,maker,mkr,maker,mkr,maker,mkr
1354,2019-08-01,maker,0.0152244,maker,mkr,maker,mkr,maker,mkr
1355,2019-07-01,maker,0.0145164,maker,mkr,maker,mkr,maker,mkr
1356,2019-06-01,maker,0.0157809,maker,mkr,maker,mkr,maker,mkr
1357,2019-05-01,maker,0.0170799,maker,mkr,maker,mkr,maker,mkr
1358,2019-04-01,maker,0.0209494,maker,mkr,maker,mkr,maker,mkr
1359,2019-03-01,maker,0.0217881,maker,mkr,maker,mkr,maker,mkr
1360,2019-02-01,maker,0.0149657,maker,mkr,maker,mkr,maker,mkr
1361,2019-01-01,maker,0.0152328,maker,mkr,maker,mkr,maker,mkr
1362,2018-12-01,maker,0.0135013,maker,mkr,maker,mkr,maker,mkr
1363,2018-11-01,maker,0.0140099,maker,mkr,maker,mkr,maker,mkr
1364,2018-10-01,maker,0.0114371,maker,mkr,maker,mkr,maker,mkr
1365,2020-09-01,compound,0.0130467,compound,comp,compound,comp,compound,comp
1366,2020-08-01,compound,0.0103274,compound,comp,compound,comp,compound,comp
1367,2020-07-01,compound,0.014957499999999999,compound,comp,compound,comp,compound,comp
1368,2020-09-01,ontology,0.012949800000000001,ontology,ont,ontology,ont,ontology,ont
1369,2020-08-01,ontology,0.012414000000000001,ontology,ont,ontology,ont,ontology,ont
1370,2020-07-01,ontology,0.0130062,ontology,ont,ontology,ont,ontology,ont
1371,2020-06-01,ontology,0.012390000000000002,ontology,ont,ontology,ont,ontology,ont
1372,2020-05-01,ontology,0.0117791,ontology,ont,ontology,ont,ontology,ont
1373,2020-04-01,ontology,0.0117851,ontology,ont,ontology,ont,ontology,ont
1374,2020-03-01,ontology,0.013141799999999999,ontology,ont,ontology,ont,ontology,ont
1375,2020-02-01,ontology,0.0135964,ontology,ont,ontology,ont,ontology,ont
1376,2020-01-01,ontology,0.0137983,ontology,ont,ontology,ont,ontology,ont
1377,2019-12-01,ontology,0.0145464,ontology,ont,ontology,ont,ontology,ont
1378,2019-11-01,ontology,0.0144871,ontology,ont,ontology,ont,ontology,ont
1379,2019-10-01,ontology,0.0129252,ontology,ont,ontology,ont,ontology,ont
1380,2019-09-01,ontology,0.0134058,ontology,ont,ontology,ont,ontology,ont
1381,2019-08-01,ontology,0.014276899999999999,ontology,ont,ontology,ont,ontology,ont
1382,2019-07-01,ontology,0.015108100000000001,ontology,ont,ontology,ont,ontology,ont
1383,2019-06-01,ontology,0.0160677,ontology,ont,ontology,ont,ontology,ont
1384,2019-05-01,ontology,0.0170843,ontology,ont,ontology,ont,ontology,ont
1385,2019-04-01,ontology,0.0193939,ontology,ont,ontology,ont,ontology,ont
1386,2019-03-01,ontology,0.0143984,ontology,ont,ontology,ont,ontology,ont
1387,2019-02-01,ontology,0.012033199999999999,ontology,ont,ontology,ont,ontology,ont
1388,2019-01-01,ontology,0.011598800000000001,ontology,ont,ontology,ont,ontology,ont
1389,2018-12-01,ontology,0.0129724,ontology,ont,ontology,ont,ontology,ont
1390,2018-11-01,ontology,0.012299299999999999,ontology,ont,ontology,ont,ontology,ont
1391,2018-10-01,ontology,0.011809,ontology,ont,ontology,ont,ontology,ont
1392,2018-09-01,ontology,0.0132331,ontology,ont,ontology,ont,ontology,ont
1393,2018-08-01,ontology,0.0119556,ontology,ont,ontology,ont,ontology,ont
1394,2018-07-01,ontology,0.0158143,ontology,ont,ontology,ont,ontology,ont
1395,2018-06-01,ontology,0.013666000000000001,ontology,ont,ontology,ont,ontology,ont
1396,2018-05-01,ontology,0.011134900000000001,ontology,ont,ontology,ont,ontology,ont
1397,2018-04-01,ontology,0.0110438,ontology,ont,ontology,ont,ontology,ont
1398,2020-09-01,basic-attention-token,0.011749400000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1399,2020-08-01,basic-attention-token,0.010786100000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1400,2020-07-01,basic-attention-token,0.012396400000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1401,2020-06-01,basic-attention-token,0.0111356,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1402,2020-05-01,basic-attention-token,0.010744,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1403,2020-04-01,basic-attention-token,0.010885400000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1404,2020-03-01,basic-attention-token,0.011111800000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1405,2020-02-01,basic-attention-token,0.0110454,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1406,2020-01-01,basic-attention-token,0.011947700000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1407,2019-12-01,basic-attention-token,0.0118875,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1408,2019-11-01,basic-attention-token,0.011813100000000002,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1409,2019-10-01,basic-attention-token,0.010545800000000001,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1410,2019-09-01,basic-attention-token,0.0106058,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1411,2019-08-01,basic-attention-token,0.0110777,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1412,2019-07-01,basic-attention-token,0.010966400000000001,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1413,2019-06-01,basic-attention-token,0.012340199999999999,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1414,2019-05-01,basic-attention-token,0.0159676,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1415,2019-04-01,basic-attention-token,0.013780500000000001,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1416,2019-03-01,basic-attention-token,0.011918400000000001,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1417,2019-02-01,basic-attention-token,0.0107927,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1418,2019-01-01,basic-attention-token,0.0110267,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1419,2017-12-01,basic-attention-token,0.00779837,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1420,2017-11-01,basic-attention-token,0.010618,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1421,2017-10-01,basic-attention-token,0.0119722,basic-attention-token,bat,basic-attention-token,bat,basic-attention-token,bat
1422,2020-09-01,hedgetrade,0.011166400000000002,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1423,2020-08-01,hedgetrade,0.011408,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1424,2020-07-01,hedgetrade,0.0135639,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1425,2020-06-01,hedgetrade,0.0160218,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1426,2020-05-01,hedgetrade,0.0163694,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1427,2020-04-01,hedgetrade,0.0165414,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1428,2020-03-01,hedgetrade,0.0171424,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1429,2020-02-01,hedgetrade,0.0168509,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1430,2020-01-01,hedgetrade,0.0165977,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1431,2019-12-01,hedgetrade,0.010525500000000002,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1432,2019-11-01,hedgetrade,0.00977506,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1433,2019-10-01,hedgetrade,0.010519700000000002,hedgetrade,hedg,hedgetrade,hedg,hedgetrade,hedg
1434,2020-07-01,okb,0.0111412,okb,okb,okb,okb,okb,okb
1435,2020-06-01,okb,0.0111637,okb,okb,okb,okb,okb,okb
1436,2020-05-01,okb,0.0117471,okb,okb,okb,okb,okb,okb
1437,2020-04-01,okb,0.0121156,okb,okb,okb,okb,okb,okb
1438,2020-03-01,okb,0.0119013,okb,okb,okb,okb,okb,okb
1439,2019-11-01,ripple,0.07473060000000001,ripple,xla,ripple,xla,ripple,xla
1440,2019-10-01,ripple,0.072995,ripple,xla,ripple,xla,ripple,xla
1441,2019-09-01,ripple,0.0724037,ripple,xla,ripple,xla,ripple,xla
1442,2019-08-01,ripple,0.0730218,ripple,xla,ripple,xla,ripple,xla
1443,2019-07-01,ripple,0.07445739999999999,ripple,xla,ripple,xla,ripple,xla
1444,2019-06-01,ripple,0.0795863,ripple,xla,ripple,xla,ripple,xla
1445,2019-05-01,ripple,0.08285719999999999,ripple,xla,ripple,xla,ripple,xla
1446,2019-04-01,ripple,0.0887253,ripple,xla,ripple,xla,ripple,xla
1447,2019-03-01,ripple,0.0957587,ripple,xla,ripple,xla,ripple,xla
1448,2019-02-01,ripple,0.103097,ripple,xla,ripple,xla,ripple,xla
1449,2019-01-01,ripple,0.103356,ripple,xla,ripple,xla,ripple,xla
1450,2018-12-01,ripple,0.10185600000000002,ripple,xla,ripple,xla,ripple,xla
1451,2018-11-01,ripple,0.08810240000000001,ripple,xla,ripple,xla,ripple,xla
1452,2018-10-01,ripple,0.08951840000000001,ripple,xla,ripple,xla,ripple,xla
1453,2018-09-01,ripple,0.07265590000000001,ripple,xla,ripple,xla,ripple,xla
1454,2018-08-01,ripple,0.0714575,ripple,xla,ripple,xla,ripple,xla
1455,2018-07-01,ripple,0.0759645,ripple,xla,ripple,xla,ripple,xla
1456,2018-06-01,ripple,0.0749749,ripple,xla,ripple,xla,ripple,xla
1457,2018-05-01,ripple,0.0773966,ripple,xla,ripple,xla,ripple,xla
1458,2018-04-01,ripple,0.0771131,ripple,xla,ripple,xla,ripple,xla
1459,2018-03-01,ripple,0.08053010000000001,ripple,xla,ripple,xla,ripple,xla
1460,2018-02-01,ripple,0.0814599,ripple,xla,ripple,xla,ripple,xla
1461,2018-01-31,ripple,0.0814599,ripple,xla,ripple,xla,ripple,xla
1462,2018-01-19,ripple,0.0868807,ripple,xla,ripple,xla,ripple,xla
1463,2018-01-01,ripple,0.08723879999999999,ripple,xla,ripple,xla,ripple,xla
1464,2017-12-01,ripple,0.0593776,ripple,xla,ripple,xla,ripple,xla
1465,2017-11-01,ripple,0.0665674,ripple,xla,ripple,xla,ripple,xla
1466,2017-10-01,ripple,0.0676138,ripple,xla,ripple,xla,ripple,xla
1467,2017-09-01,ripple,0.066407,ripple,xla,ripple,xla,ripple,xla
1468,2017-08-01,ripple,0.08154769999999999,ripple,xla,ripple,xla,ripple,xla
1469,2017-07-01,ripple,0.09381840000000001,ripple,xla,ripple,xla,ripple,xla
1470,2017-06-01,ripple,0.10789,ripple,xla,ripple,xla,ripple,xla
1471,2017-05-01,ripple,0.0727551,ripple,xla,ripple,xla,ripple,xla
1472,2017-04-01,ripple,0.049943999999999995,ripple,xla,ripple,xla,ripple,xla
1473,2017-03-01,ripple,0.0427149,ripple,xla,ripple,xla,ripple,xla
1474,2017-02-01,ripple,0.0484823,ripple,xla,ripple,xla,ripple,xla
1475,2017-01-01,ripple,0.050499,ripple,xla,ripple,xla,ripple,xla
1476,2016-12-01,ripple,0.0568507,ripple,xla,ripple,xla,ripple,xla
1477,2016-11-01,ripple,0.0614042,ripple,xla,ripple,xla,ripple,xla
1478,2016-10-01,ripple,0.0617812,ripple,xla,ripple,xla,ripple,xla
1479,2016-09-01,ripple,0.0542703,ripple,xla,ripple,xla,ripple,xla
1480,2016-08-01,ripple,0.0532474,ripple,xla,ripple,xla,ripple,xla
1481,2016-07-01,ripple,0.060426900000000006,ripple,xla,ripple,xla,ripple,xla
1482,2016-06-01,ripple,0.0648996,ripple,xla,ripple,xla,ripple,xla
1483,2016-05-01,ripple,0.0788423,ripple,xla,ripple,xla,ripple,xla
1484,2016-04-01,ripple,0.0809297,ripple,xla,ripple,xla,ripple,xla
1485,2016-03-01,ripple,0.0898172,ripple,xla,ripple,xla,ripple,xla
1486,2016-02-01,ripple,0.0906985,ripple,xla,ripple,xla,ripple,xla
1487,2016-01-01,ripple,0.09486330000000001,ripple,xla,ripple,xla,ripple,xla
1488,2015-12-01,ripple,0.0811445,ripple,xla,ripple,xla,ripple,xla
1489,2015-11-01,ripple,0.0870891,ripple,xla,ripple,xla,ripple,xla
1490,2015-10-01,ripple,0.105729,ripple,xla,ripple,xla,ripple,xla
1491,2015-09-01,ripple,0.112654,ripple,xla,ripple,xla,ripple,xla
1492,2015-08-01,ripple,0.10971299999999999,ripple,xla,ripple,xla,ripple,xla
1493,2015-07-01,ripple,0.13302,ripple,xla,ripple,xla,ripple,xla
1494,2015-06-01,ripple,0.119581,ripple,xla,ripple,xla,ripple,xla
1495,2015-05-01,ripple,0.129746,ripple,xla,ripple,xla,ripple,xla
1496,2015-04-01,ripple,0.131102,ripple,xla,ripple,xla,ripple,xla
1497,2015-03-01,ripple,0.157276,ripple,xla,ripple,xla,ripple,xla
1498,2015-02-01,ripple,0.164854,ripple,xla,ripple,xla,ripple,xla
1499,2015-01-01,ripple,0.17514500000000002,ripple,xla,ripple,xla,ripple,xla
1500,2019-09-01,qtum,0.00976066,qtum,qtum,qtum,qtum,qtum,qtum
1501,2019-08-01,qtum,0.0105844,qtum,qtum,qtum,qtum,qtum,qtum
1502,2019-07-01,qtum,0.0117157,qtum,qtum,qtum,qtum,qtum,qtum
1503,2019-06-01,qtum,0.0104405,qtum,qtum,qtum,qtum,qtum,qtum
1504,2019-05-01,qtum,0.010766,qtum,qtum,qtum,qtum,qtum,qtum
1505,2019-04-01,qtum,0.0121168,qtum,qtum,qtum,qtum,qtum,qtum
1506,2019-03-01,qtum,0.011459500000000001,qtum,qtum,qtum,qtum,qtum,qtum
1507,2019-02-01,qtum,0.011718,qtum,qtum,qtum,qtum,qtum,qtum
1508,2019-01-01,qtum,0.012168600000000002,qtum,qtum,qtum,qtum,qtum,qtum
1509,2018-12-01,qtum,0.0113645,qtum,qtum,qtum,qtum,qtum,qtum
1510,2018-11-01,qtum,0.0122104,qtum,qtum,qtum,qtum,qtum,qtum
1511,2018-10-01,qtum,0.0114705,qtum,qtum,qtum,qtum,qtum,qtum
1512,2018-09-01,qtum,0.0126572,qtum,qtum,qtum,qtum,qtum,qtum
1513,2018-08-01,qtum,0.014075899999999999,qtum,qtum,qtum,qtum,qtum,qtum
1514,2018-07-01,qtum,0.015449500000000001,qtum,qtum,qtum,qtum,qtum,qtum
1515,2018-06-01,qtum,0.016807700000000002,qtum,qtum,qtum,qtum,qtum,qtum
1516,2018-05-01,qtum,0.0183324,qtum,qtum,qtum,qtum,qtum,qtum
1517,2018-04-01,qtum,0.0190172,qtum,qtum,qtum,qtum,qtum,qtum
1518,2018-03-01,qtum,0.0187877,qtum,qtum,qtum,qtum,qtum,qtum
1519,2018-02-01,qtum,0.0199066,qtum,qtum,qtum,qtum,qtum,qtum
1520,2018-01-31,qtum,0.0199066,qtum,qtum,qtum,qtum,qtum,qtum
1521,2018-01-19,qtum,0.0198145,qtum,qtum,qtum,qtum,qtum,qtum
1522,2018-01-01,qtum,0.0230029,qtum,qtum,qtum,qtum,qtum,qtum
1523,2017-12-01,qtum,0.0192004,qtum,qtum,qtum,qtum,qtum,qtum
1524,2017-11-01,qtum,0.0207336,qtum,qtum,qtum,qtum,qtum,qtum
1525,2017-10-01,qtum,0.0190288,qtum,qtum,qtum,qtum,qtum,qtum
1526,2019-09-01,bitcoin-gold,0.00942019,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1527,2019-08-01,bitcoin-gold,0.0111523,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1528,2019-07-01,bitcoin-gold,0.0121954,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1529,2019-06-01,bitcoin-gold,0.0133795,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1530,2019-05-01,bitcoin-gold,0.012269000000000002,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1531,2019-04-01,bitcoin-gold,0.0117201,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1532,2019-03-01,bitcoin-gold,0.0124426,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1533,2019-02-01,bitcoin-gold,0.012054700000000002,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1534,2019-01-01,bitcoin-gold,0.0133135,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1535,2018-12-01,bitcoin-gold,0.015009600000000001,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1536,2018-11-01,bitcoin-gold,0.0139991,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1537,2018-10-01,bitcoin-gold,0.0127833,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1538,2018-09-01,bitcoin-gold,0.0119398,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1539,2018-08-01,bitcoin-gold,0.0122472,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1540,2018-07-01,bitcoin-gold,0.0116728,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1541,2018-06-01,bitcoin-gold,0.0134074,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1542,2018-05-01,bitcoin-gold,0.015102500000000001,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1543,2018-04-01,bitcoin-gold,0.0153564,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1544,2018-03-01,bitcoin-gold,0.0186159,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1545,2018-02-01,bitcoin-gold,0.0201104,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1546,2018-01-31,bitcoin-gold,0.0201104,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1547,2018-01-19,bitcoin-gold,0.021006900000000002,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1548,2018-01-01,bitcoin-gold,0.025227100000000002,bitcoin-gold,btg,bitcoin-gold,btg,bitcoin-gold,btg
1549,2019-09-01,omisego,0.00851394,omisego,no result,omisego,no result,omisego,omg
