,Date,Open,High,Low,Close,Open Interest,SMAVG (15),date,price,log return future,log return CRIX
227,2019-10-18,8185.0,8185.0,7930.0,8045.0,904.0,941.0,2019-10-18,18063.8869801902,0.007973056649511591,0.013316994126263602
228,2019-10-17,8120.0,8205.0,8025.0,8155.0,936.0,898.0,2019-10-17,17824.9249627651,-0.020719814973616985,-0.021806575377491304
229,2019-10-16,8290.0,8290.0,8015.0,8040.0,921.0,864.0,2019-10-16,18217.8946216327,-0.021480539516759396,-0.019716070263523996
230,2019-10-15,8470.0,8470.0,8260.0,8285.0,936.0,881.0,2019-10-15,18580.6441590359,0.008298802814695064,0.00946791740084846
231,2019-10-14,8400.0,8470.0,8385.0,8470.0,941.0,946.0,2019-10-14,18405.5543308395,-0.027012799246068645,-0.02939756043630323
232,2019-10-11,8630.0,8815.0,8400.0,8465.0,940.0,1039.0,2019-10-11,18954.6644300406,-0.008653068124815819,-0.005715720101344439
233,2019-10-10,8705.0,8780.0,8570.0,8705.0,941.0,1177.0,2019-10-10,19063.314196571,0.047642058417600025,0.046630311341062596
234,2019-10-09,8300.0,8865.0,8265.0,8740.0,973.0,1316.0,2019-10-09,18194.7929966913,-0.005407042311246166,0.0004054439065344911
235,2019-10-08,8345.0,8460.0,8250.0,8270.0,939.0,1466.0,2019-10-08,18187.4175240114,0.030415969984199966,0.04175557975015427
236,2019-10-07,8095.0,8400.0,7880.0,8330.0,953.0,1616.0,2019-10-07,17443.628105359,-0.00861013929282995,-0.032464290177719714
237,2019-10-04,8165.0,8275.0,8130.0,8290.0,943.0,1768.0,2019-10-04,18019.2155777596,-0.021206489948226936,-0.02056771214098407
238,2019-10-03,8340.0,8340.0,8180.0,8245.0,943.0,1926.0,2019-10-03,18393.6672233095,-0.008952611272113938,0.0
239,2019-10-02,8415.0,8415.0,8280.0,8355.0,953.0,2097.0,2019-10-02,18393.6672233095,0.005361943141385373,0.008989333184199162
240,2019-10-01,8370.0,8635.0,8320.0,8400.0,956.0,2247.0,2019-10-01,18229.0613770139,0.02235067367828567,0.031633438583273436
241,2019-09-30,8185.0,8460.0,7800.0,8405.0,943.0,2403.0,2019-09-30,17661.4387443565,0.012292717794028052,-0.002446433966996109
242,2019-09-27,8085.0,8140.0,7940.0,8004.0,257.0,2571.0,2019-09-27,17704.6991833341,-0.05181882108558142,-0.03978934788100537
243,2019-09-26,8515.0,8670.0,7710.0,8145.0,426.0,2795.0,2019-09-26,18423.360335165,-0.018039476677798896,-0.031355801324076726
