,Date,PX_LAST,contract_name
839,2018-01-30 21:00:00+00:00,9990,BTCH18 Curncy
840,2018-01-29 21:00:00+00:00,11215,BTCH18 Curncy
841,2018-01-26 21:00:00+00:00,10985,BTCH18 Curncy
842,2018-01-25 21:00:00+00:00,11200,BTCG18 Curncy
843,2018-01-24 21:00:00+00:00,11155,BTCG18 Curncy
844,2018-01-23 21:00:00+00:00,11130,BTCG18 Curncy
845,2018-01-22 21:00:00+00:00,10390,BTCG18 Curncy
846,2018-01-19 21:00:00+00:00,11430,BTCG18 Curncy
847,2018-01-18 21:00:00+00:00,11870,BTCG18 Curncy
848,2018-01-17 21:00:00+00:00,11010,BTCG18 Curncy
849,2018-01-16 21:00:00+00:00,11210,BTCG18 Curncy
850,2018-01-12 21:00:00+00:00,13970,BTCG18 Curncy
851,2018-01-11 21:00:00+00:00,13390,BTCG18 Curncy
852,2018-01-10 21:00:00+00:00,14460,BTCG18 Curncy
853,2018-01-09 21:00:00+00:00,14770,BTCG18 Curncy
854,2018-01-08 21:00:00+00:00,14945,BTCG18 Curncy
855,2018-01-05 21:00:00+00:00,16580,BTCG18 Curncy
856,2018-01-04 21:00:00+00:00,14955,BTCG18 Curncy
857,2018-01-03 21:00:00+00:00,15030,BTCG18 Curncy
858,2018-01-02 21:00:00+00:00,14935,BTCG18 Curncy
859,2017-12-29 21:00:00+00:00,14490,BTCG18 Curncy
860,2017-12-28 21:00:00+00:00,13745,BTCF18 Curncy
861,2017-12-27 21:00:00+00:00,14690,BTCF18 Curncy
862,2017-12-26 21:00:00+00:00,15785,BTCF18 Curncy
863,2017-12-22 21:00:00+00:00,14135,BTCF18 Curncy
864,2017-12-21 21:00:00+00:00,15330,BTCF18 Curncy
865,2017-12-20 21:00:00+00:00,17040,BTCF18 Curncy
866,2017-12-19 21:00:00+00:00,18200,BTCF18 Curncy
867,2017-12-18 21:00:00+00:00,19100,BTCF18 Curncy
868,2017-12-15 21:00:00+00:00,19500,BTCF18 Curncy
