,Date,PX_LAST,contract_name
601,2019-01-09,3980,BTCG19 Curncy
602,2019-01-08,3975,BTCG19 Curncy
603,2019-01-07,3970,BTCG19 Curncy
604,2019-01-04,3730,BTCG19 Curncy
605,2019-01-03,3745,BTCG19 Curncy
606,2019-01-02,3815,BTCG19 Curncy
607,2018-12-31,3635,BTCG19 Curncy
608,2018-12-28,3845,BTCG19 Curncy
609,2018-12-27,3545,BTCF19 Curncy
610,2018-12-26,3755,BTCF19 Curncy
611,2018-12-24,4060,BTCF19 Curncy
612,2018-12-21,3765,BTCF19 Curncy
613,2018-12-20,3870,BTCF19 Curncy
614,2018-12-19,3685,BTCF19 Curncy
615,2018-12-18,3490,BTCF19 Curncy
616,2018-12-17,3530,BTCF19 Curncy
617,2018-12-14,3135,BTCF19 Curncy
618,2018-12-13,3210,BTCF19 Curncy
619,2018-12-12,3410,BTCF19 Curncy
620,2018-12-11,3310,BTCF19 Curncy
621,2018-12-10,3360,BTCF19 Curncy
622,2018-12-07,3280,BTCF19 Curncy
623,2018-12-06,3590,BTCF19 Curncy
624,2018-12-05,3695,BTCF19 Curncy
625,2018-12-04,3830,BTCF19 Curncy
626,2018-12-03,3795,BTCF19 Curncy
627,2018-11-30,3925,BTCF19 Curncy
628,2018-11-29,4175,BTCZ18 Curncy
629,2018-11-28,4285,BTCZ18 Curncy
630,2018-11-27,3700,BTCZ18 Curncy
631,2018-11-26,3605,BTCZ18 Curncy
632,2018-11-23,4175,BTCZ18 Curncy
633,2018-11-21,4375,BTCZ18 Curncy
634,2018-11-20,4225,BTCZ18 Curncy
635,2018-11-19,4815,BTCZ18 Curncy
636,2018-11-16,5425,BTCZ18 Curncy
637,2018-11-15,5405,BTCZ18 Curncy
638,2018-11-14,5355,BTCZ18 Curncy
639,2018-11-13,6280,BTCZ18 Curncy
640,2018-11-12,6320,BTCZ18 Curncy
641,2018-11-09,6330,BTCZ18 Curncy
642,2018-11-08,6410,BTCZ18 Curncy
643,2018-11-07,6500,BTCZ18 Curncy
644,2018-11-06,6410,BTCZ18 Curncy
645,2018-11-05,6385,BTCZ18 Curncy
646,2018-11-02,6345,BTCZ18 Curncy
647,2018-11-01,6305,BTCZ18 Curncy
648,2018-10-31,6290,BTCZ18 Curncy
649,2018-10-30,6245,BTCZ18 Curncy
650,2018-10-29,6235,BTCZ18 Curncy
651,2018-10-26,6390,BTCZ18 Curncy
652,2018-10-25,6405,BTCX18 Curncy
653,2018-10-24,6415,BTCX18 Curncy
654,2018-10-23,6390,BTCX18 Curncy
655,2018-10-22,6390,BTCX18 Curncy
656,2018-10-19,6380,BTCX18 Curncy
657,2018-10-18,6385,BTCX18 Curncy
658,2018-10-17,6420,BTCX18 Curncy
659,2018-10-16,6420,BTCX18 Curncy
660,2018-10-15,6375,BTCX18 Curncy
661,2018-10-12,6180,BTCX18 Curncy
662,2018-10-11,6175,BTCX18 Curncy
663,2018-10-10,6540,BTCX18 Curncy
664,2018-10-09,6580,BTCX18 Curncy
665,2018-10-08,6625,BTCX18 Curncy
666,2018-10-05,6535,BTCX18 Curncy
667,2018-10-04,6555,BTCX18 Curncy
668,2018-10-03,6420,BTCX18 Curncy
669,2018-10-02,6510,BTCX18 Curncy
670,2018-10-01,6535,BTCX18 Curncy
671,2018-09-28,6660,BTCX18 Curncy
672,2018-09-27,6645,BTCV18 Curncy
673,2018-09-26,6475,BTCV18 Curncy
674,2018-09-25,6350,BTCV18 Curncy
675,2018-09-24,6610,BTCV18 Curncy
676,2018-09-21,6735,BTCV18 Curncy
677,2018-09-20,6395,BTCV18 Curncy
678,2018-09-19,6375,BTCV18 Curncy
679,2018-09-18,6275,BTCV18 Curncy
680,2018-09-17,6230,BTCV18 Curncy
681,2018-09-14,6525,BTCV18 Curncy
682,2018-09-13,6430,BTCV18 Curncy
683,2018-09-12,6285,BTCV18 Curncy
684,2018-09-11,6230,BTCV18 Curncy
685,2018-09-10,6260,BTCV18 Curncy
686,2018-09-07,6385,BTCV18 Curncy
687,2018-09-06,6430,BTCV18 Curncy
688,2018-09-05,6905,BTCV18 Curncy
689,2018-09-04,7355,BTCV18 Curncy
690,2018-08-31,7040,BTCV18 Curncy
691,2018-08-30,6805,BTCU18 Curncy
692,2018-08-29,6995,BTCU18 Curncy
693,2018-08-28,7080,BTCU18 Curncy
694,2018-08-27,6715,BTCU18 Curncy
695,2018-08-24,6595,BTCU18 Curncy
696,2018-08-23,6395,BTCU18 Curncy
697,2018-08-22,6405,BTCU18 Curncy
698,2018-08-21,6420,BTCU18 Curncy
699,2018-08-20,6430,BTCU18 Curncy
700,2018-08-17,6480,BTCU18 Curncy
701,2018-08-16,6410,BTCU18 Curncy
702,2018-08-15,6370,BTCU18 Curncy
703,2018-08-14,6075,BTCU18 Curncy
704,2018-08-13,6230,BTCU18 Curncy
705,2018-08-10,6395,BTCU18 Curncy
706,2018-08-09,6465,BTCU18 Curncy
707,2018-08-08,6330,BTCU18 Curncy
708,2018-08-07,6975,BTCU18 Curncy
709,2018-08-06,6925,BTCU18 Curncy
710,2018-08-03,7365,BTCU18 Curncy
711,2018-08-02,7525,BTCU18 Curncy
712,2018-08-01,7540,BTCU18 Curncy
713,2018-07-31,7725,BTCU18 Curncy
714,2018-07-30,8100,BTCU18 Curncy
715,2018-07-27,8215,BTCU18 Curncy
716,2018-07-26,8255,BTCQ18 Curncy
717,2018-07-25,8135,BTCQ18 Curncy
718,2018-07-24,8265,BTCQ18 Curncy
719,2018-07-23,7755,BTCQ18 Curncy
720,2018-07-20,7350,BTCQ18 Curncy
721,2018-07-19,7465,BTCQ18 Curncy
722,2018-07-18,7405,BTCQ18 Curncy
723,2018-07-17,7315,BTCQ18 Curncy
724,2018-07-16,6675,BTCQ18 Curncy
725,2018-07-13,6165,BTCQ18 Curncy
726,2018-07-12,6165,BTCQ18 Curncy
727,2018-07-11,6335,BTCQ18 Curncy
728,2018-07-10,6365,BTCQ18 Curncy
729,2018-07-09,6700,BTCQ18 Curncy
730,2018-07-06,6570,BTCQ18 Curncy
731,2018-07-05,6515,BTCQ18 Curncy
732,2018-07-03,6590,BTCQ18 Curncy
733,2018-07-02,6630,BTCQ18 Curncy
734,2018-06-29,5880,BTCQ18 Curncy
735,2018-06-28,6065,BTCN18 Curncy
736,2018-06-27,6135,BTCN18 Curncy
737,2018-06-26,6165,BTCN18 Curncy
738,2018-06-25,6255,BTCN18 Curncy
739,2018-06-22,6180,BTCN18 Curncy
740,2018-06-21,6730,BTCN18 Curncy
741,2018-06-20,6765,BTCN18 Curncy
742,2018-06-19,6755,BTCN18 Curncy
743,2018-06-18,6710,BTCN18 Curncy
744,2018-06-15,6555,BTCN18 Curncy
745,2018-06-14,6650,BTCN18 Curncy
746,2018-06-13,6295,BTCN18 Curncy
747,2018-06-12,6525,BTCN18 Curncy
748,2018-06-11,6775,BTCN18 Curncy
749,2018-06-08,7675,BTCN18 Curncy
750,2018-06-07,7720,BTCN18 Curncy
751,2018-06-06,7550,BTCN18 Curncy
752,2018-06-05,7645,BTCN18 Curncy
753,2018-06-04,7515,BTCN18 Curncy
754,2018-06-01,7460,BTCN18 Curncy
755,2018-05-31,7545,BTCM18 Curncy
756,2018-05-30,7320,BTCM18 Curncy
757,2018-05-29,7495,BTCM18 Curncy
758,2018-05-25,7440,BTCM18 Curncy
759,2018-05-24,7600,BTCM18 Curncy
760,2018-05-23,7600,BTCM18 Curncy
761,2018-05-22,8185,BTCM18 Curncy
762,2018-05-21,8390,BTCM18 Curncy
763,2018-05-18,8250,BTCM18 Curncy
764,2018-05-17,8200,BTCM18 Curncy
765,2018-05-16,8300,BTCM18 Curncy
766,2018-05-15,8580,BTCM18 Curncy
767,2018-05-14,8780,BTCM18 Curncy
768,2018-05-11,8650,BTCM18 Curncy
769,2018-05-10,9110,BTCM18 Curncy
770,2018-05-09,9300,BTCM18 Curncy
771,2018-05-08,9260,BTCM18 Curncy
772,2018-05-07,9470,BTCM18 Curncy
773,2018-05-04,9690,BTCM18 Curncy
774,2018-05-03,9685,BTCM18 Curncy
775,2018-05-02,9160,BTCM18 Curncy
776,2018-05-01,8990,BTCM18 Curncy
777,2018-04-30,9365,BTCM18 Curncy
778,2018-04-27,9095,BTCM18 Curncy
779,2018-04-26,8895,BTCK18 Curncy
780,2018-04-25,9000,BTCK18 Curncy
781,2018-04-24,9470,BTCK18 Curncy
782,2018-04-23,8860,BTCK18 Curncy
783,2018-04-20,8530,BTCK18 Curncy
784,2018-04-19,8260,BTCK18 Curncy
785,2018-04-18,8125,BTCK18 Curncy
786,2018-04-17,7885,BTCK18 Curncy
787,2018-04-16,7980,BTCK18 Curncy
788,2018-04-13,8110,BTCK18 Curncy
789,2018-04-12,7680,BTCK18 Curncy
790,2018-04-11,6915,BTCK18 Curncy
791,2018-04-10,6840,BTCK18 Curncy
792,2018-04-09,6670,BTCK18 Curncy
793,2018-04-06,6620,BTCK18 Curncy
794,2018-04-05,6760,BTCK18 Curncy
795,2018-04-04,6865,BTCK18 Curncy
796,2018-04-03,7460,BTCK18 Curncy
797,2018-04-02,6990,BTCK18 Curncy
798,2018-03-29,7335,BTCJ18 Curncy
799,2018-03-28,7900,BTCJ18 Curncy
800,2018-03-27,7915,BTCJ18 Curncy
801,2018-03-26,7930,BTCJ18 Curncy
802,2018-03-23,8625,BTCJ18 Curncy
803,2018-03-22,8630,BTCJ18 Curncy
804,2018-03-21,8900,BTCJ18 Curncy
805,2018-03-20,8950,BTCJ18 Curncy
806,2018-03-19,8415,BTCJ18 Curncy
807,2018-03-16,8580,BTCJ18 Curncy
808,2018-03-15,8255,BTCJ18 Curncy
809,2018-03-14,8285,BTCJ18 Curncy
810,2018-03-13,9080,BTCJ18 Curncy
811,2018-03-12,8930,BTCJ18 Curncy
812,2018-03-09,9030,BTCJ18 Curncy
813,2018-03-08,9420,BTCJ18 Curncy
814,2018-03-07,9805,BTCJ18 Curncy
815,2018-03-06,10665,BTCJ18 Curncy
816,2018-03-05,11650,BTCJ18 Curncy
817,2018-03-02,11085,BTCJ18 Curncy
818,2018-03-01,11080,BTCJ18 Curncy
819,2018-02-28,10665,BTCJ18 Curncy
820,2018-02-27,10670,BTCJ18 Curncy
821,2018-02-26,10275,BTCJ18 Curncy
822,2018-02-23,10000,BTCJ18 Curncy
823,2018-02-22,10095,BTCH18 Curncy
824,2018-02-21,10370,BTCH18 Curncy
825,2018-02-20,11750,BTCH18 Curncy
826,2018-02-16,10070,BTCH18 Curncy
827,2018-02-15,10135,BTCH18 Curncy
828,2018-02-14,9350,BTCH18 Curncy
829,2018-02-13,8730,BTCH18 Curncy
830,2018-02-12,8885,BTCH18 Curncy
831,2018-02-09,8600,BTCH18 Curncy
832,2018-02-08,8315,BTCH18 Curncy
833,2018-02-07,8205,BTCH18 Curncy
834,2018-02-06,7540,BTCH18 Curncy
835,2018-02-05,7230,BTCH18 Curncy
836,2018-02-02,8580,BTCH18 Curncy
837,2018-02-01,9085,BTCH18 Curncy
838,2018-01-31,10010,BTCH18 Curncy
839,2018-01-30,9990,BTCH18 Curncy
840,2018-01-29,11215,BTCH18 Curncy
841,2018-01-26,10985,BTCH18 Curncy
842,2018-01-25,11200,BTCG18 Curncy
843,2018-01-24,11155,BTCG18 Curncy
844,2018-01-23,11130,BTCG18 Curncy
845,2018-01-22,10390,BTCG18 Curncy
846,2018-01-19,11430,BTCG18 Curncy
847,2018-01-18,11870,BTCG18 Curncy
848,2018-01-17,11010,BTCG18 Curncy
849,2018-01-16,11210,BTCG18 Curncy
850,2018-01-12,13970,BTCG18 Curncy
851,2018-01-11,13390,BTCG18 Curncy
852,2018-01-10,14460,BTCG18 Curncy
853,2018-01-09,14770,BTCG18 Curncy
854,2018-01-08,14945,BTCG18 Curncy
855,2018-01-05,16580,BTCG18 Curncy
856,2018-01-04,14955,BTCG18 Curncy
857,2018-01-03,15030,BTCG18 Curncy
858,2018-01-02,14935,BTCG18 Curncy
859,2017-12-29,14490,BTCG18 Curncy
860,2017-12-28,13745,BTCF18 Curncy
861,2017-12-27,14690,BTCF18 Curncy
862,2017-12-26,15785,BTCF18 Curncy
863,2017-12-22,14135,BTCF18 Curncy
864,2017-12-21,15330,BTCF18 Curncy
865,2017-12-20,17040,BTCF18 Curncy
866,2017-12-19,18200,BTCF18 Curncy
867,2017-12-18,19100,BTCF18 Curncy
868,2017-12-15,19500,BTCF18 Curncy
