,UTC_time,bitcoin price,berlin_time,berlin_time_date,berlin_time_hour,berlin_time_min,D
13444,2019-11-30 08:06:43.598,7736.132728427944,2019-11-30 09:06:43.598,2019-11-30,9,6,49996.402
13445,2019-11-30 09:04:21.645,7726.744381329373,2019-11-30 10:04:21.645,2019-11-30,10,4,46538.355
13446,2019-11-30 10:02:25.364,7692.813947502489,2019-11-30 11:02:25.364,2019-11-30,11,2,43054.636
13447,2019-11-30 11:07:21.230,7698.5095868878225,2019-11-30 12:07:21.230,2019-11-30,12,7,39158.77
13448,2019-11-30 12:09:58.551,7655.951977391761,2019-11-30 13:09:58.551,2019-11-30,13,9,35401.449
13449,2019-11-30 13:09:41.844,7673.379802431906,2019-11-30 14:09:41.844,2019-11-30,14,9,31818.156
13450,2019-11-30 14:09:28.010,7646.121539948618,2019-11-30 15:09:28.010,2019-11-30,15,9,28231.99
13451,2019-11-30 15:09:41.257,7555.050669774317,2019-11-30 16:09:41.257,2019-11-30,16,9,24618.743
13452,2019-11-30 16:09:09.661,7534.360533217184,2019-11-30 17:09:09.661,2019-11-30,17,9,21050.339
13453,2019-11-30 17:09:33.633,7595.630771730322,2019-11-30 18:09:33.633,2019-11-30,18,9,17426.367
13454,2019-11-30 18:09:32.277,7520.168001020879,2019-11-30 19:09:32.277,2019-11-30,19,9,13827.723
13455,2019-11-30 19:09:47.481,7498.583116375125,2019-11-30 20:09:47.481,2019-11-30,20,9,10212.519
13456,2019-11-30 20:09:13.611,7507.905642510575,2019-11-30 21:09:13.611,2019-11-30,21,9,6646.389
13457,2019-11-30 21:09:25.728,7513.262502802328,2019-11-30 22:09:25.728,2019-11-30,22,9,3034.272
13458,2019-11-30 22:09:40.328,7564.008839440975,2019-11-30 23:09:40.328,2019-11-30,23,9,580.328
13459,2019-11-30 23:04:58.659,7546.970853688814,2019-12-01 00:04:58.659,2019-11-30,0,4,82501.341
13460,2019-12-01 00:09:33.327,7554.983233578741,2019-12-01 01:09:33.327,2019-12-01,1,9,78626.673
13461,2019-12-01 01:04:26.623,7490.4441790063265,2019-12-01 02:04:26.623,2019-12-01,2,4,75333.377
13462,2019-12-01 02:02:43.461,7416.425299016428,2019-12-01 03:02:43.461,2019-12-01,3,2,71836.539
13463,2019-12-01 03:00:51.457,7325.35037726925,2019-12-01 04:00:51.457,2019-12-01,4,0,68348.543
13464,2019-12-01 04:05:40.012,7320.800203654116,2019-12-01 05:05:40.012,2019-12-01,5,5,64459.988
13465,2019-12-01 05:07:20.512,7339.090858562644,2019-12-01 06:07:20.512,2019-12-01,6,7,60759.488
13466,2019-12-01 06:05:36.358,7318.196454471966,2019-12-01 07:05:36.358,2019-12-01,7,5,57263.642
13467,2019-12-01 07:02:32.495,7323.29900584977,2019-12-01 08:02:32.495,2019-12-01,8,2,53847.505
13468,2019-12-01 08:02:24.302,7285.506060741693,2019-12-01 09:02:24.302,2019-12-01,9,2,50255.698
13469,2019-12-01 09:02:57.142,7316.757037521021,2019-12-01 10:02:57.142,2019-12-01,10,2,46622.858
13470,2019-12-01 10:04:19.864,7328.201222238811,2019-12-01 11:04:19.864,2019-12-01,11,4,42940.136
13471,2019-12-01 11:02:52.218,7373.992063939976,2019-12-01 12:02:52.218,2019-12-01,12,2,39427.782
13472,2019-12-01 12:04:23.139,7340.355792740699,2019-12-01 13:04:23.139,2019-12-01,13,4,35736.861
13473,2019-12-01 13:05:09.426,7376.360559314373,2019-12-01 14:05:09.426,2019-12-01,14,5,32090.574
13474,2019-12-01 14:04:35.587,7457.839083392849,2019-12-01 15:04:35.587,2019-12-01,15,4,28524.413
13475,2019-12-01 15:07:25.821,7404.563909833238,2019-12-01 16:07:25.821,2019-12-01,16,7,24754.179
13476,2019-12-01 16:02:47.068,7302.504690310295,2019-12-01 17:02:47.068,2019-12-01,17,2,21432.932
13477,2019-12-01 17:04:01.938,7336.097352195713,2019-12-01 18:04:01.938,2019-12-01,18,4,17758.062
13478,2019-12-01 18:04:40.919,7327.607017683731,2019-12-01 19:04:40.919,2019-12-01,19,4,14119.081
13479,2019-12-01 19:04:02.903,7314.2994110893005,2019-12-01 20:04:02.903,2019-12-01,20,4,10557.097
13480,2019-12-01 20:04:24.884,7368.2319559940925,2019-12-01 21:04:24.884,2019-12-01,21,4,6935.116
13481,2019-12-01 21:02:48.850,7362.428324935195,2019-12-01 22:02:48.850,2019-12-01,22,2,3431.15
13482,2019-12-01 22:02:58.785,7382.3017503483525,2019-12-01 23:02:58.785,2019-12-01,23,2,178.785
13483,2019-12-01 23:00:41.996,7385.976237177922,2019-12-02 00:00:41.996,2019-12-01,0,0,82758.004
13484,2019-12-02 00:04:47.548,7405.808478752477,2019-12-02 01:04:47.548,2019-12-02,1,4,78912.452
13485,2019-12-02 01:02:26.551,7369.841604108484,2019-12-02 02:02:26.551,2019-12-02,2,2,75453.449
13486,2019-12-02 02:00:34.646,7406.0254848643,2019-12-02 03:00:34.646,2019-12-02,3,0,71965.354
13487,2019-12-02 03:05:05.292,7397.413373517914,2019-12-02 04:05:05.292,2019-12-02,4,5,68094.708
13488,2019-12-02 04:07:18.763,7365.697268908555,2019-12-02 05:07:18.763,2019-12-02,5,7,64361.237
13489,2019-12-02 05:04:52.083,7356.170187148746,2019-12-02 06:04:52.083,2019-12-02,6,4,60907.917
13490,2019-12-02 06:02:40.470,7279.301008717794,2019-12-02 07:02:40.470,2019-12-02,7,2,57439.53
13491,2019-12-02 07:00:16.371,7240.687257049282,2019-12-02 08:00:16.371,2019-12-02,8,0,53983.629
13492,2019-12-02 08:02:46.833,7253.112267636179,2019-12-02 09:02:46.833,2019-12-02,9,2,50233.167
13493,2019-12-02 09:03:55.861,7249.5702398493495,2019-12-02 10:03:55.861,2019-12-02,10,3,46564.139
13494,2019-12-02 10:00:43.979,7292.435117435502,2019-12-02 11:00:43.979,2019-12-02,11,0,43156.021
13495,2019-12-02 11:00:08.957,7296.584695121954,2019-12-02 12:00:08.957,2019-12-02,12,0,39591.043
13496,2019-12-02 12:00:49.158,7290.6211734758,2019-12-02 13:00:49.158,2019-12-02,13,0,35950.842
13497,2019-12-02 13:02:24.075,7314.649659387023,2019-12-02 14:02:24.075,2019-12-02,14,2,32255.925
13498,2019-12-02 14:05:42.183,7306.598847069178,2019-12-02 15:05:42.183,2019-12-02,15,5,28457.817
13499,2019-12-02 15:02:36.167,7292.505311444497,2019-12-02 16:02:36.167,2019-12-02,16,2,25043.833
13500,2019-12-02 16:00:39.966,7306.582528110534,2019-12-02 17:00:39.966,2019-12-02,17,0,21560.034
13501,2019-12-02 17:04:02.865,7277.950392646098,2019-12-02 18:04:02.865,2019-12-02,18,4,17757.135
13502,2019-12-02 18:03:56.287,7284.017727280693,2019-12-02 19:03:56.287,2019-12-02,19,3,14163.713
13503,2019-12-02 19:09:04.787,7276.97172254551,2019-12-02 20:09:04.787,2019-12-02,20,9,10255.213
13504,2019-12-02 20:05:34.330,7281.734856228049,2019-12-02 21:05:34.330,2019-12-02,21,5,6865.67
13505,2019-12-02 21:02:58.421,7302.225918232384,2019-12-02 22:02:58.421,2019-12-02,22,2,3421.579
13506,2019-12-02 22:05:02.064,7314.776867915093,2019-12-02 23:05:02.064,2019-12-02,23,5,302.064
13507,2019-12-02 23:03:08.347,7326.614400617829,2019-12-03 00:03:08.347,2019-12-02,0,3,82611.653
13508,2019-12-03 00:04:23.097,7308.982444423794,2019-12-03 01:04:23.097,2019-12-03,1,4,78936.903
13509,2019-12-03 01:05:30.543,7371.360905810521,2019-12-03 02:05:30.543,2019-12-03,2,5,75269.457
13510,2019-12-03 02:00:42.704,7347.409373269501,2019-12-03 03:00:42.704,2019-12-03,3,0,71957.296
13511,2019-12-03 03:00:33.110,7336.7037746245705,2019-12-03 04:00:33.110,2019-12-03,4,0,68366.89
13512,2019-12-03 04:05:23.255,7348.52841980156,2019-12-03 05:05:23.255,2019-12-03,5,5,64476.745
13513,2019-12-03 05:02:27.005,7299.818449284936,2019-12-03 06:02:27.005,2019-12-03,6,2,61052.995
13514,2019-12-03 06:05:37.023,7282.520510925955,2019-12-03 07:05:37.023,2019-12-03,7,5,57262.977
13515,2019-12-03 07:00:25.771,7307.005690149485,2019-12-03 08:00:25.771,2019-12-03,8,0,53974.229
13516,2019-12-03 08:04:54.215,7296.091955998471,2019-12-03 09:04:54.215,2019-12-03,9,4,50105.785
13517,2019-12-03 09:02:43.863,7311.344395599801,2019-12-03 10:02:43.863,2019-12-03,10,2,46636.137
13518,2019-12-03 10:04:16.798,7272.023154275156,2019-12-03 11:04:16.798,2019-12-03,11,4,42943.202
13519,2019-12-03 11:04:29.736,7282.989806127694,2019-12-03 12:04:29.736,2019-12-03,12,4,39330.264
13520,2019-12-03 12:04:13.607,7262.866198053585,2019-12-03 13:04:13.607,2019-12-03,13,4,35746.393
13521,2019-12-03 13:07:39.897,7290.334306078598,2019-12-03 14:07:39.897,2019-12-03,14,7,31940.103
13522,2019-12-03 14:04:22.197,7284.851802502825,2019-12-03 15:04:22.197,2019-12-03,15,4,28537.803
13523,2019-12-03 15:03:59.600,7334.701034525485,2019-12-03 16:03:59.600,2019-12-03,16,3,24960.4
13524,2019-12-03 16:02:38.313,7333.582563942311,2019-12-03 17:02:38.313,2019-12-03,17,2,21441.687
13525,2019-12-03 17:07:42.085,7319.596406177004,2019-12-03 18:07:42.085,2019-12-03,18,7,17537.915
13526,2019-12-03 18:04:38.617,7326.055713522977,2019-12-03 19:04:38.617,2019-12-03,19,4,14121.383
13527,2019-12-03 19:07:39.573,7342.440978222391,2019-12-03 20:07:39.573,2019-12-03,20,7,10340.427
13528,2019-12-03 20:04:28.531,7321.1833385121545,2019-12-03 21:04:28.531,2019-12-03,21,4,6931.469
13529,2019-12-03 21:09:01.840,7300.32035185405,2019-12-03 22:09:01.840,2019-12-03,22,9,3058.16
13530,2019-12-03 22:04:25.794,7321.104712575485,2019-12-03 23:04:25.794,2019-12-03,23,4,265.794
13531,2019-12-03 23:09:26.592,7307.876520462489,2019-12-04 00:09:26.592,2019-12-03,0,9,82233.408
13532,2019-12-04 00:04:17.140,7286.080951511441,2019-12-04 01:04:17.140,2019-12-04,1,4,78942.86
13533,2019-12-04 01:05:39.705,7155.162148982616,2019-12-04 02:05:39.705,2019-12-04,2,5,75260.295
13534,2019-12-04 02:09:03.187,7167.6177434086785,2019-12-04 03:09:03.187,2019-12-04,3,9,71456.813
13535,2019-12-04 03:09:29.913,7158.66686955428,2019-12-04 04:09:29.913,2019-12-04,4,9,67830.087
13536,2019-12-04 04:09:24.317,7147.295347733434,2019-12-04 05:09:24.317,2019-12-04,5,9,64235.683
13537,2019-12-04 05:09:29.346,7149.111238005636,2019-12-04 06:09:29.346,2019-12-04,6,9,60630.654
13538,2019-12-04 06:13:14.599,7138.905710085373,2019-12-04 07:13:14.599,2019-12-04,7,13,56805.401
13539,2019-12-04 07:05:23.317,7157.480920914251,2019-12-04 08:05:23.317,2019-12-04,8,5,53676.683
13540,2019-12-04 08:09:35.097,7147.638168115667,2019-12-04 09:09:35.097,2019-12-04,9,9,49824.903
13541,2019-12-04 09:09:29.050,7193.683100322417,2019-12-04 10:09:29.050,2019-12-04,10,9,46230.95
13542,2019-12-04 10:09:27.218,7201.350164033594,2019-12-04 11:09:27.218,2019-12-04,11,9,42632.782
13543,2019-12-04 11:09:28.733,7230.660204869505,2019-12-04 12:09:28.733,2019-12-04,12,9,39031.267
13544,2019-12-04 12:09:46.310,7208.672355978759,2019-12-04 13:09:46.310,2019-12-04,13,9,35413.69
13545,2019-12-04 13:09:12.550,7218.274686230635,2019-12-04 14:09:12.550,2019-12-04,14,9,31847.45
13546,2019-12-04 14:09:29.373,7475.63733010216,2019-12-04 15:09:29.373,2019-12-04,15,9,28230.627
13547,2019-12-04 15:04:42.645,7462.583876228407,2019-12-04 16:04:42.645,2019-12-04,16,4,24917.355
13548,2019-12-04 16:04:29.358,7460.600821182214,2019-12-04 17:04:29.358,2019-12-04,17,4,21330.642
13549,2019-12-04 17:04:24.364,7453.365745445285,2019-12-04 18:04:24.364,2019-12-04,18,4,17735.636
13550,2019-12-04 18:02:34.897,7453.773301389555,2019-12-04 19:02:34.897,2019-12-04,19,2,14245.103
13551,2019-12-04 19:04:45.615,7463.543274540644,2019-12-04 20:04:45.615,2019-12-04,20,4,10514.385
13552,2019-12-04 20:04:07.309,7463.071469993731,2019-12-04 21:04:07.309,2019-12-04,21,4,6952.691
13553,2019-12-04 21:07:43.823,7222.475872473218,2019-12-04 22:07:43.823,2019-12-04,22,7,3136.177
13554,2019-12-04 22:02:38.391,7198.283663478168,2019-12-04 23:02:38.391,2019-12-04,23,2,158.391
13555,2019-12-04 23:02:56.743,7219.338907864755,2019-12-05 00:02:56.743,2019-12-04,0,2,82623.257
13556,2019-12-05 00:05:32.847,7188.430285063448,2019-12-05 01:05:32.847,2019-12-05,1,5,78867.153
13557,2019-12-05 01:07:21.426,7222.849013964089,2019-12-05 02:07:21.426,2019-12-05,2,7,75158.574
13558,2019-12-05 02:05:23.118,7222.172412459026,2019-12-05 03:05:23.118,2019-12-05,3,5,71676.882
13559,2019-12-05 03:05:02.638,7195.560242118095,2019-12-05 04:05:02.638,2019-12-05,4,5,68097.362
13560,2019-12-05 04:04:26.247,7215.742005169838,2019-12-05 05:04:26.247,2019-12-05,5,4,64533.753
13561,2019-12-05 05:04:11.754,7215.399738536473,2019-12-05 06:04:11.754,2019-12-05,6,4,60948.246
13562,2019-12-05 06:07:41.544,7305.229847890023,2019-12-05 07:07:41.544,2019-12-05,7,7,57138.456
13563,2019-12-05 07:09:13.100,7304.9013028323125,2019-12-05 08:09:13.100,2019-12-05,8,9,53446.9
13564,2019-12-05 08:04:38.825,7296.372358511324,2019-12-05 09:04:38.825,2019-12-05,9,4,50121.175
13565,2019-12-05 09:02:43.466,7321.550713108113,2019-12-05 10:02:43.466,2019-12-05,10,2,46636.534
13566,2019-12-05 10:04:50.508,7315.22324721775,2019-12-05 11:04:50.508,2019-12-05,11,4,42909.492
13567,2019-12-05 11:07:19.265,7377.595356915075,2019-12-05 12:07:19.265,2019-12-05,12,7,39160.735
13568,2019-12-05 12:07:46.353,7387.307384488681,2019-12-05 13:07:46.353,2019-12-05,13,7,35533.647
13569,2019-12-05 13:08:50.207,7417.796610046442,2019-12-05 14:08:50.207,2019-12-05,14,8,31869.793
13570,2019-12-05 14:04:58.559,7382.001967592026,2019-12-05 15:04:58.559,2019-12-05,15,4,28501.441
13571,2019-12-05 15:09:38.448,7405.637670180617,2019-12-05 16:09:38.448,2019-12-05,16,9,24621.552
13572,2019-12-05 16:09:14.692,7344.981998102278,2019-12-05 17:09:14.692,2019-12-05,17,9,21045.308
13573,2019-12-05 17:07:30.419,7305.1545230544525,2019-12-05 18:07:30.419,2019-12-05,18,7,17549.581
13574,2019-12-05 18:04:19.862,7351.068878139102,2019-12-05 19:04:19.862,2019-12-05,19,4,14140.138
13575,2019-12-05 19:04:03.509,7372.176298657183,2019-12-05 20:04:03.509,2019-12-05,20,4,10556.491
13576,2019-12-05 20:02:35.055,7382.653561749021,2019-12-05 21:02:35.055,2019-12-05,21,2,7044.945
13577,2019-12-05 21:05:17.581,7380.101079811275,2019-12-05 22:05:17.581,2019-12-05,22,5,3282.419
13578,2019-12-05 22:04:04.246,7365.7441207322145,2019-12-05 23:04:04.246,2019-12-05,23,4,244.246
13579,2019-12-05 23:05:22.541,7392.244555212742,2019-12-06 00:05:22.541,2019-12-05,0,5,82477.459
13580,2019-12-06 00:07:31.367,7372.977688013137,2019-12-06 01:07:31.367,2019-12-06,1,7,78748.633
13581,2019-12-06 01:08:48.378,7365.802777220145,2019-12-06 02:08:48.378,2019-12-06,2,8,75071.622
13582,2019-12-06 02:07:22.517,7386.401217061297,2019-12-06 03:07:22.517,2019-12-06,3,7,71557.483
13583,2019-12-06 03:04:12.399,7384.271484546005,2019-12-06 04:04:12.399,2019-12-06,4,4,68147.601
13584,2019-12-06 04:02:40.127,7368.151436320048,2019-12-06 05:02:40.127,2019-12-06,5,2,64639.873
13585,2019-12-06 05:02:42.879,7390.797813555698,2019-12-06 06:02:42.879,2019-12-06,6,2,61037.121
13586,2019-12-06 06:09:00.791,7386.451682833884,2019-12-06 07:09:00.791,2019-12-06,7,9,57059.209
13587,2019-12-06 07:09:27.185,7354.9663714067565,2019-12-06 08:09:27.185,2019-12-06,8,9,53432.815
13588,2019-12-06 08:09:05.694,7364.795553601496,2019-12-06 09:09:05.694,2019-12-06,9,9,49854.306
13589,2019-12-06 09:05:23.317,7349.177063176721,2019-12-06 10:05:23.317,2019-12-06,10,5,46476.683
13590,2019-12-06 10:02:26.360,7377.331800185506,2019-12-06 11:02:26.360,2019-12-06,11,2,43053.64
13591,2019-12-06 11:04:31.438,7348.241517298626,2019-12-06 12:04:31.438,2019-12-06,12,4,39328.562
13592,2019-12-06 12:05:27.393,7343.191358564838,2019-12-06 13:05:27.393,2019-12-06,13,5,35672.607
13593,2019-12-06 13:04:38.276,7366.533797825317,2019-12-06 14:04:38.276,2019-12-06,14,4,32121.724
13594,2019-12-06 14:00:37.201,7353.815836349116,2019-12-06 15:00:37.201,2019-12-06,15,0,28762.799
13595,2019-12-06 15:09:10.766,7378.417427391519,2019-12-06 16:09:10.766,2019-12-06,16,9,24649.234
13596,2019-12-06 16:05:37.136,7377.995481665691,2019-12-06 17:05:37.136,2019-12-06,17,5,21262.864
13597,2019-12-06 17:07:33.305,7391.0921936038,2019-12-06 18:07:33.305,2019-12-06,18,7,17546.695
13598,2019-12-06 18:02:45.070,7481.8288707708425,2019-12-06 19:02:45.070,2019-12-06,19,2,14234.93
13599,2019-12-06 19:07:33.116,7432.477924535199,2019-12-06 20:07:33.116,2019-12-06,20,7,10346.884
13600,2019-12-06 20:09:46.302,7427.5782750535345,2019-12-06 21:09:46.302,2019-12-06,21,9,6613.698
13601,2019-12-06 21:02:31.016,7425.867600556649,2019-12-06 22:02:31.016,2019-12-06,22,2,3448.984
13602,2019-12-06 22:07:51.518,7452.822969662233,2019-12-06 23:07:51.518,2019-12-06,23,7,471.518
13603,2019-12-06 23:02:32.416,7506.91620429612,2019-12-07 00:02:32.416,2019-12-06,0,2,82647.584
13604,2019-12-07 00:10:06.416,7529.131912677065,2019-12-07 01:10:06.416,2019-12-07,1,10,78593.584
13605,2019-12-07 01:00:16.654,7502.921676670567,2019-12-07 02:00:16.654,2019-12-07,2,0,75583.346
13606,2019-12-07 02:02:21.396,7504.989122870489,2019-12-07 03:02:21.396,2019-12-07,3,2,71858.604
13607,2019-12-07 03:04:14.127,7539.591185278644,2019-12-07 04:04:14.127,2019-12-07,4,4,68145.873
13608,2019-12-07 04:04:26.959,7523.869362216483,2019-12-07 05:04:26.959,2019-12-07,5,4,64533.041
13609,2019-12-07 05:10:13.884,7544.75287993673,2019-12-07 06:10:13.884,2019-12-07,6,10,60586.116
13610,2019-12-07 06:02:34.678,7552.581599886899,2019-12-07 07:02:34.678,2019-12-07,7,2,57445.322
13611,2019-12-07 07:02:30.931,7516.860278256942,2019-12-07 08:02:30.931,2019-12-07,8,2,53849.069
13612,2019-12-07 08:08:54.827,7517.9590359271315,2019-12-07 09:08:54.827,2019-12-07,9,8,49865.173
13613,2019-12-07 09:09:32.694,7499.0529627681435,2019-12-07 10:09:32.694,2019-12-07,10,9,46227.306
13614,2019-12-07 10:04:54.300,7501.522545427942,2019-12-07 11:04:54.300,2019-12-07,11,4,42905.7
13615,2019-12-07 11:02:51.639,7502.879692521197,2019-12-07 12:02:51.639,2019-12-07,12,2,39428.361
13616,2019-12-07 12:09:00.860,7521.7898304545115,2019-12-07 13:09:00.860,2019-12-07,13,9,35459.14
13617,2019-12-07 13:02:32.022,7531.08568160268,2019-12-07 14:02:32.022,2019-12-07,14,2,32247.978
13618,2019-12-07 14:05:30.169,7515.548945933287,2019-12-07 15:05:30.169,2019-12-07,15,5,28469.831
13619,2019-12-07 15:00:36.623,7526.728627735356,2019-12-07 16:00:36.623,2019-12-07,16,0,25163.377
13620,2019-12-07 16:02:46.786,7517.058356150932,2019-12-07 17:02:46.786,2019-12-07,17,2,21433.214
13621,2019-12-07 17:03:02.227,7512.219360704015,2019-12-07 18:03:02.227,2019-12-07,18,3,17817.773
13622,2019-12-07 18:05:16.750,7510.369107896149,2019-12-07 19:05:16.750,2019-12-07,19,5,14083.25
13623,2019-12-07 19:02:40.372,7490.002853058072,2019-12-07 20:02:40.372,2019-12-07,20,2,10639.628
13624,2019-12-07 20:04:03.037,7509.116011860136,2019-12-07 21:04:03.037,2019-12-07,21,4,6956.963
13625,2019-12-07 21:05:29.116,7500.037967402622,2019-12-07 22:05:29.116,2019-12-07,22,5,3270.884
13626,2019-12-07 22:00:54.985,7483.3604165672,2019-12-07 23:00:54.985,2019-12-07,23,0,54.985
13627,2019-12-07 23:02:35.032,7514.469156418819,2019-12-08 00:02:35.032,2019-12-07,0,2,82644.968
13628,2019-12-08 00:00:47.722,7497.4542759709875,2019-12-08 01:00:47.722,2019-12-08,1,0,79152.278
13629,2019-12-08 01:00:36.652,7477.23259533998,2019-12-08 02:00:36.652,2019-12-08,2,0,75563.348
13630,2019-12-08 02:04:14.451,7439.449211282921,2019-12-08 03:04:14.451,2019-12-08,3,4,71745.549
13631,2019-12-08 03:04:09.801,7413.587229452546,2019-12-08 04:04:09.801,2019-12-08,4,4,68150.199
13632,2019-12-08 04:04:08.262,7410.690839623972,2019-12-08 05:04:08.262,2019-12-08,5,4,64551.738
13633,2019-12-08 05:05:06.715,7435.5885518234545,2019-12-08 06:05:06.715,2019-12-08,6,5,60893.285
13634,2019-12-08 06:03:01.550,7422.837950397604,2019-12-08 07:03:01.550,2019-12-08,7,3,57418.45
13635,2019-12-08 07:04:11.487,7437.982116031126,2019-12-08 08:04:11.487,2019-12-08,8,4,53748.513
13636,2019-12-08 08:04:01.168,7445.514814345618,2019-12-08 09:04:01.168,2019-12-08,9,4,50158.832
13637,2019-12-08 09:04:41.592,7436.020121715364,2019-12-08 10:04:41.592,2019-12-08,10,4,46518.408
13638,2019-12-08 10:07:26.555,7482.406697649468,2019-12-08 11:07:26.555,2019-12-08,11,7,42753.445
13639,2019-12-08 11:02:54.334,7489.393537381035,2019-12-08 12:02:54.334,2019-12-08,12,2,39425.666
13640,2019-12-08 12:07:51.771,7511.536384433458,2019-12-08 13:07:51.771,2019-12-08,13,7,35528.229
13641,2019-12-08 13:00:14.810,7504.583017216,2019-12-08 14:00:14.810,2019-12-08,14,0,32385.19
13642,2019-12-08 14:07:31.060,7521.874886117917,2019-12-08 15:07:31.060,2019-12-08,15,7,28348.94
13643,2019-12-08 15:02:28.394,7510.609998348287,2019-12-08 16:02:28.394,2019-12-08,16,2,25051.606
13644,2019-12-08 16:05:00.569,7544.819334070378,2019-12-08 17:05:00.569,2019-12-08,17,5,21299.431
13645,2019-12-08 17:04:34.002,7511.566726815162,2019-12-08 18:04:34.002,2019-12-08,18,4,17725.998
13646,2019-12-08 18:04:41.066,7526.250812381798,2019-12-08 19:04:41.066,2019-12-08,19,4,14118.934
13647,2019-12-08 19:04:09.418,7524.966382854482,2019-12-08 20:04:09.418,2019-12-08,20,4,10550.582
13648,2019-12-08 20:04:08.894,7516.0243909695055,2019-12-08 21:04:08.894,2019-12-08,21,4,6951.106
13649,2019-12-08 21:00:38.295,7519.3712372699965,2019-12-08 22:00:38.295,2019-12-08,22,0,3561.705
13650,2019-12-08 22:05:35.830,7526.926570837657,2019-12-08 23:05:35.830,2019-12-08,23,5,335.83
13651,2019-12-08 23:07:35.011,7537.600623620223,2019-12-09 00:07:35.011,2019-12-08,0,7,82344.989
13652,2019-12-09 00:04:11.868,7508.315669139108,2019-12-09 01:04:11.868,2019-12-09,1,4,78948.132
13653,2019-12-09 01:02:25.239,7521.64037114262,2019-12-09 02:02:25.239,2019-12-09,2,2,75454.761
13654,2019-12-09 02:02:35.146,7485.066820442429,2019-12-09 03:02:35.146,2019-12-09,3,2,71844.854
13655,2019-12-09 03:00:42.987,7487.750422810839,2019-12-09 04:00:42.987,2019-12-09,4,0,68357.013
13656,2019-12-09 04:02:38.517,7503.942755093986,2019-12-09 05:02:38.517,2019-12-09,5,2,64641.483
13657,2019-12-09 05:10:35.571,7493.06007664511,2019-12-09 06:10:35.571,2019-12-09,6,10,60564.429
13658,2019-12-09 06:03:03.256,7480.152023458348,2019-12-09 07:03:03.256,2019-12-09,7,3,57416.744
13659,2019-12-09 07:02:48.965,7501.256262061543,2019-12-09 08:02:48.965,2019-12-09,8,2,53831.035
13660,2019-12-09 08:05:25.645,7458.62998152038,2019-12-09 09:05:25.645,2019-12-09,9,5,50074.355
13661,2019-12-09 09:05:07.008,7456.087222061145,2019-12-09 10:05:07.008,2019-12-09,10,5,46492.992
13662,2019-12-09 10:02:28.192,7454.706657733618,2019-12-09 11:02:28.192,2019-12-09,11,2,43051.808
13663,2019-12-09 11:02:23.624,7478.549583499808,2019-12-09 12:02:23.624,2019-12-09,12,2,39456.376
13664,2019-12-09 12:00:44.700,7470.921466005963,2019-12-09 13:00:44.700,2019-12-09,13,0,35955.3
13665,2019-12-09 13:02:41.098,7485.645714883052,2019-12-09 14:02:41.098,2019-12-09,14,2,32238.902
13666,2019-12-09 14:02:39.215,7498.508769654826,2019-12-09 15:02:39.215,2019-12-09,15,2,28640.785
13667,2019-12-09 15:02:59.242,7527.473490528645,2019-12-09 16:02:59.242,2019-12-09,16,2,25020.758
13668,2019-12-09 16:02:30.143,7446.604538446935,2019-12-09 17:02:30.143,2019-12-09,17,2,21449.857
13669,2019-12-09 17:04:45.546,7422.846240641241,2019-12-09 18:04:45.546,2019-12-09,18,4,17714.454
13670,2019-12-09 18:04:38.254,7437.702798216566,2019-12-09 19:04:38.254,2019-12-09,19,4,14121.746
13671,2019-12-09 19:00:46.085,7450.527136059243,2019-12-09 20:00:46.085,2019-12-09,20,0,10753.915
13672,2019-12-09 20:04:03.814,7376.578313338593,2019-12-09 21:04:03.814,2019-12-09,21,4,6956.186
13673,2019-12-09 21:04:39.065,7336.356326646651,2019-12-09 22:04:39.065,2019-12-09,22,4,3320.935
13674,2019-12-09 22:04:17.817,7356.739974382876,2019-12-09 23:04:17.817,2019-12-09,23,4,257.817
13675,2019-12-09 23:02:45.188,7351.801915188673,2019-12-10 00:02:45.188,2019-12-09,0,2,82634.812
13676,2019-12-10 00:07:49.019,7347.911671780277,2019-12-10 01:07:49.019,2019-12-10,1,7,78730.981
13677,2019-12-10 01:03:03.299,7360.083359442376,2019-12-10 02:03:03.299,2019-12-10,2,3,75416.701
13678,2019-12-10 02:02:54.910,7374.860471716434,2019-12-10 03:02:54.910,2019-12-10,3,2,71825.09
13679,2019-12-10 03:07:45.348,7362.33259080051,2019-12-10 04:07:45.348,2019-12-10,4,7,67934.652
13680,2019-12-10 04:08:08.148,7382.827139089396,2019-12-10 05:08:08.148,2019-12-10,5,8,64311.852
13681,2019-12-10 05:09:49.955,7377.6676153822655,2019-12-10 06:09:49.955,2019-12-10,6,9,60610.045
13682,2019-12-10 06:09:42.616,7369.28087637915,2019-12-10 07:09:42.616,2019-12-10,7,9,57017.384
13683,2019-12-10 07:03:55.306,7361.0989828297825,2019-12-10 08:03:55.306,2019-12-10,8,3,53764.694
13684,2019-12-10 08:02:41.256,7356.7593588052705,2019-12-10 09:02:41.256,2019-12-10,9,2,50238.744
13685,2019-12-10 09:09:36.926,7308.728106011007,2019-12-10 10:09:36.926,2019-12-10,10,9,46223.074
13686,2019-12-10 10:00:45.070,7312.20188761922,2019-12-10 11:00:45.070,2019-12-10,11,0,43154.93
13687,2019-12-10 11:04:52.859,7336.805751183558,2019-12-10 12:04:52.859,2019-12-10,12,4,39307.141
