Bitwise Asset Management
Bitwise 10 Large Cap Crypto Index (BITX)
Data as of 07/07/2021 4pm EDT
Index Inception Date: 10/01/2017 8pm EDT
Please read important disclosures below the data.

Date,BITX,% Change
Wed Apr 07 2021 20:00:00 GMT+0000,57776.72,-4.42%
Thu Apr 08 2021 20:00:00 GMT+0000,59518.37,3.01%
Fri Apr 09 2021 20:00:00 GMT+0000,60167.59,1.09%
Sat Apr 10 2021 20:00:00 GMT+0000,61427.25,2.09%
Sun Apr 11 2021 20:00:00 GMT+0000,61782.67,0.58%
Mon Apr 12 2021 20:00:00 GMT+0000,62114.5,0.54%
Tue Apr 13 2021 20:00:00 GMT+0000,65533.33,5.50%
Wed Apr 14 2021 20:00:00 GMT+0000,65016.41,-0.79%
Thu Apr 15 2021 20:00:00 GMT+0000,67116.9,3.23%
Fri Apr 16 2021 20:00:00 GMT+0000,65751.1,-2.03%
Sat Apr 17 2021 20:00:00 GMT+0000,64732.8,-1.55%
Sun Apr 18 2021 20:00:00 GMT+0000,59352.28,-8.31%
Mon Apr 19 2021 20:00:00 GMT+0000,59364.6,0.02%
Tue Apr 20 2021 20:00:00 GMT+0000,60583.48,2.05%
Wed Apr 21 2021 20:00:00 GMT+0000,60234.61,-0.58%
Thu Apr 22 2021 20:00:00 GMT+0000,58581.18,-2.74%
Fri Apr 23 2021 20:00:00 GMT+0000,55851.64,-4.66%
Sat Apr 24 2021 20:00:00 GMT+0000,55068.33,-1.40%
Sun Apr 25 2021 20:00:00 GMT+0000,53959.18,-2.01%
Mon Apr 26 2021 20:00:00 GMT+0000,59166.18,9.65%
Tue Apr 27 2021 20:00:00 GMT+0000,60547.62,2.33%
Wed Apr 28 2021 20:00:00 GMT+0000,61714.03,1.93%
Thu Apr 29 2021 20:00:00 GMT+0000,59456.01,-3.66%
Fri Apr 30 2021 20:00:00 GMT+0000,63351.02,6.55%
Sat May 01 2021 20:00:00 GMT+0000,64719.04,2.16%
Sun May 02 2021 20:00:00 GMT+0000,64231.27,-0.75%
Mon May 03 2021 20:00:00 GMT+0000,66590.04,3.67%
Tue May 04 2021 20:00:00 GMT+0000,64754.04,-2.76%
Wed May 05 2021 20:00:00 GMT+0000,67755.93,4.64%
Thu May 06 2021 20:00:00 GMT+0000,67153.04,-0.89%
Fri May 07 2021 20:00:00 GMT+0000,68350.46,1.78%
Sat May 08 2021 20:00:00 GMT+0000,71006.8,3.89%
Sun May 09 2021 20:00:00 GMT+0000,69859.01,-1.62%
Mon May 10 2021 20:00:00 GMT+0000,69091.17,-1.10%
Tue May 11 2021 20:00:00 GMT+0000,70614.32,2.20%
Wed May 12 2021 20:00:00 GMT+0000,68822.91,-2.54%
Thu May 13 2021 20:00:00 GMT+0000,61140.56,-11.16%
Fri May 14 2021 20:00:00 GMT+0000,64887.04,6.13%
Sat May 15 2021 20:00:00 GMT+0000,61504.93,-5.21%
Sun May 16 2021 20:00:00 GMT+0000,57477.62,-6.55%
Mon May 17 2021 20:00:00 GMT+0000,56247.7,-2.14%
Tue May 18 2021 20:00:00 GMT+0000,55822.16,-0.76%
Wed May 19 2021 20:00:00 GMT+0000,47495.27,-14.92%
Thu May 20 2021 20:00:00 GMT+0000,49175.91,3.54%
Fri May 21 2021 20:00:00 GMT+0000,43064.46,-12.43%
Sat May 22 2021 20:00:00 GMT+0000,43503.27,1.02%
Sun May 23 2021 20:00:00 GMT+0000,38130.9,-12.35%
Mon May 24 2021 20:00:00 GMT+0000,47535.97,24.67%
Tue May 25 2021 20:00:00 GMT+0000,44867.9,-5.61%
Wed May 26 2021 20:00:00 GMT+0000,47267.2,5.35%
Thu May 27 2021 20:00:00 GMT+0000,47711.06,0.94%
Fri May 28 2021 20:00:00 GMT+0000,43742.07,-8.32%
Sat May 29 2021 20:00:00 GMT+0000,40766.95,-6.80%
Sun May 30 2021 20:00:00 GMT+0000,43629.03,7.02%
Mon May 31 2021 20:00:00 GMT+0000,45246.53,3.71%
Tue Jun 01 2021 20:00:00 GMT+0000,44056.61,-2.63%
Wed Jun 02 2021 20:00:00 GMT+0000,46743.19,6.10%
Thu Jun 03 2021 20:00:00 GMT+0000,47542.14,1.71%
Fri Jun 04 2021 20:00:00 GMT+0000,45396.61,-4.51%
Sat Jun 05 2021 20:00:00 GMT+0000,44097.78,-2.86%
Sun Jun 06 2021 20:00:00 GMT+0000,44397.59,0.68%
Mon Jun 07 2021 20:00:00 GMT+0000,44588.42,0.43%
Tue Jun 08 2021 20:00:00 GMT+0000,41000.72,-8.05%
Wed Jun 09 2021 20:00:00 GMT+0000,44048.11,7.43%
Thu Jun 10 2021 20:00:00 GMT+0000,43737.1,-0.71%
Fri Jun 11 2021 20:00:00 GMT+0000,43805.33,0.16%
Sat Jun 12 2021 20:00:00 GMT+0000,42686.55,-2.55%
Sun Jun 13 2021 20:00:00 GMT+0000,44329.64,3.85%
Mon Jun 14 2021 20:00:00 GMT+0000,46608.8,5.14%
Tue Jun 15 2021 20:00:00 GMT+0000,46811.18,0.43%
Wed Jun 16 2021 20:00:00 GMT+0000,45112.63,-3.63%
Thu Jun 17 2021 20:00:00 GMT+0000,43900.68,-2.69%
Fri Jun 18 2021 20:00:00 GMT+0000,40901.39,-6.83%
Sat Jun 19 2021 20:00:00 GMT+0000,41799.82,2.20%
Sun Jun 20 2021 20:00:00 GMT+0000,41407.56,-0.94%
Mon Jun 21 2021 20:00:00 GMT+0000,37405.21,-9.67%
Tue Jun 22 2021 20:00:00 GMT+0000,36842.53,-1.50%
Wed Jun 23 2021 20:00:00 GMT+0000,37391.61,1.49%
Thu Jun 24 2021 20:00:00 GMT+0000,39567.22,5.82%
Fri Jun 25 2021 20:00:00 GMT+0000,36575.97,-7.56%
Sat Jun 26 2021 20:00:00 GMT+0000,35649.55,-2.53%
Sun Jun 27 2021 20:00:00 GMT+0000,36834.79,3.32%
Mon Jun 28 2021 20:00:00 GMT+0000,39742.12,7.89%
Tue Jun 29 2021 20:00:00 GMT+0000,41978.82,5.63%
Wed Jun 30 2021 20:00:00 GMT+0000,40679.48,-3.10%
Thu Jul 01 2021 20:00:00 GMT+0000,38569.41,-5.19%
Fri Jul 02 2021 20:00:00 GMT+0000,38812.79,0.63%
Sat Jul 03 2021 20:00:00 GMT+0000,40582.55,4.56%
Sun Jul 04 2021 20:00:00 GMT+0000,41933.44,3.33%
Mon Jul 05 2021 20:00:00 GMT+0000,40220.69,-4.08%
Tue Jul 06 2021 20:00:00 GMT+0000,40539.48,0.79%
Wed Jul 07 2021 20:00:00 GMT+0000,41277.04,1.82%


"Performance of an index is not illustrative of any particular investment."
"It is not possible to invest directly in an index."
"Performance prior to the inception date of each Bitwise Index represents a hypothetical, back-tested, and unaudited return-stream that does not represent the returns of an actual account."
"Index performance does not include the fees and expenses that are charged by the Fund."
"Actual returns may differ materially from hypothetical, back-tested returns."
"Back-testing is calculated by retroactively applying a financial model or Index-weighting methodology to the historical data to obtain returns."
"The inception date for the Bitwise 10 Index is October 1, 2017."
"The inception date for the Bitwise 20 Index, the Bitwise 70 Index, and the Bitwise 100 Index is July 31, 2018."
"Please note that all Bitwise indexes changed their daily "strike time" from 00:00 GMT to 4:00pm ET on July 31, 2018. As a result, the index had two values on that day: One struck at  00:00 GMT time and a second at 4:00pm ET."
