,copula,risk_measure,h,file,HE,likelihood,AIC,AIC_selected
1045,Clayton,VaR q=0.01,1.2327148437500006,97.csv,0.5100077842905901,-281.3611259897054,564.7222519794108,0
1046,Clayton,ES q=0.05,0.9328124999999999,63.csv,0.3579808596259382,126.02826295400423,-250.05652590800847,0
1047,Clayton,Variance,1.0298828125000001,13.csv,0.6546419484025665,138.59925334833812,-275.19850669667625,0
1048,Clayton,ES q=0.01,0.9254882812499998,18.csv,0.4532531264035423,127.43762633251885,-252.8752526650377,0
1049,Clayton,ES q=0.01,0.4712890624999995,166.csv,-0.013179644543231284,95.7375566835546,-189.4751133671092,0
1050,Clayton,Variance,1.03759765625,21.csv,0.6509134130183402,120.20555608354859,-238.41111216709717,0
1051,Clayton,ES q=0.05,1.2580078125000005,97.csv,0.4545158405594898,-281.3611259897054,564.7222519794108,0
1052,Clayton,ES q=0.01,0.9392578125,0.csv,0.455417848354298,24.77593281627857,-47.55186563255714,0
1053,Clayton,Variance,1.11279296875,126.csv,0.6343154276426021,80.11297494280528,-158.22594988561056,0
1054,Clayton,ES q=0.01,0.8151367187499998,60.csv,0.33224305354463624,124.19999235942991,-246.39998471885983,0
1055,Clayton,ES q=0.01,0.8244140624999998,97.csv,0.3245419094801868,-281.3611259897054,564.7222519794108,0
1056,Clayton,ES q=0.05,0.9724609375,16.csv,0.43866080557989506,123.50028402987951,-245.00056805975902,0
1057,Clayton,VaR q=0.01,0.7185546874999997,60.csv,0.19709058583939887,124.19999235942991,-246.39998471885983,0
1058,Clayton,ERM k=10,0.5914062499999997,166.csv,0.07283856291458068,95.7375566835546,-189.4751133671092,0
1059,Clayton,VaR q=0.01,1.3279296875000008,123.csv,0.5494729535192518,14.515846649133975,-27.03169329826795,0
1060,Clayton,ERM k=10,1.1641601562500004,126.csv,0.4045378120117419,80.11297494280528,-158.22594988561056,0
1061,Clayton,Variance,0.98544921875,56.csv,0.6312742253208343,121.34990385347395,-240.6998077069479,0
1062,Clayton,VaR q=0.05,1.2769531250000008,164.csv,0.05998689241371036,99.81481984008019,-197.62963968016038,0
1063,Clayton,Variance,0.8974609374999998,47.csv,0.6447674420527909,123.38248636232592,-244.76497272465184,0
1064,Clayton,VaR q=0.05,1.1810546875000008,126.csv,0.3795261434001671,80.11297494280528,-158.22594988561056,0
1065,Clayton,ES q=0.01,0.7245117187499998,91.csv,0.3204210394401329,75.36186116267632,-148.72372232535264,0
1066,Clayton,VaR q=0.05,1.2379882812500003,129.csv,0.3964436042753072,50.26739168935005,-98.5347833787001,0
1067,Clayton,ES q=0.05,0.9869140625000001,73.csv,0.4083834769144957,87.67485091554389,-173.34970183108777,0
1068,Clayton,ES q=0.01,0.8267578124999999,56.csv,0.3353427016329772,121.34990385347395,-240.6998077069479,0
1069,Clayton,VaR q=0.05,0.8005859374999997,47.csv,0.4640866142312856,123.38248636232592,-244.76497272465184,0
1070,Clayton,Variance,0.7353515624999998,178.csv,0.2706968981708221,88.79237944141062,-175.58475888282123,0
1071,Clayton,Variance,0.9907226562500001,35.csv,0.6729166560409536,127.70428585820083,-253.40857171640167,0
1072,Clayton,VaR q=0.01,0.6437499999999997,47.csv,0.15909297837086367,123.38248636232592,-244.76497272465184,0
1073,Clayton,VaR q=0.01,0.88759765625,13.csv,0.3193690128220784,138.59925334833812,-275.19850669667625,0
1074,Clayton,ES q=0.05,1.03759765625,91.csv,0.41793955117437076,75.36186116267632,-148.72372232535264,0
1075,Clayton,VaR q=0.01,1.059375,73.csv,0.37665252516374004,87.67485091554389,-173.34970183108777,0
1076,Clayton,Variance,1.1875976562500004,135.csv,0.572916944078454,100.70232934155774,-199.40465868311549,0
1077,Clayton,ES q=0.05,0.7733398437499998,47.csv,0.3592877030034547,123.38248636232592,-244.76497272465184,0
1078,Clayton,ERM k=10,1.2866210937500009,123.csv,0.41692223171784093,14.515846649133975,-27.03169329826795,0
1079,Clayton,Variance,1.1208984375,128.csv,0.6353120703575703,49.57913007584027,-97.15826015168054,0
1080,Clayton,ERM k=10,0.8999023437499999,56.csv,0.3470268892659649,121.34990385347395,-240.6998077069479,0
1081,Clayton,ES q=0.01,0.7425781249999998,153.csv,-0.08334731080560798,119.86046697675141,-237.72093395350282,0
1082,Clayton,ERM k=10,1.1698242187500005,135.csv,0.42693963306085947,100.70232934155774,-199.40465868311549,0
1083,Clayton,VaR q=0.05,1.2654296875000008,86.csv,0.4343326378339163,118.9830015141791,-235.9660030283582,0
1084,Clayton,VaR q=0.05,0.9628906249999999,153.csv,0.2678724091281699,119.86046697675141,-237.72093395350282,0
1085,Clayton,ES q=0.05,1.12978515625,129.csv,0.43637309691535064,50.26739168935005,-98.5347833787001,0
1086,Clayton,ES q=0.01,0.4943359374999996,177.csv,-0.007989391532935652,87.54861038392623,-173.09722076785246,0
1087,Clayton,ES q=0.05,0.9440429687499998,86.csv,0.3976367215189276,118.9830015141791,-235.9660030283582,0
1088,Clayton,ERM k=10,0.99560546875,73.csv,0.39236184461430856,87.67485091554389,-173.34970183108777,0
1089,Clayton,Variance,1.2047851562500007,123.csv,0.6502958137311634,14.515846649133975,-27.03169329826795,0
1090,Clayton,ERM k=10,0.6175781249999996,178.csv,0.09740113317842225,88.79237944141062,-175.58475888282123,0
1091,Clayton,ES q=0.05,0.8338867187499999,153.csv,0.1173115485487155,119.86046697675141,-237.72093395350282,0
1092,Clayton,ES q=0.01,0.9034179687499999,35.csv,0.44978343022715384,127.70428585820083,-253.40857171640167,0
1093,Clayton,ERM k=10,1.08837890625,91.csv,0.4154950774270435,75.36186116267632,-148.72372232535264,0
1094,Clayton,VaR q=0.01,1.2703125000000006,129.csv,0.5271728545205341,50.26739168935005,-98.5347833787001,0
1095,Clayton,ES q=0.05,0.6549804687499996,164.csv,0.06357634806126189,99.81481984008019,-197.62963968016038,0
1096,Clayton,VaR q=0.05,0.8363281249999999,13.csv,0.4958031833011656,138.59925334833812,-275.19850669667625,0
1097,Clayton,ERM k=10,0.5975585937499995,177.csv,0.09844259895644902,87.54861038392623,-173.09722076785246,0
1098,Clayton,ES q=0.05,0.8930664062499999,56.csv,0.3465950590423047,121.34990385347395,-240.6998077069479,0
