,Date,bitcoin price,Close,log return bitoin,log return future,log return bitcoin
403,2019-06-28,12336.337845438738,11764.0,0.12663231063036084,0.08041821736149352,0.12663231063036084
404,2019-06-27,10869.023826900699,10855.0,-0.14072529592909425,-0.24618331742850771,-0.14072529592909425
405,2019-06-26,12511.424522463953,13885.0,0.0764965214220817,0.19895169206057808,0.0764965214220817
406,2019-06-25,11590.034885058418,11380.0,0.05379450952805518,0.038974697723358584,0.05379450952805518
407,2019-06-24,10983.027841284094,10945.0,0.10210988010377521,0.09229964065145367,0.10210988010377521
408,2019-06-21,9916.908976625313,9980.0,0.04067063552451117,0.03621921014952476,0.04067063552451117
409,2019-06-20,9521.673699466148,9625.0,0.03243251737304975,0.044074029906632464,0.03243251737304975
410,2019-06-19,9217.815922496673,9210.0,0.01973801938291849,0.010368442136589011,0.01973801938291849
411,2019-06-18,9037.658319203028,9115.0,-0.024223533802799197,-0.02865835488750691,-0.024223533802799197
412,2019-06-17,9259.255438029399,9380.0,0.0740622814106421,0.10559745441026755,0.0740622814106421
413,2019-06-14,8598.272902101897,8440.0,0.0337414755508757,0.018535657729339555,0.0337414755508757
414,2019-06-13,8312.994410794056,8285.0,0.021227520002883325,0.010922438682733251,0.021227520002883325
415,2019-06-12,8138.389922251599,8195.0,0.027228617689880098,0.03413300636945862,0.027228617689880098
416,2019-06-11,7919.7825093666825,7920.0,-0.0038810883869425106,-0.011299555253933394,-0.0038810883869425106
417,2019-06-10,7950.579609767597,8010.0,-0.0009504787984321663,0.0,-0.0009504787984321663
418,2019-06-07,7958.140059576371,8010.0,0.026166096735840933,0.05122758920667338,0.026166096735840933
419,2019-06-06,7752.607318350613,7610.0,-0.002837908667510625,-0.02913770393438968,-0.002837908667510625
420,2019-06-05,7774.63975809409,7835.0,0.029423711841378496,0.027168553314508886,0.029423711841378496
421,2019-06-04,7549.213697315213,7625.0,-0.12114046696573565,-0.12497026032248894,-0.12114046696573565
422,2019-06-03,8521.427542581305,8640.0,-0.0015724864412533855,0.01222722656956034,-0.0015724864412533855
423,2019-05-31,8534.837912901554,8535.0,0.033583160159126844,-0.016846172425854837,0.033583160159126844
424,2019-05-30,8252.970573351313,8680.0,-0.047731519776518835,-0.0086034370655564,-0.047731519776518835
425,2019-05-29,8656.45014713307,8755.0,-0.005131948825624941,-0.002281803614114363,-0.005131948825624941
426,2019-05-28,8700.988793576109,8775.0,0.07830122359016385,0.08066018222233098,0.07830122359016385
427,2019-05-24,8045.681195785065,8095.0,0.018907305830309782,0.03456203257237882,0.018907305830309782
428,2019-05-23,7894.9881299420995,7820.0,0.025422485845582307,-0.0183723888047921,0.025422485845582307
429,2019-05-22,7696.807699154638,7965.0,-0.035170708123865704,-0.010615148068460142,-0.035170708123865704
